"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-7.300248,0.0,-7.300248
-7.480926,0.000206,-7.480926
-7.837589,0.000393,-7.837589
-7.519293,0.000128,-7.519293
-7.622725,0.000343,-7.622725
-7.663152,4.8e-05,-7.663152
-7.646767,0.000158,-7.646767
-7.547447,3.9e-05,-7.547447
-7.521497,0.000116,-7.521497
-7.338414,6e-06,-7.338414
-5.899606,0.003579,-5.899606
1.996867,0.021241,1.996867
9.933736,0.041703,9.933736
17.281315,0.061675,17.281315
24.026663,0.082304,24.026663
30.829109,0.10214,30.829109
36.742962,0.122017,36.742962
42.460541,0.141779,42.460541
48.166904,0.16202,48.166904
53.096382,0.181683,53.096382
57.771301,0.201719,57.771301
62.144737,0.221701,62.144737
66.297638,0.241658,66.297638
69.85746,0.261584,69.85746
73.455704,0.281902,73.455704
76.648346,0.301291,76.648346
79.503204,0.321654,79.503204
82.215515,0.341196,82.215515
84.844315,0.36137,84.844315
87.308151,0.381584,87.308151
89.120041,0.401064,89.120041
91.070366,0.421021,91.070366
92.877403,0.44106,92.877403
94.564072,0.460804,94.564072
96.340645,0.480886,96.340645
97.74527,0.500717,97.74527
99.102806,0.52063,99.102806
100.499664,0.540444,100.499664
101.795898,0.560258,101.795898
103.055397,0.580411,103.055397
104.300171,0.600214,104.300171
105.499428,0.620075,105.499428
106.23098,0.639964,106.23098
107.178391,0.659604,107.178391
108.460228,0.679664,108.460228
109.12719,0.699577,109.12719
110.086372,0.719678,110.086372
111.0252,0.739231,111.0252
111.854202,0.759307,111.854202
112.819809,0.778939,112.819809
113.444542,0.799033,113.444542
114.122131,0.818591,114.122131
114.991913,0.838359,114.991913
115.485809,0.858459,115.485809
116.173454,0.877707,116.173454
116.598671,0.897493,116.598671
117.366432,0.917643,117.366432
117.998741,0.937922,117.998741
118.549683,0.957418,118.549683
119.186333,0.977326,119.186333
119.720337,0.997157,119.720337
120.077629,1.016706,120.077629
120.653503,1.036514,120.653503
120.99028,1.056506,120.99028
121.510666,1.076132,121.510666
122.039764,1.09571,122.039764
122.618378,1.115697,122.618378
122.829086,1.135359,122.829086
123.342857,1.155217,123.342857
123.482399,1.175224,123.482399
124.017723,1.195342,124.017723
124.360863,1.214496,124.360863
124.604958,1.234312,124.604958
125.117767,1.254368,125.117767
125.615883,1.273794,125.615883
125.905464,1.293504,125.905464
126.154701,1.313207,126.154701
126.44548,1.333094,126.44548
126.73082,1.352975,126.73082
127.226601,1.372643,127.226601
127.421951,1.392177,127.421951
127.608612,1.41189,127.608612
127.824509,1.431808,127.824509
128.021698,1.451669,128.021698
128.539948,1.470833,128.539948
128.694901,1.490877,128.694901
128.917542,1.510591,128.917542
129.437256,1.530058,129.437256
129.47496,1.550011,129.47496
129.927704,1.56966,129.927704
129.919968,1.589406,129.919968
130.15361,1.609453,130.15361
130.379425,1.628718,130.379425
130.601456,1.648452,130.601456
130.875549,1.668291,130.875549
131.143677,1.687692,131.143677
131.278595,1.707464,131.278595
131.399902,1.727132,131.399902
131.506836,1.746882,131.506836
131.702408,1.76649,131.702408
132.008835,1.786495,132.008835
132.194107,1.805856,132.194107
132.142273,1.825561,132.142273
132.323456,1.844767,132.323456
132.572906,1.864467,132.572906
132.703644,1.884035,132.703644
133.065964,1.903514,133.065964
133.055679,1.923436,133.055679
133.04895,1.943203,133.04895
133.163742,1.962793,133.163742
133.676437,1.98249,133.676437
133.802887,2.002026,133.802887
133.894638,2.021806,133.894638
134.067368,2.041086,134.067368
134.08931,2.060564,134.08931
134.402618,2.080659,134.402618
134.649841,2.099665,134.649841
134.419418,2.119624,134.419418
134.821625,2.139527,134.821625
135.005859,2.158533,135.005859
135.051239,2.178679,135.051239
135.276367,2.197783,135.276367
135.404434,2.217475,135.404434
135.449142,2.237037,135.449142
135.569778,2.256643,135.569778
135.883453,2.276081,135.883453
135.918594,2.295621,135.918594
135.897522,2.315233,135.897522
135.960938,2.335117,135.960938
136.166489,2.354467,136.166489
136.076782,2.374079,136.076782
136.072449,2.393279,136.072449
136.408401,2.413008,136.408401
136.398865,2.43251,136.398865
136.404419,2.451841,136.404419
136.655396,2.471509,136.655396
136.89679,2.491209,136.89679
136.822098,2.510279,136.822098
137.0009,2.530075,137.0009
137.003189,2.549571,137.003189
137.156418,2.569089,137.156418
137.263702,2.588351,137.263702
137.228424,2.60821,137.228424
137.381424,2.627235,137.381424
137.201813,2.646915,137.201813
137.334381,2.666452,137.334381
137.494003,2.686037,137.494003
137.46814,2.705352,137.46814
137.772156,2.724924,137.772156
137.772583,2.744332,137.772583
137.760986,2.763615,137.760986
137.966797,2.783211,137.966797
137.75679,2.802486,137.75679
138.037338,2.822149,138.037338
137.888046,2.841188,137.888046
138.003372,2.861197,138.003372
138.242599,2.880224,138.242599
138.179153,2.900308,138.179153
138.351868,2.91924,138.351868
138.409302,2.938918,138.409302
138.576691,2.95838,138.576691
138.643768,2.977845,138.643768
138.670288,2.996773,138.670288
138.616531,3.016341,138.616531
138.539185,3.035779,138.539185
138.688873,3.055128,138.688873
138.684341,3.074686,138.684341
138.777649,3.093966,138.777649
138.771149,3.113263,138.771149
138.930756,3.132553,138.930756
139.103348,3.15203,139.103348
139.254074,3.171838,139.254074
139.137131,3.191077,139.137131
138.910049,3.2103,138.910049
139.012543,3.229571,139.012543
139.370605,3.248882,139.370605
139.188553,3.268207,139.188553
139.274658,3.287917,139.274658
139.269806,3.306974,139.269806
139.198349,3.32642,139.198349
139.388229,3.345874,139.388229
139.448135,3.365133,139.448135
139.705582,3.384749,139.705582
139.351929,3.403742,139.351929
139.917145,3.423175,139.917145
139.668533,3.442613,139.668533
139.860306,3.461877,139.860306
139.804413,3.48116,139.804413
139.934128,3.500555,139.934128
140.15625,3.519598,140.15625
140.073074,3.539273,140.073074
140.272171,3.558464,140.272171
139.9133,3.577398,139.9133
140.462311,3.596832,140.462311
140.276062,3.616328,140.276062
140.203918,3.635731,140.203918
140.395782,3.654782,140.395782
140.706802,3.674304,140.706802
140.53981,3.693409,140.53981
140.676834,3.712808,140.676834
141.009949,3.732339,141.009949
140.83046,3.751433,140.83046
140.575119,3.770405,140.575119
140.704208,3.790042,140.704208
140.635025,3.809145,140.635025
140.782364,3.828255,140.782364
140.839706,3.84758,140.839706
140.758621,3.867016,140.758621
141.046616,3.886101,141.046616
141.322311,3.905454,141.322311
140.905701,3.924125,140.905701
140.89241,3.9435,140.89241
141.121597,3.963146,141.121597
141.083237,3.982064,141.083237
141.126099,4.001626,141.126099
141.109543,4.020925,141.109543
141.13179,4.039752,141.13179
141.134125,4.059233,141.134125
141.43721,4.078711,141.43721
141.387283,4.097549,141.387283
141.465302,4.116845,141.465302
