"True Stress, MPa","True Strain, %","True Stress, MPa.1"
67.735794,18.1768,67.735794
59.483028,18.260338,59.483028
67.575439,18.343395,67.575439
64.757919,18.426481,64.757919
65.495216,18.509703,65.495216
66.956657,18.592855,66.956657
58.236389,18.675812,58.236389
65.921112,18.758841,65.921112
63.255669,18.841648,63.255669
64.23674,18.924353,64.23674
65.590912,19.007214,65.590912
57.460342,19.08975,57.460342
65.104355,19.172218,65.104355
62.522099,19.254963,62.522099
63.712856,19.337168,63.712856
65.449547,19.419636,65.449547
57.201633,19.501995,57.201633
64.736015,19.584192,64.736015
62.453903,19.666525,62.453903
62.868061,19.748573,62.868061
64.373085,19.830641,64.373085
56.34029,19.912539,56.34029
63.788139,19.994411,63.788139
61.25576,20.076269,61.25576
61.873432,20.158072,61.873432
63.26099,20.239788,63.26099
55.233849,20.321402,55.233849
62.638523,20.403168,62.638523
60.186066,20.484671,60.186066
60.971165,20.56595,60.971165
62.551426,20.647339,62.551426
54.468948,20.728649,54.468948
61.592018,20.809942,61.592018
59.639351,20.891037,59.639351
60.322842,20.972029,60.322842
61.376793,21.053213,61.376793
53.672771,21.134192,53.672771
60.460876,21.215109,60.460876
58.376759,21.296032,58.376759
58.843845,21.376749,58.843845
60.486942,21.45752,60.486942
52.492081,21.538088,52.492081
59.521461,21.618647,59.521461
57.444572,21.699398,57.444572
58.285275,21.779734,58.285275
60.158222,21.859859,60.158222
52.115768,21.940552,52.115768
59.00629,22.020597,59.00629
56.996891,22.10092,56.996891
57.822014,22.181082,57.822014
59.425278,22.26116,59.425278
51.7034,22.341112,51.7034
58.30093,22.421091,58.30093
56.061359,22.500896,56.061359
56.633789,22.58079,56.633789
58.030518,22.660339,58.030518
50.567326,22.74016,50.567326
57.426353,22.81982,57.426353
55.621433,22.899569,55.621433
56.015293,22.97905,56.015293
57.764095,23.058275,57.764095
50.206879,23.137844,50.206879
56.407528,23.216957,56.407528
54.546051,23.296209,54.546051
55.313717,23.375471,55.313717
56.624832,23.454548,56.624832
48.550591,23.533495,48.550591
54.809662,23.612753,54.809662
53.151371,23.691618,53.151371
54.048435,23.770792,54.048435
55.379318,23.84934,55.379318
47.559032,23.928028,47.559032
53.796238,24.00688,53.796238
52.45293,24.085333,52.45293
52.920361,24.163965,52.920361
54.421516,24.242449,54.421516
47.006969,24.320717,47.006969
52.65519,24.399256,52.65519
51.333153,24.477797,51.333153
52.357731,24.555746,52.357731
53.613232,24.634298,53.613232
46.169044,24.712074,46.169044
51.763016,24.790199,51.763016
50.495014,24.868345,50.495014
50.936539,24.946177,50.936539
52.372383,25.024252,52.372383
44.668327,25.101934,44.668327
49.795109,25.179842,49.795109
49.147392,25.257334,49.147392
50.080013,25.335274,50.080013
51.605129,25.412561,51.605129
43.904049,25.49015,43.904049
49.231152,25.567692,49.231152
48.164894,25.644917,48.164894
49.069012,25.722366,49.069012
50.641876,25.799788,50.641876
42.892029,25.876884,42.892029
48.015621,25.954039,48.015621
47.030632,26.031136,47.030632
47.62648,26.108324,47.62648
49.494095,26.185268,49.494095
42.119698,26.262411,42.119698
46.964085,26.339014,46.964085
46.064404,26.415709,46.064404
46.966839,26.492733,46.966839
48.322823,26.569292,48.322823
40.896606,26.645884,40.896606
45.564739,26.722744,45.564739
45.006454,26.799055,45.006454
46.142605,26.87553,46.142605
47.48457,26.951891,47.48457
40.228527,27.028191,40.228527
44.730976,27.104513,44.730976
44.344585,27.180904,44.344585
44.899624,27.256956,44.899624
46.712997,27.333233,46.712997
39.207535,27.409073,39.207535
43.355556,27.485296,43.355556
42.958504,27.561249,42.958504
43.765091,27.636768,43.765091
45.515659,27.712875,45.515659
38.305016,27.788528,38.305016
42.08091,27.864311,42.08091
41.798077,27.939831,41.798077
42.765694,28.015385,42.765694
44.250767,28.090931,44.250767
36.931435,28.166576,36.931435
40.971165,28.242001,40.971165
40.451355,28.317192,40.451355
41.631386,28.392765,41.631386
42.896908,28.467737,42.896908
35.854275,28.543112,35.854275
39.018208,28.618162,39.018208
38.969715,28.693474,38.969715
39.837955,28.768232,39.837955
41.539455,28.843372,41.539455
34.427845,28.918213,34.427845
37.630322,28.993055,37.630322
37.945919,29.067913,37.945919
38.58078,29.14266,38.58078
40.237362,29.217348,40.237362
33.315128,29.292107,33.315128
36.606236,29.366653,36.606236
36.667385,29.44099,36.667385
37.627277,29.515642,37.627277
39.436371,29.59001,39.436371
32.395931,29.66432,32.395931
35.34848,29.73871,35.34848
35.934261,29.813015,35.934261
37.001633,29.887281,37.001633
38.486389,29.961378,38.486389
31.88525,30.035147,31.88525
34.76429,30.109175,34.76429
35.215294,30.183073,35.215294
36.34927,30.257193,36.34927
37.650528,30.330902,37.650528
30.389542,30.404686,30.389542
33.157372,30.478651,33.157372
33.883808,30.552389,33.883808
34.755398,30.625843,34.755398
36.173656,30.699583,36.173656
29.579548,30.773138,29.579548
31.620199,30.846697,31.620199
32.48175,30.919867,32.48175
33.36129,30.993332,33.36129
35.19672,31.06674,35.19672
28.549452,31.139843,28.549452
30.408602,31.21327,30.408602
31.573034,31.286388,31.573034
32.393772,31.359329,32.393772
33.920624,31.432409,33.920624
27.46582,31.505535,27.46582
28.977137,31.578587,28.977137
30.587151,31.651293,30.587151
31.377119,31.724257,31.377119
32.585663,31.796888,32.585663
26.414732,31.869724,26.414732
27.403271,31.942415,27.403271
28.780117,32.014847,28.780117
29.961657,32.087585,29.961657
31.415041,32.160191,31.415041
24.64683,32.232674,24.64683
25.680908,32.304905,25.680908
27.373384,32.377251,27.373384
28.07885,32.449429,28.07885
29.658409,32.521881,29.658409
23.552933,32.594135,23.552933
24.398569,32.666199,24.398569
26.576029,32.73864,26.576029
27.546938,32.810543,27.546938
28.976379,32.88261,28.976379
22.555937,32.95435,22.555937
23.505325,33.026424,23.505325
25.761375,33.098301,25.761375
26.819956,33.169792,26.819956
28.402994,33.241776,28.402994
21.80031,33.313522,21.80031
22.204657,33.384941,22.204657
24.945385,33.456707,24.945385
25.831234,33.528198,25.831234
27.331861,33.599987,27.331861
21.329142,33.67112,21.329142
21.30098,33.742409,21.30098
24.115877,33.813965,24.115877
24.92802,33.885128,24.92802
27.000986,33.956345,27.000986
20.798723,34.027473,20.798723
20.377247,34.098812,20.377247
23.053276,34.1698,23.053276
23.96946,34.241009,23.96946
25.241188,34.311737,25.241188
19.2279,34.382786,19.2279
19.001469,34.453461,19.001469
22.020544,34.524574,22.020544
22.801952,34.595242,22.801952
24.444201,34.665829,24.444201
18.313423,34.736858,18.313423
17.292131,34.807045,17.292131
20.690199,34.878078,20.690199
21.544348,34.948105,21.544348
22.909576,35.01899,22.909576
16.738289,35.089249,16.738289
15.880523,35.159634,15.880523
19.345749,35.229862,19.345749
20.14031,35.30019,20.14031
21.304743,35.37075,21.304743
15.781369,35.440598,15.781369
14.159204,35.511063,14.159204
18.126463,35.580975,18.126463
18.752253,35.650913,18.752253
20.362932,35.721069,20.362932
14.705307,35.790928,14.705307
12.823771,35.86079,12.823771
17.173506,35.930584,17.173506
17.992464,36.000385,17.992464
19.446045,36.069962,19.446045
13.992075,36.13987,13.992075
11.821743,36.209415,11.821743
16.201778,36.279057,16.201778
16.980516,36.348671,16.980516
18.299036,36.418118,18.299036
12.921929,36.487679,12.921929
10.503331,36.556835,10.503331
15.146594,36.62632,15.146594
15.940929,36.695621,15.940929
17.014587,36.764858,17.014587
11.665038,36.834061,11.665038
9.102103,36.903381,9.102103
13.978264,36.972267,13.978264
14.523866,37.0415,14.523866
15.7105,37.110378,15.7105
10.08327,37.179447,10.08327
7.714363,37.248371,7.714363
12.569373,37.317169,12.569373
12.80695,37.385952,12.80695
14.297121,37.454861,14.297121
8.925712,37.523571,8.925712
6.518674,37.592258,6.518674
11.521304,37.661068,11.521304
11.738234,37.729618,11.738234
12.806836,37.798237,12.806836
7.676596,37.866863,7.676596
5.35004,37.935017,5.35004
10.316274,38.003319,10.316274
10.450918,38.07177,10.450918
11.627832,38.140118,11.627832
6.714432,38.208439,6.714432
3.437272,38.2766,3.437272
9.042573,38.344772,9.042573
9.449787,38.412827,9.449787
10.792144,38.481167,10.792144
5.367344,38.54908,5.367344
1.847173,38.617134,1.847173
6.162849,38.684933,6.162849
6.806317,38.752949,6.806317
7.077939,38.820511,7.077939
0.772094,38.888527,0.772094
2.836825,38.9562,2.836825
-0.032359,39.024086,-0.032359
-0.977079,39.091835,-0.977079
-1.119353,39.159283,-1.119353
-1.373539,39.226944,-1.373539
-1.442804,39.294327,-1.442804
-1.281032,39.361767,-1.281032
-1.154063,39.429249,-1.154063
-1.305084,39.496738,-1.305084
-1.472527,39.564255,-1.472527
-1.525361,39.631355,-1.525361
-1.506997,39.698643,-1.506997
-1.389796,39.765774,-1.389796
-1.459682,39.833111,-1.459682
-1.492602,39.900143,-1.492602
-1.472888,39.967106,-1.472888
-1.450737,40.034294,-1.450737
-1.51214,40.101059,-1.51214
-1.46262,40.168289,-1.46262
-1.440108,40.235046,-1.440108
-1.519939,40.301682,-1.519939
-1.387137,40.368679,-1.387137
-1.291702,40.435421,-1.291702
-1.09841,40.502426,-1.09841
-1.301319,40.568684,-1.301319
-1.124585,40.635353,-1.124585
-1.332249,40.702183,-1.332249
-1.156302,40.768673,-1.156302
-1.166484,40.813457,-1.166484
-1.288646,40.814217,-1.288646
-1.428171,40.814251,-1.428171
-1.366684,40.814243,-1.366684
-1.33792,40.814247,-1.33792
-1.087982,40.814251,-1.087982
-1.210027,40.814251,-1.210027
