"True Stress, MPa","True Strain, %","True Stress, MPa.1"
181.88092,15.115461,181.88092
181.52594,15.20502,181.52594
181.565277,15.294243,181.565277
180.774673,15.383657,180.774673
180.816284,15.472799,180.816284
181.229401,15.562026,181.229401
181.265167,15.65091,181.265167
181.369537,15.740024,181.369537
181.37619,15.828836,181.37619
181.503082,15.917666,181.503082
181.237152,16.006405,181.237152
181.199081,16.095087,181.199081
181.13031,16.183729,181.13031
181.004868,16.272202,181.004868
181.239426,16.360626,181.239426
181.318832,16.449018,181.318832
181.175354,16.537291,181.175354
181.100677,16.625446,181.100677
181.344116,16.71364,181.344116
181.151321,16.801624,181.151321
180.908752,16.889654,180.908752
180.773239,16.977419,180.773239
180.897278,17.065252,180.897278
180.981049,17.152992,180.981049
180.832275,17.24049,180.832275
180.9776,17.328135,180.9776
180.634094,17.415554,180.634094
180.296494,17.503031,180.296494
180.012451,17.590408,180.012451
180.000641,17.677523,180.000641
180.590118,17.764776,180.590118
181.010391,17.85199,181.010391
180.786194,17.938923,180.786194
180.726227,18.025885,180.726227
180.76355,18.112879,180.76355
180.789871,18.199591,180.789871
180.493896,18.286371,180.493896
180.609512,18.373184,180.609512
180.382462,18.459759,180.382462
180.408569,18.546324,180.408569
180.212891,18.632641,180.212891
180.446457,18.718996,180.446457
180.492111,18.805391,180.492111
180.330658,18.891527,180.330658
179.992172,18.977745,179.992172
180.264862,19.063784,180.264862
180.101593,19.149639,180.101593
180.066589,19.235624,180.066589
180.232101,19.321426,180.232101
180.096542,19.407145,180.096542
180.175964,19.492855,180.175964
180.073959,19.578548,180.073959
179.517059,19.664043,179.517059
179.285812,19.74943,179.285812
179.564789,19.834862,179.564789
180.054932,19.920263,180.054932
180.430527,20.005592,180.430527
180.298401,20.090708,180.298401
180.44632,20.175838,180.44632
180.444733,20.260862,180.444733
180.283707,20.345879,180.283707
180.061935,20.43084,180.061935
179.943237,20.515503,179.943237
179.941177,20.600403,179.941177
180.039551,20.685034,180.039551
180.086807,20.769621,180.086807
179.751694,20.854214,179.751694
179.612549,20.938616,179.612549
179.678696,21.023027,179.678696
179.663513,21.10746,179.663513
179.68045,21.191662,179.68045
179.63945,21.275764,179.63945
179.631882,21.360027,179.631882
179.345016,21.443937,179.345016
179.849503,21.527952,179.849503
179.358719,21.611862,179.358719
179.434097,21.695723,179.434097
178.872284,21.779495,178.872284
178.783722,21.863075,178.783722
178.792084,21.946815,178.792084
179.034302,22.030239,179.034302
179.402267,22.113844,179.402267
179.402878,22.197071,179.402878
179.270782,22.280466,179.270782
179.063538,22.363691,179.063538
178.872864,22.446886,178.872864
179.052719,22.530006,179.052719
179.082306,22.613052,179.082306
178.619431,22.696087,178.619431
178.902664,22.778854,178.902664
178.740753,22.861835,178.740753
178.674332,22.944523,178.674332
178.961639,23.027388,178.961639
178.729279,23.110012,178.729279
178.578278,23.192579,178.578278
178.535187,23.275177,178.535187
178.433731,23.35763,178.433731
178.337341,23.440063,178.337341
178.15004,23.522255,178.15004
178.197281,23.604643,178.197281
178.233795,23.686773,178.233795
177.896393,23.768808,177.896393
177.34552,23.850918,177.34552
177.521942,23.932899,177.521942
177.673355,24.014584,177.673355
177.927795,24.096565,177.927795
178.223267,24.178274,178.223267
178.248993,24.259937,178.248993
177.977768,24.341629,177.977768
177.965393,24.423176,177.965393
177.815262,24.504713,177.815262
177.711609,24.586123,177.711609
177.708771,24.667513,177.708771
177.420685,24.748911,177.420685
176.918823,24.830112,176.918823
177.107742,24.911322,177.107742
176.917725,24.992485,176.917725
176.989212,25.073467,176.989212
176.749374,25.154373,176.749374
176.937759,25.235292,176.937759
176.556885,25.316225,176.556885
176.615829,25.39694,176.615829
176.71051,25.477751,176.71051
176.643829,25.55822,176.643829
176.409592,25.638893,176.409592
176.577652,25.719435,176.577652
175.816971,25.799885,175.816971
175.3125,25.880423,175.3125
175.293869,25.960642,175.293869
175.824646,26.040874,175.824646
175.960266,26.121178,175.960266
176.194305,26.201237,176.194305
175.90004,26.281342,175.90004
175.665634,26.361362,175.665634
175.687927,26.441294,175.687927
175.508163,26.521156,175.508163
175.378021,26.60095,175.378021
175.492142,26.6807,175.492142
175.426743,26.760363,175.426743
175.254822,26.840029,175.254822
175.132843,26.919579,175.132843
174.816025,26.999029,174.816025
175.094269,27.078465,175.094269
175.013748,27.157898,175.013748
174.302002,27.237131,174.302002
174.519562,27.316328,174.519562
174.242035,27.395533,174.242035
174.155243,27.474655,174.155243
174.231445,27.553669,174.231445
174.15181,27.632734,174.15181
173.936951,27.711601,173.936951
173.268341,27.790462,173.268341
173.026093,27.869434,173.026093
173.033691,27.948145,173.033691
173.19371,28.026859,173.19371
173.373413,28.105467,173.373413
173.43866,28.184055,173.43866
173.228119,28.262562,173.228119
173.206223,28.340931,173.206223
172.922409,28.419363,172.922409
173.093872,28.497635,173.093872
172.845642,28.575764,172.845642
172.903519,28.65399,172.903519
172.251083,28.732212,172.251083
172.254486,28.810213,172.254486
172.372314,28.888288,172.372314
172.316833,28.966219,172.316833
172.127426,29.044073,172.127426
172.240463,29.121881,172.240463
171.977737,29.19965,171.977737
171.718506,29.277376,171.718506
171.580627,29.355055,171.580627
171.252014,29.432693,171.252014
171.370834,29.510206,171.370834
170.86026,29.587633,170.86026
170.676041,29.665079,170.676041
170.171143,29.742441,170.171143
169.745316,29.819691,169.745316
169.861725,29.896957,169.861725
170.26239,29.974091,170.26239
170.434341,30.051176,170.434341
170.413696,30.128122,170.413696
170.067383,30.205278,170.067383
169.7677,30.282118,169.7677
169.517456,30.359043,169.517456
169.31308,30.435822,169.31308
169.408234,30.512575,169.408234
169.203705,30.589327,169.203705
169.072113,30.665924,169.072113
168.909546,30.742432,168.909546
168.658752,30.819082,168.658752
168.245972,30.895481,168.245972
168.287674,30.971893,168.287674
167.959885,31.048241,167.959885
167.910873,31.124561,167.910873
167.577255,31.200705,167.577255
167.360992,31.276854,167.360992
167.205841,31.352962,167.205841
167.274353,31.429001,167.274353
167.091171,31.505039,167.091171
166.610794,31.580902,166.610794
165.950592,31.65674,165.950592
165.487747,31.732634,165.487747
165.690811,31.808338,165.690811
165.953659,31.88401,165.953659
165.966293,31.959726,165.966293
165.687759,32.035263,165.687759
165.711426,32.110886,165.711426
165.362701,32.18634,165.362701
165.123993,32.261696,165.123993
164.711319,32.337208,164.711319
164.489883,32.412575,164.489883
164.51741,32.487705,164.51741
164.105042,32.562897,164.105042
163.822037,32.638012,163.822037
163.450256,32.713161,163.450256
163.11972,32.788177,163.11972
162.726303,32.863087,162.726303
162.345657,32.93811,162.345657
162.174484,33.012821,162.174484
161.899582,33.087631,161.899582
161.420563,33.162384,161.420563
161.299438,33.23708,161.299438
160.48764,33.311752,160.48764
160.916885,33.386219,160.916885
160.134033,33.460815,160.134033
159.432007,33.535194,159.432007
158.910995,33.609665,158.910995
158.916382,33.68409,158.916382
159.303528,33.758366,159.303528
158.803574,33.832588,158.803574
158.188507,33.90675,158.188507
157.618683,33.980942,157.618683
157.24527,34.054985,157.24527
156.836456,34.129051,156.836456
156.152039,34.203072,156.152039
155.40007,34.276882,155.40007
154.875198,34.350872,154.875198
154.541473,34.424583,154.541473
153.953506,34.498302,153.953506
153.244995,34.572109,153.244995
152.936737,34.645721,152.936737
152.086121,34.719284,152.086121
151.487473,34.792912,151.487473
150.376846,34.866264,150.376846
149.687515,34.939766,149.687515
148.994049,35.0131,148.994049
148.080536,35.086399,148.080536
147.111389,35.159821,147.111389
146.181076,35.232925,146.181076
144.713852,35.306026,144.713852
143.437363,35.37915,143.437363
142.231613,35.452198,142.231613
141.49556,35.525246,141.49556
140.542572,35.598106,140.542572
139.123672,35.670967,139.123672
137.401825,35.743801,137.401825
135.634552,35.816486,135.634552
133.648117,35.889271,133.648117
131.835007,35.96199,131.835007
129.310165,36.034611,129.310165
126.60878,36.107113,126.60878
123.408203,36.179714,123.408203
120.423309,36.252232,120.423309
116.535133,36.324684,116.535133
111.648842,36.397007,111.648842
104.845711,36.469387,104.845711
91.866066,36.541679,91.866066
75.315552,36.613926,75.315552
68.274971,36.686104,68.274971
63.502087,36.758205,63.502087
59.8904,36.830254,59.8904
56.878395,36.902153,56.878395
53.509296,36.974087,53.509296
50.128628,37.046124,50.128628
45.843208,37.117947,45.843208
41.373997,37.189697,41.373997
36.939861,37.261433,36.939861
32.42897,37.333061,32.42897
27.638477,37.40485,27.638477
22.928194,37.47641,22.928194
18.33983,37.54797,18.33983
13.771331,37.619354,13.771331
10.033509,37.690819,10.033509
4.892618,37.76215,4.892618
1.793539,37.833534,1.793539
-0.733028,37.904911,-0.733028
-0.799341,37.975998,-0.799341
-1.060811,38.04718,-1.060811
-1.150627,38.118351,-1.150627
-0.992139,38.161613,-0.992139
-1.235074,38.160633,-1.235074
-1.198083,38.160656,-1.198083
-1.279821,38.160851,-1.279821
-1.044404,38.160717,-1.044404
-0.94984,38.160782,-0.94984
-1.159083,38.160671,-1.159083
-1.138656,38.160767,-1.138656
-1.209319,38.160751,-1.209319
-1.282835,38.160801,-1.282835
-1.15907,38.16069,-1.15907
