"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-15.197612,0.0,-15.197612
-17.907581,0.000155,-17.907581
-8.513081,2.1e-05,-8.513081
-15.463077,0.000349,-15.463077
-16.887878,3e-06,-16.887878
-17.402653,3e-05,-17.402653
-17.715509,3e-05,-17.715509
-17.573074,9e-06,-17.573074
-17.243755,3e-06,-17.243755
-16.77816,3e-05,-16.77816
-16.71422,3e-05,-16.71422
-16.50799,3e-05,-16.50799
-16.231548,3e-05,-16.231548
-16.07209,3e-05,-16.07209
-15.760755,3e-05,-15.760755
-24.904535,3e-05,-24.904535
-28.1915,3e-05,-28.1915
-28.604485,3e-05,-28.604485
-3.632768,0.05116,-3.632768
30.765028,0.155447,30.765028
58.888107,0.260074,58.888107
80.907211,0.364087,80.907211
96.935326,0.46774,96.935326
108.267479,0.5713,108.267479
117.667397,0.67483,117.667397
124.649193,0.778261,124.649193
130.428665,0.881403,130.428665
135.727127,0.984503,135.727127
139.960464,1.087518,139.960464
143.608459,1.190365,143.608459
146.7686,1.293245,146.7686
146.175034,1.395904,146.175034
138.000015,1.498575,138.000015
144.954498,1.600954,144.954498
151.528549,1.703277,151.528549
155.685913,1.805475,155.685913
150.915894,1.907812,150.915894
150.947754,2.009901,150.947754
151.588303,2.111763,151.588303
152.122177,2.2137,152.122177
152.864975,2.315442,152.864975
153.521103,2.417253,153.521103
154.41185,2.51875,154.41185
155.329498,2.620325,155.329498
156.137711,2.721681,156.137711
156.800491,2.822871,156.800491
157.472626,2.924053,157.472626
158.145248,3.025032,158.145248
143.063797,3.126005,143.063797
149.918365,3.226847,149.918365
148.568085,3.327608,148.568085
163.121857,3.428203,163.121857
152.903961,3.52877,152.903961
151.242157,3.629077,151.242157
151.010498,3.729497,151.010498
151.210434,3.829747,151.210434
151.27565,3.92985,151.27565
151.791229,4.02988,151.791229
152.222656,4.129869,152.222656
152.518677,4.229641,152.518677
153.168533,4.329514,153.168533
153.536392,4.42915,153.536392
153.968567,4.52869,153.968567
154.258774,4.628117,154.258774
141.702881,4.727558,141.702881
145.427872,4.826805,145.427872
144.838974,4.925955,144.838974
156.653259,5.025027,156.653259
148.998016,5.123908,148.998016
146.837555,5.222774,146.837555
146.066406,5.321558,146.066406
146.066452,5.420183,146.066452
146.306885,5.518747,146.306885
146.648636,5.617277,146.648636
147.268936,5.715641,147.268936
147.695312,5.813822,147.695312
148.105362,5.912092,148.105362
148.621582,6.009999,148.621582
149.155472,6.108054,149.155472
149.801285,6.205924,149.801285
140.097061,6.303683,140.097061
139.248352,6.401361,139.248352
140.108566,6.499056,140.108566
149.448593,6.596497,149.448593
145.213348,6.693903,145.213348
141.883972,6.791196,141.883972
140.89032,6.888438,140.89032
140.955124,6.985575,140.955124
141.070618,7.082695,141.070618
141.757553,7.179633,141.757553
142.078461,7.276412,142.078461
