"True Stress, MPa","True Strain, %","True Stress, MPa.1",Unnamed: 3,Unnamed: 4,Unnamed: 5
147.658035,2.273052,147.658035,,,
147.511795,2.290763,147.511795,,,
148.002472,2.31122,148.002472,,,
148.106476,2.329762,148.106476,,,
148.045288,2.35027,148.045288,,,
148.113831,2.370028,148.113831,,,
148.260284,2.390061,148.260284,,,
148.139679,2.408019,148.139679,,,
148.305695,2.428417,148.305695,,,
148.485962,2.447124,148.485962,,,
148.588089,2.466758,148.588089,,,
148.780121,2.487819,148.780121,,,
148.725571,2.505411,148.725571,,,
148.949951,2.525766,148.949951,,,
149.045074,2.545082,149.045074,,,
148.844452,2.564546,148.844452,,,
148.907181,2.585377,148.907181,,,
149.058258,2.603637,149.058258,,,
149.181076,2.62389,149.181076,,,
149.27179,2.643304,149.27179,,,
149.306442,2.662331,149.306442,,,
149.434586,2.681633,149.434586,,,
149.62291,2.702544,149.62291,,,
149.88559,2.721026,149.88559,,,
149.864609,2.739933,149.864609,,,
149.682739,2.760067,149.682739,,,
149.821304,2.778237,149.821304,,,
149.796249,2.798896,149.796249,,,
150.231552,2.81787,150.231552,,,
149.893799,2.838011,149.893799,,,
149.979446,2.858032,149.979446,,,
149.895294,2.875663,149.895294,,,
150.127167,2.89629,150.127167,,,
150.195068,2.915072,150.195068,,,
150.251144,2.933978,150.251144,,,
150.325745,2.954269,150.325745,,,
150.419693,2.974452,150.419693,,,
150.486542,2.992513,150.486542,,,
150.547897,3.012596,150.547897,,,
150.688232,3.031726,150.688232,,,
150.7211,3.051546,150.7211,,,
150.626801,3.071236,150.626801,,,
150.736633,3.089291,150.736633,,,
150.747025,3.109794,150.747025,,,
151.014175,3.128582,151.014175,,,
151.113998,3.148094,151.113998,,,
150.946838,3.167094,150.946838,,,
151.20546,3.186103,151.20546,,,
151.042587,3.206527,151.042587,,,
151.085205,3.225725,151.085205,,,
150.887589,3.245645,150.887589,,,
151.174591,3.263358,151.174591,,,
151.639755,3.28394,151.639755,,,
151.742569,3.302684,151.742569,,,
151.472763,3.321689,151.472763,,,
151.402374,3.34189,151.402374,,,
151.523773,3.36075,151.523773,,,
151.85997,3.380425,151.85997,,,
151.600418,3.399934,151.600418,,,
151.619797,3.41785,151.619797,,,
151.783951,3.439264,151.783951,,,
151.930832,3.458094,151.930832,,,
151.797989,3.477001,151.797989,,,
151.970551,3.496975,151.970551,,,
151.926056,3.514713,151.926056,,,
152.093811,3.534702,152.093811,,,
152.145203,3.554745,152.145203,,,
151.930847,3.57261,151.930847,,,
151.887924,3.592887,151.887924,,,
152.113937,3.612102,152.113937,,,
152.188782,3.631371,152.188782,,,
152.051712,3.650257,152.051712,,,
152.285995,3.670575,152.285995,,,
152.058212,3.688512,152.058212,,,
152.372482,3.708386,152.372482,,,
152.700745,3.728348,152.700745,,,
152.321335,3.746171,152.321335,,,
152.465775,3.766332,152.465775,,,
152.559647,3.785767,152.559647,,,
152.520309,3.805737,152.520309,,,
152.584854,3.825381,152.584854,,,
152.360489,3.842647,152.360489,,,
152.414352,3.863065,152.414352,,,
152.801727,3.882044,152.801727,,,
152.452118,3.900642,152.452118,,,
152.826569,3.920429,152.826569,,,
152.912262,3.940326,152.912262,,,
152.86319,3.958042,152.86319,,,
153.007751,3.978436,153.007751,,,
152.926819,3.997302,152.926819,,,
152.9897,4.015718,152.9897,,,
152.922668,4.036065,152.922668,,,
153.128479,4.054635,153.128479,,,
153.07431,4.073475,153.07431,,,
153.093948,4.092999,153.093948,,,
153.291718,4.111088,153.291718,,,
153.454544,4.131507,153.454544,,,
153.409164,4.150551,153.409164,,,
153.199356,4.169522,153.199356,,,
153.392105,4.190593,153.392105,,,
153.23465,4.208527,153.23465,,,
153.606903,4.228024,153.606903,,,
153.373138,4.247586,153.373138,,,
153.300827,4.264997,153.300827,,,
153.547791,4.285271,153.547791,,,
153.584503,4.303485,153.584503,,,
153.451736,4.323329,153.451736,,,
153.592087,4.34237,153.592087,,,
153.357498,4.361545,153.357498,,,
153.631699,4.3797,153.631699,,,
153.666504,4.400453,153.666504,,,
153.839706,4.419524,153.839706,,,
153.843918,4.438353,153.843918,,,
153.77684,4.458227,153.77684,,,
153.757278,4.475875,153.757278,,,
153.791138,4.496095,153.791138,,,
153.982498,4.514567,153.982498,,,
153.870667,4.5338,153.870667,,,
153.711411,4.552573,153.711411,,,
153.883362,4.572527,153.883362,,,
153.774933,4.590006,153.774933,,,
153.897171,4.611637,153.897171,,,
153.807068,4.62977,153.807068,,,
153.774017,4.648798,153.774017,,,
153.882675,4.668005,153.882675,,,
153.834274,4.686605,153.834274,,,
153.922333,4.70544,153.922333,,,
153.945587,4.72558,153.945587,,,
154.342743,4.744181,154.342743,,,
154.085312,4.763267,154.085312,,,
153.869125,4.781735,153.869125,,,
154.129135,4.801826,154.129135,,,
154.070541,4.82023,154.070541,,,
153.930862,4.83962,153.930862,,,
153.969101,4.857325,153.969101,,,
154.177551,4.877264,154.177551,,,
153.867416,4.896109,153.867416,,,
154.000366,4.914689,154.000366,,,
154.192047,4.935819,154.192047,,,
154.071426,4.953768,154.071426,,,
154.372421,4.973359,154.372421,,,
154.213318,4.992355,154.213318,,,
154.149857,5.010408,154.149857,,,
154.316422,5.03018,154.316422,,,
154.379974,5.048792,154.379974,,,
154.072876,5.067061,154.072876,,,
154.245636,5.087683,154.245636,,,
154.52887,5.105593,154.52887,,,
154.369141,5.125268,154.369141,,,
154.501877,5.144337,154.501877,,,
154.588577,5.162034,154.588577,,,
154.595398,5.181787,154.595398,,,
154.666763,5.201605,154.666763,,,
154.822678,5.219778,154.822678,,,
154.429916,5.238083,154.429916,,,
154.553741,5.257166,154.553741,,,
154.55368,5.276188,154.55368,,,
154.654449,5.296077,154.654449,,,
154.479416,5.314075,154.479416,,,
154.681076,5.333731,154.681076,,,
154.791565,5.352671,154.791565,,,
154.583344,5.371381,154.583344,,,
154.650009,5.38967,154.650009,,,
154.706604,5.409684,154.706604,,,
154.617889,5.427751,154.617889,,,
154.541458,5.447723,154.541458,,,
154.919922,5.467127,154.919922,,,
154.758591,5.485014,154.758591,,,
154.631882,5.504558,154.631882,,,
154.735809,5.522732,154.735809,,,
154.931915,5.542696,154.931915,,,
155.005768,5.561191,155.005768,,,
154.668427,5.580257,154.668427,,,
154.793533,5.598181,154.793533,,,
154.83046,5.617747,154.83046,,,
154.874161,5.635822,154.874161,,,
155.187988,5.656384,155.187988,,,
155.017197,5.674812,155.017197,,,
154.938232,5.692865,154.938232,,,
154.757111,5.71266,154.757111,,,
154.74881,5.730437,154.74881,,,
154.960022,5.749797,154.960022,,,
154.72847,5.768895,154.72847,,,
154.967438,5.788135,154.967438,,,
154.782242,5.805257,154.782242,,,
154.976059,5.825097,154.976059,,,
154.690521,5.844214,154.690521,,,
154.858948,5.863586,154.858948,,,
155.019455,5.881898,155.019455,,,
154.770004,5.900599,154.770004,,,
155.024994,5.919376,155.024994,,,
155.167496,5.938947,155.167496,,,
155.005951,5.956425,155.005951,,,
155.002533,5.976292,155.002533,,,
155.111343,5.995099,155.111343,,,
155.097397,6.01434,155.097397,,,
155.293976,6.033792,155.293976,,,
155.234863,6.051186,155.234863,,,
155.099991,6.070888,155.099991,,,
155.175415,6.089453,155.175415,,,
155.25882,6.108912,155.25882,,,
155.256577,6.126674,155.256577,,,
155.259689,6.145229,155.259689,,,
155.14827,6.165182,155.14827,,,
154.97348,6.183125,154.97348,,,
155.145889,6.20196,155.145889,,,
154.959457,6.219583,154.959457,,,
155.443588,6.239565,155.443588,,,
154.941315,6.257943,154.941315,,,
155.420364,6.277772,155.420364,,,
155.422272,6.297015,155.422272,,,
155.064056,6.314073,155.064056,,,
155.314148,6.333734,155.314148,,,
155.121964,6.352329,155.121964,,,
155.468918,6.370495,155.468918,,,
155.175705,6.390213,155.175705,,,
155.282074,6.408115,155.282074,,,
155.56424,6.427747,155.56424,,,
155.522156,6.446459,155.522156,,,
155.278168,6.465927,155.278168,,,
155.280884,6.483,155.280884,,,
155.391556,6.502594,155.391556,,,
155.426422,6.520901,155.426422,,,
155.396439,6.538981,155.396439,,,
155.445892,6.559112,155.445892,,,
155.412048,6.576705,155.412048,,,
155.776688,6.596416,155.776688,,,
155.324036,6.614783,155.324036,,,
155.665115,6.633438,155.665115,,,
155.338547,6.652635,155.338547,,,
155.658447,6.671093,155.658447,,,
155.674606,6.689903,155.674606,,,
155.506683,6.708911,155.506683,,,
155.552338,6.726289,155.552338,,,
155.573074,6.745401,155.573074,,,
155.642288,6.76431,155.642288,,,
155.759201,6.782257,155.759201,,,
155.962524,6.801381,155.962524,,,
155.747375,6.820802,155.747375,,,
155.870667,6.83816,155.870667,,,
156.006317,6.857641,156.006317,,,
155.781967,6.876361,155.781967,,,
155.844452,6.894934,155.844452,,,
155.947052,6.914237,155.947052,,,
155.76113900000001,6.932635,155.76113900000001,,,
155.857285,6.950451,155.857285,,,
155.569199,6.970355,155.569199,,,
155.67778,6.987876,155.67778,,,
155.8255,7.007972,155.8255,,,
156.18515,7.026609,156.18515,,,
155.689392,7.04362,155.689392,,,
155.736389,7.062872,155.736389,,,
156.004639,7.082154,156.004639,,,
155.738892,7.100377,155.738892,,,
155.585831,7.119351,155.585831,,,
155.598892,7.137901,155.598892,,,
155.682175,7.155792,155.682175,,,
155.799576,7.175089,155.799576,,,
155.778152,7.193484,155.778152,,,
155.719574,7.211232,155.719574,,,
155.665771,7.230817,155.665771,,,
155.818787,7.248581,155.818787,,,
155.718216,7.267783,155.718216,,,
155.667755,7.286648,155.667755,,,
155.608139,7.304246,155.608139,,,
155.734924,7.324169,155.734924,,,
155.862854,7.34268,155.862854,,,
155.973145,7.360357,155.973145,,,
155.94017,7.379714,155.94017,,,
155.788406,7.397917,155.788406,,,
155.937271,7.416082,155.937271,,,
155.88829,7.43565,155.88829,,,
155.825363,7.453975,155.825363,,,
155.910416,7.471876,155.910416,,,
155.968964,7.490504,155.968964,,,
155.655365,7.508641,155.655365,,,
155.581909,7.527671,155.581909,,,
155.759857,7.546764,155.759857,,,
155.729172,7.564262,155.729172,,,
155.863647,7.583425,155.863647,,,
155.830688,7.601513,155.830688,,,
155.972595,7.619531,155.972595,,,
156.007034,7.639401,156.007034,,,
155.941986,7.657015,155.941986,,,
155.884995,7.676039,155.884995,,,
156.234909,7.695093,156.234909,,,
156.035828,7.712277,156.035828,,,
155.77562,7.731787,155.77562,,,
156.102417,7.749672,156.102417,,,
155.93573,7.768766,155.93573,,,
155.898148,7.788188,155.898148,,,
156.164047,7.805555,156.164047,,,
155.923553,7.823945,155.923553,,,
155.621964,7.843862,155.621964,,,
155.879807,7.860437,155.879807,,,
156.033936,7.88026,156.033936,,,
155.912949,7.898538,155.912949,,,
155.728607,7.915785,155.728607,,,
155.926727,7.935499,155.926727,,,
156.318497,7.953512,156.318497,,,
155.999161,7.971126,155.999161,,,
155.961975,7.990705,155.961975,,,
156.504349,8.008213,156.504349,,,
156.198959,8.027005,156.198959,,,
156.086426,8.046003,156.086426,,,
156.000732,8.064151,156.000732,,,
155.986435,8.083262,155.986435,,,
156.092438,8.101293,156.092438,,,
156.244873,8.119387,156.244873,,,
156.216904,8.138597,156.216904,,,
156.131058,8.1562,156.131058,,,
156.112503,8.174833,156.112503,,,
156.445724,8.193892,156.445724,,,
156.145935,8.21244,156.145935,,,
156.099075,8.229865,156.099075,,,
156.376648,8.24969,156.376648,,,
156.37265,8.266924,156.37265,,,
156.093109,8.284734,156.093109,,,
156.081421,8.304132,156.081421,,,
156.146683,8.322584,156.146683,,,
156.146286,8.341922,156.146286,,,
156.741745,8.360277,156.741745,,,
156.480087,8.377492,156.480087,,,
156.344971,8.396936,156.344971,,,
156.223694,8.414429,156.223694,,,
156.67807,8.432521,156.67807,,,
156.075806,8.452032,156.075806,,,
156.253555,8.469439,156.253555,,,
156.384338,8.488396,156.384338,,,
156.49353,8.507077,156.49353,,,
156.148926,8.524199,156.148926,,,
156.318024,8.542959,156.318024,,,
156.233612,8.561028,156.233612,,,
156.249649,8.579488,156.249649,,,
156.657669,8.59803,156.657669,,,
156.403702,8.616986,156.403702,,,
156.093826,8.634253,156.093826,,,
156.262756,8.653343,156.262756,,,
156.576706,8.671456,156.576706,,,
156.210144,8.688955,156.210144,,,
156.467758,8.708396,156.467758,,,
156.300156,8.72627,156.300156,,,
156.46788,8.744131,156.46788,,,
156.6436,8.7633,156.6436,,,
156.36412,8.780946,156.36412,,,
156.272614,8.800313,156.272614,,,
156.472839,8.818913,156.472839,,,
156.181595,8.837489,156.181595,,,
156.251022,8.8551,156.251022,,,
156.519821,8.872501,156.519821,,,
156.667572,8.891447,156.667572,,,
156.337051,8.910064,156.337051,,,
156.178925,8.927108,156.178925,,,
156.461746,8.946338,156.461746,,,
156.55011,8.965139,156.55011,,,
156.394928,8.982305,156.394928,,,
156.247803,9.001393,156.247803,,,
156.274338,9.018867,156.274338,,,
156.592194,9.038308,156.592194,,,
156.55043,9.055928,156.55043,,,
156.354324,9.074251,156.354324,,,
156.503372,9.091659,156.503372,,,
156.368103,9.110563,156.368103,,,
156.637115,9.128422,156.637115,,,
156.282516,9.146688,156.282516,,,
156.451904,9.165421,156.451904,,,
156.41275,9.182746,156.41275,,,
156.87558,9.20158,156.87558,,,
156.36705,9.220649,156.36705,,,
156.455231,9.237432,156.455231,,,
156.622269,9.256528,156.622269,,,
156.627319,9.275598,156.627319,,,
156.67543,9.293359,156.67543,,,
156.465393,9.312172,156.465393,,,
156.596481,9.329516,156.596481,,,
156.510025,9.347682,156.510025,,,
156.738297,9.36681,156.738297,,,
156.560516,9.384035,156.560516,,,
156.404083,9.403091,156.404083,,,
156.750931,9.421233,156.750931,,,
156.417892,9.438894,156.417892,,,
156.478821,9.457192,156.478821,,,
156.528061,9.475724,156.528061,,,
156.741119,9.493332,156.741119,,,
156.398651,9.511794,156.398651,,,
156.675781,9.529535,156.675781,,,
156.642563,9.547047,156.642563,,,
156.686707,9.566256,156.686707,,,
156.778107,9.584087,156.778107,,,
156.972763,9.603419,156.972763,,,
156.840408,9.621557,156.840408,,,
157.001816,9.637504,157.001816,,,
156.704132,9.657907,156.704132,,,
156.699478,9.675074,156.699478,,,
156.766205,9.693241,156.766205,,,
156.896332,9.711568,156.896332,,,
156.719635,9.729124,156.719635,,,
156.722122,9.748038,156.722122,,,
156.632294,9.765965,156.632294,,,
156.671295,9.784485,156.671295,,,
156.893112,9.801573,156.893112,,,
156.896835,9.820237,156.896835,,,
157.035751,9.838033,157.035751,,,
156.822159,9.85738,156.822159,,,
156.6987,9.874932,156.6987,,,
156.933762,9.892772,156.933762,,,
156.666153,9.911139,156.666153,,,
156.578049,9.928616,156.578049,,,
156.878571,9.947007,156.878571,,,
156.80806,9.965244,156.80806,,,
156.858688,9.983294,156.858688,,,
156.878403,10.00062,156.878403,,,
156.868301,10.019234,156.868301,,,
156.822556,10.036974,156.822556,,,
157.189697,10.056789,157.189697,,,
157.386459,10.074306,157.386459,,,
156.888382,10.091831,156.888382,,,
157.139038,10.110041,157.139038,,,
156.829025,10.127753,156.829025,,,
156.950089,10.145732,156.950089,,,
156.857925,10.164244,156.857925,,,
157.130081,10.182701,157.130081,,,
156.75386,10.199226,156.75386,,,
156.723526,10.218408,156.723526,,,
156.592331,10.235962,156.592331,,,
156.699844,10.254641,156.699844,,,
156.73259,10.273413,156.73259,,,
156.931412,10.289677,156.931412,,,
156.927902,10.308174,156.927902,,,
157.007584,10.326947,157.007584,,,
156.625839,10.343643,156.625839,,,
156.571625,10.36255,156.571625,,,
156.754425,10.381666,156.754425,,,
156.894928,10.398848,156.894928,,,
156.78627,10.417068,156.78627,,,
156.88562,10.433994,156.88562,,,
156.604721,10.453238,156.604721,,,
156.645203,10.47104,156.645203,,,
156.534393,10.488892,156.534393,,,
156.901489,10.506634,156.901489,,,
156.68132,10.525123,156.68132,,,
156.837463,10.542193,156.837463,,,
157.000122,10.560868,157.000122,,,
156.777771,10.578662,156.777771,,,
156.823105,10.59643,156.823105,,,
156.978455,10.615256,156.978455,,,
156.899597,10.632902,156.899597,,,
156.886597,10.651411,156.886597,,,
157.420029,10.66877,157.420029,,,
156.955078,10.686522,156.955078,,,
157.17598,10.704357,157.17598,,,
156.955994,10.723164,156.955994,,,
156.827347,10.740831,156.827347,,,
157.163162,10.759363,157.163162,,,
157.347122,10.777003,157.347122,,,
157.102875,10.794866,157.102875,,,
157.302109,10.812745,157.302109,,,
157.34404,10.830826,157.34404,,,
157.213669,10.847651,157.213669,,,
157.23024,10.866516,157.23024,,,
157.235519,10.883581,157.235519,,,
157.429962,10.901649,157.429962,,,
157.27858,10.920461,157.27858,,,
157.077606,10.937068,157.077606,,,
157.099243,10.956504,157.099243,,,
157.266052,10.974195,157.266052,,,
157.295166,10.992011,157.295166,,,
157.22319,11.010464,157.22319,,,
157.188904,11.027439,157.188904,,,
157.230881,11.046111,157.230881,,,
157.403839,11.063765,157.403839,,,
157.249985,11.080678,157.249985,,,
157.245621,11.099266,157.245621,,,
157.11821,11.117529,157.11821,,,
157.213715,11.134668,157.213715,,,
157.409698,11.15253,157.409698,,,
157.422318,11.170953,157.422318,,,
157.250916,11.187786,157.250916,,,
157.230209,11.206833,157.230209,,,
157.17746,11.225235,157.17746,,,
157.48233,11.242805,157.48233,,,
157.267532,11.261158,157.267532,,,
157.209778,11.277815,157.209778,,,
157.073105,11.296312,157.073105,,,
157.45192,11.313932,157.45192,,,
157.248306,11.331954,157.248306,,,
157.380005,11.349216,157.380005,,,
157.441849,11.367743,157.441849,,,
157.392319,11.38436,157.392319,,,
157.305557,11.403039,157.305557,,,
157.583694,11.421566,157.583694,,,
157.546341,11.438186,157.546341,,,
157.161545,11.456462,157.161545,,,
157.539703,11.474116,157.539703,,,
157.64743,11.491557,157.64743,,,
157.398209,11.510599,157.398209,,,
157.554184,11.527257,157.554184,,,
157.508545,11.545123,157.508545,,,
157.42598,11.564388,157.42598,,,
157.380646,11.580899,157.380646,,,
157.245758,11.600178,157.245758,,,
157.301697,11.617141,157.301697,,,
157.409332,11.635235,157.409332,,,
157.509079,11.653231,157.509079,,,
157.416962,11.670469,157.416962,,,
157.334671,11.688491,157.334671,,,
157.435287,11.706944,157.435287,,,
157.220581,11.723654,157.220581,,,
157.268463,11.742015,157.268463,,,
157.160263,11.759843,157.160263,,,
157.42334,11.777737,157.42334,,,
157.461136,11.795506,157.461136,,,
157.111038,11.812926,157.111038,,,
157.159653,11.830588,157.159653,,,
157.148331,11.848713,157.148331,,,
157.116486,11.86648,157.116486,,,
157.226227,11.883529,157.226227,,,
157.217545,11.901765,157.217545,,,
157.426819,11.919168,157.426819,,,
157.385925,11.936425,157.385925,,,
157.170273,11.955202,157.170273,,,
157.185471,11.971279,157.185471,,,
157.420929,11.990213,157.420929,,,
157.570679,12.008039,157.570679,,,
157.413696,12.02452,157.413696,,,
157.428726,12.042915,157.428726,,,
157.506256,12.060923,157.506256,,,
157.513031,12.078239,157.513031,,,
157.417908,12.097507,157.417908,,,
157.532761,12.114966,157.532761,,,
157.339615,12.132707,157.339615,,,
157.520447,12.150359,157.520447,,,
157.562119,12.167286,157.562119,,,
157.426041,12.18563,157.426041,,,
157.334702,12.203014,157.334702,,,
157.455994,12.22065,157.455994,,,
157.339371,12.238978,157.339371,,,
157.564499,12.256618,157.564499,,,
157.505249,12.274075,157.505249,,,
157.664566,12.292109,157.664566,,,
157.648682,12.308801,157.648682,,,
157.57843,12.326838,157.57843,,,
157.872681,12.345053,157.872681,,,
157.705063,12.362199,157.705063,,,
157.362305,12.379422,157.362305,,,
157.517914,12.397242,157.517914,,,
157.576843,12.414169,157.576843,,,
157.542038,12.432351,157.542038,,,
157.600632,12.450705,157.600632,,,
158.065323,12.467285,158.065323,,,
157.590332,12.485569,157.590332,,,
158.221375,12.504006,158.221375,,,
157.629883,12.520616,157.629883,,,
157.79776,12.538983,157.79776,,,
157.825745,12.556308,157.825745,,,
157.901291,12.573597,157.901291,,,
157.571274,12.592071,157.571274,,,
157.839767,12.60898,157.839767,,,
158.008957,12.627227,158.008957,,,
157.743744,12.64473,157.743744,,,
157.681335,12.661316,157.681335,,,
157.881744,12.679721,157.881744,,,
157.839584,12.696165,157.839584,,,
157.588104,12.714689,157.588104,,,
157.837204,12.732697,157.837204,,,
157.729477,12.749966,157.729477,,,
158.024414,12.767347,158.024414,,,
157.687637,12.785481,157.687637,,,
158.073669,12.802789,158.073669,,,
157.600616,12.820014,157.600616,,,
157.79686,12.837284,157.79686,,,
157.951065,12.855605,157.951065,,,
157.80719,12.873686,157.80719,,,
157.564453,12.890459,157.564453,,,
157.661484,12.908666,157.661484,,,
157.750488,12.926407,157.750488,,,
157.680786,12.944114,157.680786,,,
157.767242,12.960781,157.767242,,,
157.897156,12.978765,157.897156,,,
157.825348,12.996055,157.825348,,,
157.842117,13.013425,157.842117,,,
157.736603,13.031316,157.736603,,,
157.605972,13.048617,157.605972,,,
157.6259,13.067296,157.6259,,,
157.636871,13.084874,157.636871,,,
157.664001,13.101262,157.664001,,,
157.693695,13.118954,157.693695,,,
157.928696,13.136344,157.928696,,,
157.772675,13.154061,157.772675,,,
157.516037,13.172909,157.516037,,,
157.796478,13.189554,157.796478,,,
157.651459,13.207821,157.651459,,,
157.515427,13.225285,157.515427,,,
157.891266,13.24192,157.891266,,,
157.876007,13.258705,157.876007,,,
157.64978,13.276062,157.64978,,,
157.817139,13.294583,157.817139,,,
157.721344,13.312408,157.721344,,,
157.671707,13.329244,157.671707,,,
157.539902,13.347157,157.539902,,,
157.503647,13.364774,157.503647,,,
157.824783,13.381918,157.824783,,,
158.017471,13.398836,158.017471,,,
157.843384,13.41682,157.843384,,,
157.66394,13.43322,157.66394,,,
157.965256,13.451505,157.965256,,,
157.777924,13.47001,157.777924,,,
157.887665,13.486773,157.887665,,,
157.716034,13.505011,157.716034,,,
157.723145,13.522079,157.723145,,,
157.678955,13.539665,157.678955,,,
157.671249,13.557322,157.671249,,,
157.882462,13.575094,157.882462,,,
157.581726,13.591454,157.581726,,,
157.614914,13.60935,157.614914,,,
157.731323,13.625991,157.731323,,,
157.865753,13.643507,157.865753,,,
158.044495,13.661477,158.044495,,,
157.651962,13.678373,157.651962,,,
157.879425,13.696068,157.879425,,,
158.083344,13.714668,158.083344,,,
157.802124,13.731478,157.802124,,,
158.084732,13.749375,158.084732,,,
158.024109,13.766236,158.024109,,,
158.316589,13.784127,158.316589,,,
158.283325,13.801558,158.283325,,,
157.899994,13.818022,157.899994,,,
157.987595,13.836376,157.987595,,,
157.911133,13.853222,157.911133,,,
158.025299,13.870791,158.025299,,,
158.043808,13.887752,158.043808,,,
158.143173,13.905782,158.143173,,,
157.946548,13.921926,157.946548,,,
158.153656,13.939967,158.153656,,,
158.016434,13.956837,158.016434,,,
158.413025,13.974663,158.413025,,,
158.040512,13.993144,158.040512,,,
158.232544,14.010586,158.232544,,,
158.243698,14.027351,158.243698,,,
157.992325,14.045056,157.992325,,,
158.126556,14.061106,158.126556,,,
158.211685,14.078986,158.211685,,,
158.052567,14.096583,158.052567,,,
157.88176,14.11305,157.88176,,,
