"True Stress, MPa","True Strain, %"
80.756653,13.657085
77.347679,13.744161
78.140587,13.831376
79.133301,13.918329
70.738091,14.00531
79.55162,14.092172
76.202003,14.178908
76.749329,14.265821
78.023827,14.352345
69.415833,14.43893
77.68325,14.525611
74.296074,14.611969
74.537971,14.698504
76.153999,14.78457
67.270515,14.871058
75.59288,14.956882
72.323067,15.043242
73.171104,15.129114
74.622253,15.215081
66.025887,15.300842
74.594864,15.386742
71.549797,15.472398
72.148903,15.557914
73.628967,15.643778
65.168297,15.729238
73.537491,15.814381
70.711639,15.899972
71.26828,15.985106
72.671242,16.070145
64.151855,16.155258
72.471092,16.24049
69.717758,16.325569
70.672554,16.410284
71.942154,16.495188
63.275074,16.579884
71.257591,16.664587
68.338951,16.74898
69.073082,16.833633
70.473228,16.918171
62.035275,17.002541
70.025391,17.087109
67.374702,17.1712
67.999077,17.25523
69.368027,17.339514
61.173042,17.423471
69.332191,17.507418
66.657143,17.591251
67.022514,17.675274
68.679634,17.759005
60.446388,17.842546
68.271805,17.926397
65.625366,18.009974
66.342308,18.093338
67.735794,18.1768
59.483028,18.260338
67.575439,18.343395
64.757919,18.426481
65.495216,18.509703
66.956657,18.592855
58.236389,18.675812
65.921112,18.758841
63.255669,18.841648
64.23674,18.924353
65.590912,19.007214
57.460342,19.08975
65.104355,19.172218
62.522099,19.254963
63.712856,19.337168
65.449547,19.419636
57.201633,19.501995
64.736015,19.584192
62.453903,19.666525
62.868061,19.748573
64.373085,19.830641
56.34029,19.912539
63.788139,19.994411
61.25576,20.076269
61.873432,20.158072
63.26099,20.239788
55.233849,20.321402
62.638523,20.403168
60.186066,20.484671
60.971165,20.56595
62.551426,20.647339
54.468948,20.728649
61.592018,20.809942
59.639351,20.891037
60.322842,20.972029
61.376793,21.053213
53.672771,21.134192
60.460876,21.215109
58.376759,21.296032
58.843845,21.376749
60.486942,21.45752
52.492081,21.538088
59.521461,21.618647
57.444572,21.699398
58.285275,21.779734
60.158222,21.859859
52.115768,21.940552
59.00629,22.020597
56.996891,22.10092
57.822014,22.181082
59.425278,22.26116
51.7034,22.341112
58.30093,22.421091
56.061359,22.500896
56.633789,22.58079
58.030518,22.660339
50.567326,22.74016
57.426353,22.81982
55.621433,22.899569
56.015293,22.97905
57.764095,23.058275
50.206879,23.137844
56.407528,23.216957
54.546051,23.296209
55.313717,23.375471
56.624832,23.454548
48.550591,23.533495
54.809662,23.612753
53.151371,23.691618
54.048435,23.770792
55.379318,23.84934
47.559032,23.928028
53.796238,24.00688
52.45293,24.085333
52.920361,24.163965
54.421516,24.242449
47.006969,24.320717
52.65519,24.399256
51.333153,24.477797
52.357731,24.555746
53.613232,24.634298
46.169044,24.712074
51.763016,24.790199
50.495014,24.868345
50.936539,24.946177
52.372383,25.024252
44.668327,25.101934
49.795109,25.179842
49.147392,25.257334
50.080013,25.335274
51.605129,25.412561
43.904049,25.49015
49.231152,25.567692
48.164894,25.644917
49.069012,25.722366
50.641876,25.799788
42.892029,25.876884
48.015621,25.954039
47.030632,26.031136
47.62648,26.108324
49.494095,26.185268
42.119698,26.262411
46.964085,26.339014
46.064404,26.415709
46.966839,26.492733
48.322823,26.569292
40.896606,26.645884
45.564739,26.722744
45.006454,26.799055
46.142605,26.87553
47.48457,26.951891
40.228527,27.028191
44.730976,27.104513
44.344585,27.180904
44.899624,27.256956
46.712997,27.333233
39.207535,27.409073
43.355556,27.485296
42.958504,27.561249
43.765091,27.636768
45.515659,27.712875
38.305016,27.788528
42.08091,27.864311
41.798077,27.939831
42.765694,28.015385
44.250767,28.090931
36.931435,28.166576
40.971165,28.242001
40.451355,28.317192
41.631386,28.392765
42.896908,28.467737
35.854275,28.543112
39.018208,28.618162
38.969715,28.693474
39.837955,28.768232
41.539455,28.843372
34.427845,28.918213
37.630322,28.993055
37.945919,29.067913
38.58078,29.14266
40.237362,29.217348
33.315128,29.292107
36.606236,29.366653
36.667385,29.44099
37.627277,29.515642
39.436371,29.59001
32.395931,29.66432
35.34848,29.73871
35.934261,29.813015
37.001633,29.887281
38.486389,29.961378
31.88525,30.035147
34.76429,30.109175
35.215294,30.183073
36.34927,30.257193
37.650528,30.330902
30.389542,30.404686
33.157372,30.478651
33.883808,30.552389
34.755398,30.625843
36.173656,30.699583
29.579548,30.773138
31.620199,30.846697
32.48175,30.919867
33.36129,30.993332
35.19672,31.06674
28.549452,31.139843
30.408602,31.21327
31.573034,31.286388
32.393772,31.359329
33.920624,31.432409
27.46582,31.505535
28.977137,31.578587
30.587151,31.651293
31.377119,31.724257
32.585663,31.796888
26.414732,31.869724
27.403271,31.942415
28.780117,32.014847
29.961657,32.087585
31.415041,32.160191
24.64683,32.232674
25.680908,32.304905
27.373384,32.377251
28.07885,32.449429
29.658409,32.521881
23.552933,32.594135
24.398569,32.666199
26.576029,32.73864
27.546938,32.810543
28.976379,32.88261
22.555937,32.95435
23.505325,33.026424
25.761375,33.098301
26.819956,33.169792
28.402994,33.241776
21.80031,33.313522
22.204657,33.384941
24.945385,33.456707
25.831234,33.528198
27.331861,33.599987
21.329142,33.67112
21.30098,33.742409
24.115877,33.813965
24.92802,33.885128
27.000986,33.956345
20.798723,34.027473
20.377247,34.098812
23.053276,34.1698
23.96946,34.241009
25.241188,34.311737
19.2279,34.382786
19.001469,34.453461
22.020544,34.524574
22.801952,34.595242
24.444201,34.665829
18.313423,34.736858
17.292131,34.807045
20.690199,34.878078
21.544348,34.948105
22.909576,35.01899
16.738289,35.089249
15.880523,35.159634
19.345749,35.229862
20.14031,35.30019
21.304743,35.37075
15.781369,35.440598
14.159204,35.511063
18.126463,35.580975
18.752253,35.650913
20.362932,35.721069
14.705307,35.790928
12.823771,35.86079
17.173506,35.930584
17.992464,36.000385
19.446045,36.069962
13.992075,36.13987
11.821743,36.209415
16.201778,36.279057
16.980516,36.348671
18.299036,36.418118
12.921929,36.487679
10.503331,36.556835
15.146594,36.62632
15.940929,36.695621
17.014587,36.764858
11.665038,36.834061
9.102103,36.903381
13.978264,36.972267
14.523866,37.0415
15.7105,37.110378
10.08327,37.179447
7.714363,37.248371
12.569373,37.317169
12.80695,37.385952
14.297121,37.454861
8.925712,37.523571
6.518674,37.592258
11.521304,37.661068
11.738234,37.729618
12.806836,37.798237
7.676596,37.866863
5.35004,37.935017
10.316274,38.003319
10.450918,38.07177
11.627832,38.140118
6.714432,38.208439
3.437272,38.2766
9.042573,38.344772
9.449787,38.412827
10.792144,38.481167
5.367344,38.54908
1.847173,38.617134
6.162849,38.684933
6.806317,38.752949
7.077939,38.820511
0.772094,38.888527
2.836825,38.9562
-0.032359,39.024086
-0.977079,39.091835
-1.119353,39.159283
-1.373539,39.226944
-1.442804,39.294327
-1.281032,39.361767
-1.154063,39.429249
-1.305084,39.496738
-1.472527,39.564255
-1.525361,39.631355
-1.506997,39.698643
-1.389796,39.765774
-1.459682,39.833111
-1.492602,39.900143
-1.472888,39.967106
-1.450737,40.034294
-1.51214,40.101059
-1.46262,40.168289
-1.440108,40.235046
-1.519939,40.301682
-1.387137,40.368679
-1.291702,40.435421
-1.09841,40.502426
-1.301319,40.568684
-1.124585,40.635353
-1.332249,40.702183
-1.156302,40.768673
-1.166484,40.813457
-1.288646,40.814217
-1.428171,40.814251
-1.366684,40.814243
-1.33792,40.814247
-1.087982,40.814251
-1.210027,40.814251
