"True Stress, MPa","True Strain, %"
181.873138,22.440645
185.949097,22.523865
184.4758,22.607018
183.128723,22.68988
182.779556,22.772842
182.473938,22.855667
182.5354,22.938519
182.457581,23.021292
182.6371,23.103863
182.477402,23.186441
182.635086,23.269011
182.580032,23.351458
182.890167,23.433826
182.933258,23.516144
183.002411,23.598423
182.793716,23.680555
183.051178,23.762642
183.079041,23.844786
183.161804,23.926691
183.373138,24.008606
183.432037,24.09041
183.19574,24.172188
183.212448,24.253885
183.481537,24.3356
183.41481,24.41716
183.674164,24.498579
183.475784,24.58016
183.429977,24.661421
183.547272,24.742777
183.742371,24.824049
183.89975,24.905193
183.820145,24.986286
183.847931,25.067326
183.886658,25.148382
183.833069,25.22925
183.792267,25.310089
183.658798,25.390923
183.907455,25.471689
183.954407,25.552263
184.049438,25.632927
184.187805,25.713457
184.068802,25.793852
184.078934,25.874371
184.144028,25.954685
184.372116,26.034878
184.191925,26.1152
181.152481,26.195227
180.715805,26.275267
182.256638,26.35533
186.270462,26.435362
184.706421,26.515146
182.829346,26.594959
182.608597,26.67465
182.305862,26.754406
182.334564,26.834042
182.42215,26.913618
182.328171,26.993135
182.372543,27.072578
182.151993,27.15201
182.56694,27.231388
182.135849,27.310543
182.580154,27.389811
182.55899,27.468956
182.516647,27.54797
182.810715,27.627018
182.856522,27.705914
182.616425,27.784761
182.713181,27.863569
182.420013,27.942316
182.674957,28.020929
182.362152,28.099609
182.200928,28.178137
182.59726,28.256641
182.735107,28.335115
182.470947,28.41338
182.598572,28.491848
182.771835,28.570066
182.635712,28.648266
182.816177,28.726402
182.813339,28.804453
182.966843,28.882572
182.563644,28.960466
182.760269,29.038393
182.519913,29.116278
182.294022,29.19408
182.851791,29.27165
182.682007,29.349346
182.693268,29.426802
182.781891,29.504482
182.641373,29.581789
183.041199,29.659357
182.76355,29.736607
183.090469,29.81394
182.993134,29.891216
180.09462,29.968409
178.360382,30.045563
180.423538,30.122618
183.77298,30.199684
183.071716,30.276554
180.931305,30.353451
180.593704,30.430229
180.54306,30.506962
180.156204,30.583731
180.228867,30.66029
180.242599,30.736862
180.069824,30.813377
180.183929,30.889835
180.00853,30.966219
180.414764,31.042646
180.046646,31.118879
180.10997,31.195162
179.953201,31.271357
180.082855,31.347538
179.953674,31.423513
179.846313,31.499609
180.015671,31.575525
179.992294,31.651482
179.625824,31.72723
179.861053,31.803068
180.050507,31.878756
180.061722,31.954287
179.995529,32.029945
180.008362,32.105545
180.114182,32.180893
180.095718,32.256321
179.741989,32.331684
179.697937,32.406971
179.641098,32.482235
179.374161,32.55748
179.736801,32.632504
179.185181,32.70768
179.330154,32.782623
179.408691,32.857693
179.182571,32.932602
179.445618,33.007492
179.436157,33.082333
179.295959,33.157055
179.271255,33.231728
179.287491,33.306385
179.120407,33.380959
179.138229,33.455559
178.991348,33.529972
176.152039,33.604378
173.839142,33.678734
175.616592,33.752998
179.160309,33.827232
178.733353,33.901443
176.429749,33.975533
175.586716,34.049641
175.298904,34.123638
174.792038,34.197708
174.886414,34.271591
175.112488,34.34549
174.734634,34.419361
174.708786,34.493053
174.799698,34.566719
174.638977,34.640404
174.27272,34.714066
174.54837,34.787483
173.95787,34.861065
173.969772,34.934551
173.939423,35.007839
173.792526,35.081131
173.675781,35.154385
173.543793,35.227577
173.282745,35.300819
173.11908,35.373974
172.858063,35.446987
172.883331,35.519974
172.389557,35.592918
172.296951,35.665844
172.135956,35.738766
171.736572,35.811539
171.326294,35.884289
171.102844,35.956936
170.74884,36.029625
170.376862,36.102146
170.44841,36.174652
169.554047,36.247154
169.50209,36.319511
169.101791,36.391827
168.817368,36.464138
168.218552,36.536446
168.000961,36.608612
167.173309,36.680805
166.384613,36.75293
165.978928,36.824989
165.497879,36.896992
164.645523,36.968937
164.448944,37.040859
161.137833,37.112766
156.159683,37.184586
157.756744,37.25629
159.429413,37.328014
159.65152,37.399593
155.8564,37.471233
153.782867,37.542858
152.767319,37.614262
150.942627,37.685635
149.369049,37.757088
147.951416,37.828362
146.092163,37.899689
143.903809,37.970886
141.563568,38.04208
139.189468,38.113293
135.969177,38.184258
132.413254,38.25536
127.851044,38.326355
122.413834,38.397259
115.658737,38.46817
105.895119,38.539009
87.078339,38.609806
67.459938,38.680492
63.225197,38.751259
59.77158,38.82193
56.018101,38.892429
51.333157,38.963085
46.514561,39.033562
41.281528,39.103985
33.158951,39.174332
22.618608,39.24472
15.983167,39.314957
9.279618,39.385166
6.11766,39.455406
5.487464,39.525532
5.156796,39.595558
5.294041,39.665653
5.013523,39.735573
5.022603,39.805511
5.29739,39.875511
5.009119,39.94524
5.110048,40.015072
5.557325,40.084908
5.163712,40.154591
5.046997,40.224163
5.073106,40.293758
5.260542,40.363331
4.981751,40.432808
5.216018,40.502251
5.021847,40.571659
5.454173,40.64098
5.22192,40.71032
5.39082,40.779617
5.096519,40.848789
5.421743,40.917973
5.405468,40.987072
5.326788,41.056156
5.297792,41.125195
5.158619,41.194202
4.837248,41.263126
5.328215,41.332024
5.080306,41.400879
5.410219,41.469666
5.138491,41.538395
5.158054,41.607063
5.126571,41.675701
5.324834,41.744301
4.954664,41.81282
5.52262,41.881248
4.991379,41.949757
4.901368,42.018127
5.279571,42.086464
5.041968,42.154816
5.576607,42.223095
4.9938,42.291317
5.145474,42.359497
5.244819,42.427677
5.455467,42.495747
5.101447,42.563763
5.046726,42.631775
5.321659,42.699795
5.389666,42.767681
5.114501,42.835472
5.219829,42.903355
5.186152,42.971081
5.096009,43.038807
5.300597,43.106461
5.511769,43.173996
5.128096,43.241608
5.037745,43.309093
5.361142,43.376614
5.240568,43.444057
5.402481,43.51141
5.489458,43.578766
5.495127,43.646065
5.391254,43.7132
4.83929,43.780579
5.113565,43.847687
5.281535,43.914837
5.326805,43.981903
5.455404,44.048958
5.524131,44.11599
5.500763,44.182919
5.169411,44.249832
5.34867,44.316727
5.505281,44.383541
5.455524,44.450207
5.878353,44.516922
5.206006,44.58363
5.593841,44.650181
5.306931,44.716858
5.17697,44.783283
5.503957,44.84988
5.297031,44.916241
5.114125,44.982677
5.199514,45.048977
5.237406,45.115437
5.439643,45.181671
5.444596,45.247971
5.386851,45.314125
5.645543,45.380272
5.508536,45.446377
5.506755,45.512394
5.373872,45.578453
5.56771,45.644413
5.527045,45.710239
5.801731,45.776218
5.642624,45.841949
5.6007,45.907677
5.515927,45.973595
5.609753,46.039215
5.640384,46.104961
5.757124,46.170563
5.72362,46.236206
5.55174,46.301758
5.654522,46.367222
5.697133,46.432724
5.606034,46.498177
5.265088,46.563503
5.509716,46.62878
5.432208,46.694134
5.28759,46.759312
5.764624,46.824566
5.567485,46.889629
5.699495,46.954777
5.791812,47.019791
5.270316,47.084824
5.367923,47.14978
5.692134,47.214771
5.806286,47.279663
5.984548,47.344456
5.680128,47.409317
5.868271,47.47411
5.568089,47.53883
5.81235,47.603504
5.812265,47.668213
5.799387,47.732788
5.637448,47.797367
5.924702,47.861912
5.65544,47.926407
6.078311,47.990807
6.260746,48.055202
6.004982,48.11953
5.957428,48.183933
5.712331,48.248108
5.818074,48.31242
5.90517,48.376556
5.622855,48.44067
5.60762,48.504791
5.893354,48.568867
6.003814,48.632904
6.009377,48.696861
5.575513,48.76088
5.696346,48.824753
5.916603,48.888626
5.74846,48.952477
5.764051,49.015617
5.62799,49.033234
5.634083,49.033432
5.864581,49.033489
5.80079,49.033489
5.974952,49.033665
5.925862,49.033566
5.964631,49.033489
5.892376,49.033504
5.910087,49.033527
5.891201,49.033512
5.634545,49.033527
5.787819,49.033535
5.82179,49.033489
5.565591,49.033669
5.820068,49.033489
