"True Stress, MPa","True Strain, %","True Stress, MPa.1"
1.941534,0.0,1.941534
2.06615,0.000286,2.06615
2.102341,6.3e-05,2.102341
2.029335,2.1e-05,2.029335
2.156742,0.000298,2.156742
1.993363,0.000161,1.993363
2.278266,0.000295,2.278266
2.323879,0.000289,2.323879
2.446964,0.000343,2.446964
2.505339,0.000209,2.505339
2.31264,0.000235,2.31264
2.294708,0.000337,2.294708
-1.55235,0.000176,-1.55235
3.700306,0.000271,3.700306
2.287029,5.7e-05,2.287029
1.651968,6e-05,1.651968
1.667124,7.5e-05,1.667124
1.610415,0.000203,1.610415
2.205661,0.003454,2.205661
30.679529,0.081414,30.679529
61.195839,0.185321,61.195839
84.650543,0.289141,84.650543
101.56884,0.392859,101.56884
114.353264,0.496352,114.353264
124.145912,0.600211,124.145912
132.332901,0.703374,132.332901
138.775314,0.80685,138.775314
144.345291,0.9099,144.345291
148.675644,1.013177,148.675644
152.801804,1.115965,152.801804
155.740082,1.219086,155.740082
155.643112,1.321716,155.643112
161.881866,1.424469,161.881866
163.962418,1.527082,163.962418
165.041412,1.629281,165.041412
166.37709,1.731848,166.37709
167.514389,1.833947,167.514389
168.638062,1.936381,168.638062
169.833969,2.038136,169.833969
170.789963,2.140002,170.789963
171.774918,2.242157,171.774918
172.324631,2.343682,172.324631
173.155441,2.445301,173.155441
173.689362,2.547127,173.689362
174.346634,2.648407,174.346634
174.531235,2.749763,174.531235
175.006104,2.850866,175.006104
175.436676,2.952301,175.436676
176.007736,3.052841,176.007736
176.0466,3.154115,176.0466
174.751907,3.254663,174.751907
175.096924,3.355413,175.096924
178.692932,3.45603,178.692932
177.679306,3.556692,177.679306
177.506073,3.656871,177.506073
177.561066,3.7573,177.561066
177.888184,3.857341,177.888184
178.037186,3.957847,178.037186
178.060349,4.057425,178.060349
178.656219,4.157532,178.656219
178.502838,4.257446,178.502838
178.847519,4.357077,178.847519
178.90947,4.456608,178.90947
179.056747,4.556446,179.056747
179.265121,4.655557,179.265121
179.361145,4.754969,179.361145
179.555832,4.854281,179.555832
179.837845,4.953133,179.837845
179.854279,5.052646,179.854279
180.278427,5.151034,180.278427
175.237549,5.250224,175.237549
183.585266,5.348467,183.585266
180.791031,5.447556,180.791031
180.447586,5.545815,180.447586
180.362503,5.644408,180.362503
180.563522,5.742743,180.563522
180.485107,5.840563,180.485107
180.648605,5.939073,180.648605
180.858017,6.036901,180.858017
180.881454,6.135013,180.881454
181.134705,6.232828,181.134705
181.112564,6.330825,181.112564
181.412231,6.42832,181.412231
181.403992,6.525793,181.403992
181.461853,6.623625,181.461853
181.576416,6.720524,181.576416
181.661438,6.818289,181.661438
181.977798,6.915051,181.977798
182.169922,7.01246,182.169922
177.655869,7.109249,177.655869
184.556992,7.206079,184.556992
182.670639,7.303196,182.670639
182.01416,7.399688,182.01416
181.974777,7.496136,181.974777
182.024216,7.593041,182.024216
182.004456,7.68924,182.004456
182.090881,7.785572,182.090881
182.097534,7.882048,182.097534
182.544724,7.977837,182.544724
182.772736,8.074298,182.772736
182.752411,8.170177,182.752411
182.929657,8.266084,182.929657
182.932526,8.361843,182.932526
183.164108,8.457674,183.164108
183.059723,8.553234,183.059723
183.039536,8.648558,183.039536
183.301208,8.743962,183.301208
183.199127,8.839601,183.199127
179.671097,8.934512,179.671097
185.156937,9.029789,185.156937
184.334152,9.124939,184.334152
183.685028,9.219934,183.685028
183.243896,9.314672,183.243896
183.669464,9.409429,183.669464
183.457077,9.504251,183.457077
183.79039,9.598779,183.79039
183.636719,9.693257,183.636719
183.735397,9.787771,183.735397
183.668655,9.88216,183.668655
183.734634,9.976379,183.734634
184.087448,10.070663,184.087448
184.06337,10.164859,184.06337
184.064606,10.258756,184.064606
184.214478,10.352696,184.214478
183.983688,10.44661,183.983688
184.321381,10.540203,184.321381
