"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-3.721004,0.0,-3.721004
-0.379939,4.5e-05,-0.379939
-2.032635,3.3e-05,-2.032635
-1.92125,4.8e-05,-1.92125
-1.644265,7.5e-05,-1.644265
-4.049273,9.2e-05,-4.049273
-0.289362,2.5e-05,-0.289362
-2.108836,9.8e-05,-2.108836
-1.949113,0.000295,-1.949113
15.61186,0.059882,15.61186
40.627422,0.160672,40.627422
66.855164,0.260655,66.855164
84.384239,0.360258,84.384239
99.912659,0.459889,99.912659
112.614777,0.559287,112.614777
120.640488,0.658649,120.640488
132.080276,0.758065,132.080276
137.45546,0.857163,137.45546
142.96611,0.956279,142.96611
148.133621,1.055254,148.133621
150.178329,1.154055,150.178329
157.128326,1.2528,157.128326
158.925781,1.351419,158.925781
161.488632,1.450179,161.488632
163.929367,1.548794,163.929367
164.02301,1.647117,164.02301
169.048721,1.745486,169.048721
169.426865,1.843715,169.426865
170.672302,1.941669,170.672302
171.868774,2.039796,171.868774
170.763474,2.137672,170.763474
175.262665,2.235703,175.262665
174.522034,2.333289,174.522034
175.248474,2.430913,175.248474
176.028412,2.528624,176.028412
174.580765,2.626076,174.580765
178.781418,2.723293,178.781418
177.970612,2.820818,177.970612
178.368546,2.91805,178.368546
178.340927,3.014755,178.340927
177.166122,3.111837,177.166122
180.863297,3.208851,180.863297
179.94101,3.305754,179.94101
180.060089,3.4023,180.060089
180.388382,3.498964,180.388382
178.516159,3.595448,178.516159
182.225586,3.691918,182.225586
181.070084,3.788138,181.070084
181.346634,3.884336,181.346634
181.839767,3.980369,181.839767
180.099167,4.076732,180.099167
183.500916,4.172501,183.500916
182.349213,4.268342,182.349213
182.287994,4.364162,182.287994
182.456665,4.459967,182.456665
180.88353,4.555425,180.88353
184.237961,4.650963,184.237961
182.823441,4.746355,182.823441
183.197159,4.84189,183.197159
183.430206,4.936654,183.430206
181.447784,5.032118,181.447784
184.966949,5.127231,184.966949
183.704529,5.221856,183.704529
183.613129,5.317063,183.613129
183.733246,5.411808,183.733246
181.655212,5.506409,181.655212
185.298737,5.601138,185.298737
183.935715,5.695686,183.935715
183.858734,5.789945,183.858734
184.410858,5.884182,184.410858
182.623383,5.978373,182.623383
186.242981,6.072613,186.242981
184.804947,6.166649,184.804947
184.763687,6.260746,184.763687
185.011856,6.354443,185.011856
183.038757,6.448406,183.038757
186.285477,6.541924,186.285477
184.995758,6.6359,184.995758
184.759369,6.729215,184.759369
185.172653,6.82273,185.172653
183.104172,6.915954,183.104172
186.603836,7.009161,186.603836
185.296661,7.102457,185.296661
185.171371,7.195724,185.171371
185.30249,7.288487,185.30249
183.485931,7.381587,183.485931
187.138824,7.474345,187.138824
185.873627,7.567086,185.873627
185.778854,7.659742,185.778854
185.862473,7.752327,185.862473
183.836685,7.844771,183.836685
187.246826,7.93716,187.246826
185.780792,8.029654,185.780792
185.574615,8.121943,185.574615
185.51828,8.213937,185.51828
183.700607,8.306085,183.700607
187.31015,8.398278,187.31015
186.074127,8.490197,186.074127
185.672348,8.581861,185.672348
185.730606,8.673483,185.730606
183.97702,8.765317,183.97702
187.420395,8.856586,187.420395
186.491058,8.948161,186.491058
186.614655,9.039611,186.614655
186.579193,9.130869,186.579193
