"True Stress, MPa","True Strain, %","True Stress, MPa.1"
129.874023,12.530952,129.874023
130.257584,12.622727,130.257584
131.181015,12.714371,131.181015
131.520721,12.806133,131.520721
132.282639,12.897594,132.282639
132.988419,12.989068,132.988419
116.987122,13.080334,116.987122
115.280869,13.171753,115.280869
111.754036,13.262912,111.754036
122.942406,13.353993,122.942406
115.080635,13.445001,115.080635
111.121414,13.536084,111.121414
110.105759,13.626903,110.105759
110.051567,13.71772,110.051567
110.697632,13.808465,110.697632
111.625938,13.898946,111.625938
112.157898,13.989638,112.157898
112.805656,14.080113,112.805656
113.619926,14.170563,113.619926
114.534966,14.260756,114.534966
115.202026,14.351059,115.202026
115.720451,14.441154,115.720451
116.675613,14.531195,116.675613
117.384674,14.621161,117.384674
118.195709,14.711089,118.195709
118.99884,14.800894,118.99884
119.698624,14.890539,119.698624
120.114838,14.980268,120.114838
120.875671,15.069899,120.875671
121.684929,15.159316,121.684929
122.346626,15.248755,122.346626
122.887665,15.33812,122.887665
123.538284,15.427271,123.538284
124.373291,15.516369,124.373291
125.020203,15.605592,125.020203
105.093208,15.694781,105.093208
106.400749,15.783626,106.400749
101.065331,15.872518,101.065331
115.480377,15.961185,115.480377
104.272827,16.049965,104.272827
101.137405,16.138624,101.137405
100.840393,16.227135,100.840393
101.083237,16.315596,101.083237
101.694771,16.404055,101.694771
102.224144,16.49234,102.224144
102.977509,16.580633,102.977509
103.752441,16.668718,103.752441
104.706787,16.756794,104.706787
105.578545,16.844801,105.578545
106.877388,16.932667,106.877388
107.255577,17.020571,107.255577
108.495499,17.108301,108.495499
109.335121,17.195969,109.335121
109.85907,17.283615,109.85907
110.577515,17.371191,110.577515
111.273636,17.45858,111.273636
112.104034,17.546087,112.104034
112.940086,17.633362,112.940086
113.352257,17.720533,113.352257
114.133644,17.807741,114.133644
114.902946,17.894783,114.902946
115.500267,17.981909,115.500267
116.105644,18.068722,116.105644
116.769455,18.15555,116.769455
92.819267,18.242424,92.819267
96.500443,18.329048,96.500443
89.222847,18.415773,89.222847
107.226952,18.502316,107.226952
92.922104,18.588701,92.922104
90.74353,18.675116,90.74353
90.450806,18.761532,90.450806
90.444366,18.847744,90.444366
91.367867,18.933903,91.367867
92.192894,19.020016,92.192894
92.973228,19.106152,92.973228
93.782051,19.192085,93.782051
94.841125,19.277966,94.841125
95.731506,19.363861,95.731506
96.69854,19.449516,96.69854
97.500214,19.535078,97.500214
98.301804,19.6208,98.301804
99.087944,19.706314,99.087944
99.93766,19.791763,99.93766
100.83873,19.877007,100.83873
101.504547,19.962242,101.504547
102.366371,20.047586,102.366371
102.843086,20.132753,102.843086
103.403748,20.217772,103.403748
104.151726,20.30274,104.151726
104.695244,20.387703,104.695244
105.457893,20.472683,105.457893
106.230286,20.557312,106.230286
106.656708,20.642202,106.656708
78.588829,20.726839,78.588829
84.533478,20.811552,84.533478
79.043396,20.895981,79.043396
94.700096,20.980434,94.700096
80.60112,21.064825,80.60112
79.566742,21.14904,79.566742
79.662842,21.233297,79.662842
80.066597,21.317482,80.066597
80.888397,21.401461,80.888397
81.831459,21.48547,81.831459
82.466652,21.569445,82.466652
83.493889,21.653204,83.493889
84.529495,21.737106,84.529495
85.395607,21.820734,85.395607
86.398819,21.904383,86.398819
87.465134,21.987976,87.465134
88.283257,22.07144,88.283257
89.23188,22.154999,89.23188
90.063377,22.238369,90.063377
90.527809,22.321621,90.527809
91.249657,22.404966,91.249657
92.267685,22.488102,92.267685
92.783669,22.571278,92.783669
93.506836,22.654291,93.506836
94.274895,22.737272,94.274895
95.018036,22.820175,95.018036
95.790466,22.902887,95.790466
96.394608,22.985649,96.394608
91.236969,23.068388,91.236969
70.666557,23.15097,70.666557
72.39753,23.233545,72.39753
74.720932,23.315992,74.720932
78.491844,23.398436,78.491844
70.424744,23.480789,70.424744
69.16114,23.563036,69.16114
69.81324,23.645214,69.81324
70.651764,23.727434,70.651764
71.632858,23.809488,71.632858
72.665787,23.891537,72.665787
73.675171,23.973526,73.675171
74.567802,24.055304,74.567802
75.231346,24.137163,75.231346
76.456131,24.218874,76.456131
77.278374,24.300613,77.278374
78.275261,24.382101,78.275261
79.217674,24.463726,79.217674
80.251389,24.545254,80.251389
80.999153,24.626667,80.999153
81.971222,24.707977,81.971222
82.508926,24.789198,82.508926
83.009392,24.870499,83.009392
83.918938,24.951572,83.918938
84.591309,25.032749,84.591309
85.492607,25.113689,85.492607
86.288788,25.19467,86.288788
86.566429,25.275463,86.566429
87.465408,25.356411,87.465408
74.686821,25.437092,74.686821
63.808434,25.517891,63.808434
60.375546,25.598507,60.375546
67.415085,25.678967,67.415085
64.352821,25.759468,64.352821
59.704857,25.839872,59.704857
59.204868,25.920244,59.204868
60.346947,26.000519,60.346947
61.148682,26.080793,61.148682
62.449196,26.160889,62.449196
63.571423,26.240892,63.571423
64.393806,26.320974,64.393806
65.794594,26.40098,65.794594
66.622894,26.480938,66.622894
67.83812,26.560656,67.83812
68.671234,26.640469,68.671234
69.375587,26.720282,69.375587
70.507034,26.79978,70.507034
71.438042,26.87957,71.438042
71.989655,26.958975,71.989655
73.272301,27.03857,73.272301
73.641182,27.117958,73.641182
74.379173,27.197294,74.379173
75.140991,27.276566,75.140991
76.03299,27.355841,76.03299
76.51516,27.434999,76.51516
77.327011,27.514036,77.327011
77.86364,27.593065,77.86364
78.725693,27.672012,78.725693
59.975163,27.750841,59.975163
54.690441,27.829796,54.690441
47.812786,27.908571,47.812786
59.13472,27.987175,59.13472
52.630791,28.065859,52.630791
49.697559,28.144464,49.697559
49.912617,28.222908,49.912617
50.891666,28.301455,50.891666
52.262329,28.379824,52.262329
53.655636,28.458265,53.655636
54.749218,28.536633,54.749218
55.959667,28.614849,55.959667
57.11533,28.692974,57.11533
57.912437,28.771156,57.912437
58.719074,28.849125,58.719074
59.679501,28.92713,59.679501
60.515926,29.005104,60.515926
61.570755,29.082867,61.570755
61.898209,29.160789,61.898209
63.147915,29.238422,63.147915
63.889595,29.316004,63.889595
64.710289,29.393673,64.710289
65.513275,29.471172,65.513275
66.185547,29.548666,66.185547
66.858154,29.626129,66.858154
67.731461,29.703539,67.731461
68.281731,29.780771,68.281731
68.88504,29.858084,68.88504
69.623741,29.935303,69.623741
46.121067,30.012478,46.121067
43.52306,30.089582,43.52306
34.459702,30.166634,34.459702
50.681122,30.243567,50.681122
40.92804,30.320507,40.92804
39.798798,30.397341,39.798798
40.120167,30.474098,40.120167
41.743958,30.55073,41.743958
43.032223,30.627487,43.032223
44.353603,30.704039,44.353603
45.772709,30.780542,45.772709
47.304497,30.857082,47.304497
47.999855,30.933538,47.999855
49.013954,31.009785,49.013954
49.684891,31.086205,49.684891
50.580841,31.162487,50.580841
51.572479,31.238634,51.572479
52.258446,31.314814,52.258446
53.415749,31.390862,53.415749
54.251942,31.467012,54.251942
55.075184,31.542814,55.075184
55.764412,31.618774,55.764412
56.593513,31.694605,56.593513
57.361603,31.770391,57.361603
58.04826,31.846163,58.04826
58.977497,31.921854,58.977497
59.767529,31.997429,59.767529
60.490753,32.073067,60.490753
60.892979,32.148483,60.892979
32.338985,32.223919,32.338985
32.076416,32.299461,32.076416
21.271393,32.374741,21.271393
43.200256,32.450043,43.200256
31.389666,32.5252,31.389666
31.301065,32.600384,31.301065
32.241119,32.675514,32.241119
34.092999,32.750576,34.092999
36.000614,32.825573,36.000614
37.627548,32.900551,37.627548
39.573387,32.97541,39.573387
40.88316,33.050278,40.88316
41.932125,33.125038,41.932125
43.446918,33.199749,43.446918
44.567013,33.27441,44.567013
45.832752,33.348965,45.832752
47.069782,33.423523,47.069782
48.068714,33.49799,48.068714
49.010277,33.572468,49.010277
50.499012,33.646713,50.499012
51.37151,33.721062,51.37151
52.137501,33.795322,52.137501
53.173676,33.869514,53.173676
54.378223,33.943672,54.378223
55.305573,34.017864,55.305573
56.434021,34.091778,56.434021
57.22892,34.165913,57.22892
57.753956,34.239838,57.753956
58.923908,34.313663,58.923908
24.873484,34.387684,24.873484
26.140196,34.46154,26.140196
15.258965,34.535179,15.258965
37.679985,34.608932,37.679985
24.31197,34.682556,24.31197
24.510809,34.756104,24.510809
26.435551,34.829628,26.435551
28.618937,34.902935,28.618937
30.636988,34.97649,30.636988
32.634243,35.049702,32.634243
34.621342,35.123001,34.621342
36.602177,35.196228,36.602177
37.903599,35.269299,37.903599
39.311459,35.342579,39.311459
40.856152,35.415604,40.856152
42.139328,35.488602,42.139328
43.684406,35.561638,43.684406
45.01767,35.634556,45.01767
45.99662,35.707432,45.99662
46.910877,35.780289,46.910877
48.210396,35.853039,48.210396
49.150528,35.925781,49.150528
50.395935,35.998386,50.395935
51.406265,36.071068,51.406265
52.177387,36.143585,52.177387
53.09584,36.216171,53.09584
47.807037,36.288647,47.807037
50.416782,36.360989,50.416782
43.7005,36.433327,43.7005
13.170282,36.505592,13.170282
10.923173,36.577908,10.923173
15.218472,36.650112,15.218472
25.453812,36.72221,25.453812
17.261238,36.794201,17.261238
17.771444,36.866238,17.771444
19.013386,36.938171,19.013386
20.961823,37.010021,20.961823
22.826523,37.081985,22.826523
25.167128,37.153736,25.167128
26.903856,37.225468,26.903856
29.211966,37.297268,29.211966
31.09889,37.368843,31.09889
32.8974,37.440498,32.8974
34.391872,37.51207,34.391872
35.873768,37.583633,35.873768
37.204678,37.655052,37.204678
38.474342,37.72646,38.474342
39.537006,37.797863,39.537006
35.562675,37.869133,35.562675
37.611378,37.940353,37.611378
39.294441,38.011631,39.294441
38.016399,38.082657,38.016399
39.202274,38.15382,39.202274
37.455246,38.224838,37.455246
36.965668,38.295967,36.965668
37.787712,38.366871,37.787712
39.258572,38.437714,39.258572
26.7264,38.508751,26.7264
4.813816,38.579506,4.813816
-2.200076,38.650333,-2.200076
23.147722,38.720905,23.147722
6.35094,38.791622,6.35094
2.455394,38.862194,2.455394
0.902784,38.932777,0.902784
0.2568,39.003258,0.2568
0.405981,39.07378,0.405981
-0.228479,39.144085,-0.228479
-0.10247,39.214428,-0.10247
-0.11847,39.284664,-0.11847
-0.285602,39.354908,-0.285602
-0.432861,39.425217,-0.432861
-0.207897,39.4953,-0.207897
-0.08573,39.565456,-0.08573
-0.384117,39.635498,-0.384117
-0.051874,39.705494,-0.051874
-0.060358,39.77557,-0.060358
-0.212781,39.845425,-0.212781
-0.27693,39.915367,-0.27693
-0.37063,39.985149,-0.37063
0.027953,40.055,0.027953
-0.030854,40.124664,-0.030854
0.05181,40.194317,0.05181
0.009982,40.26395,0.009982
-0.067704,40.33345,-0.067704
-0.058211,40.403049,-0.058211
0.191505,40.472431,0.191505
0.085951,40.541779,0.085951
-0.459912,40.611221,-0.459912
0.148676,40.680576,0.148676
0.225242,40.749783,0.225242
-0.136894,40.819065,-0.136894
0.042206,40.888191,0.042206
-0.291764,40.957405,-0.291764
-0.062257,41.026386,-0.062257
-0.247588,41.095539,-0.247588
-0.319376,41.164566,-0.319376
-0.190001,41.233559,-0.190001
-0.179501,41.302383,-0.179501
-0.291125,41.371258,-0.291125
-0.217748,41.440067,-0.217748
-0.384643,41.508846,-0.384643
-0.104791,41.577522,-0.104791
-0.337406,41.646202,-0.337406
-0.593851,41.714767,-0.593851
-0.323665,41.783424,-0.323665
-0.367077,41.85194,-0.367077
-0.027284,41.920315,-0.027284
-0.194139,41.988811,-0.194139
-0.275084,42.057217,-0.275084
-0.344195,42.125546,-0.344195
-0.161007,42.193752,-0.161007
-0.262651,42.262074,-0.262651
-0.28904,42.330212,-0.28904
-0.388842,42.398403,-0.388842
-0.284356,42.466476,-0.284356
-0.075756,42.534592,-0.075756
0.003465,42.60257,0.003465
-0.20959,42.670582,-0.20959
-0.223053,42.738487,-0.223053
-0.063456,42.776836,-0.063456
-0.048512,42.776047,-0.048512
-0.132788,42.776047,-0.132788
-0.123037,42.776173,-0.123037
-0.238435,42.776283,-0.238435
0.160044,42.776157,0.160044
-0.307151,42.776188,-0.307151
-0.12533,42.776047,-0.12533
-0.128529,42.776047,-0.128529
-0.314283,42.77607,-0.314283
-0.421118,42.776283,-0.421118
-0.457675,42.776047,-0.457675
