"True Stress, MPa","True Strain, %"
186.311371,23.613749
186.283173,23.695919
186.441437,23.778065
186.268402,23.859974
186.293045,23.941942
186.514008,24.023975
186.368454,24.105715
186.492142,24.187572
186.465408,24.269156
186.24971,24.350809
186.012222,24.432343
186.003876,24.513891
185.602814,24.595341
185.694427,24.676792
186.056076,24.758034
186.036255,24.839233
186.015411,24.920399
186.130127,25.001516
186.009399,25.082579
186.029495,25.1635
186.135742,25.24439
185.874405,25.325167
185.938431,25.406069
185.789856,25.48666
185.858475,25.567413
185.618607,25.647943
185.751938,25.72846
185.496628,25.808964
185.585175,25.889286
185.398605,25.969728
185.202499,26.049936
185.490585,26.130135
185.414337,26.210251
185.439285,26.290325
185.387924,26.370171
185.336929,26.450191
184.874207,26.530005
184.889755,26.609756
184.833191,26.689529
185.352402,26.769138
185.216812,26.848736
185.159958,26.928446
185.245819,27.007944
184.910919,27.087341
184.835434,27.166754
184.910934,27.246067
184.73027,27.325411
184.705276,27.404572
184.709763,27.483677
184.598541,27.562717
184.694855,27.641788
184.713135,27.720562
184.575195,27.799473
184.813644,27.878286
184.645187,27.956993
184.344299,28.035614
184.302139,28.114281
184.392151,28.192711
184.384781,28.271343
184.068329,28.349731
183.60701,28.428061
183.514297,28.506371
183.345123,28.584698
183.826385,28.662785
184.118225,28.740942
184.251022,28.819052
183.985367,28.896988
184.213516,28.97492
184.024185,29.052818
183.717529,29.130632
183.676315,29.208456
183.526016,29.286221
183.607941,29.363754
183.44519,29.441341
183.533142,29.518797
183.168472,29.596344
183.095551,29.673759
183.196838,29.751055
182.930832,29.828341
183.069901,29.905609
183.342377,29.982708
182.803741,30.059856
182.66774,30.136934
183.041718,30.213808
182.816147,30.290731
182.309006,30.367641
182.364441,30.444458
182.258789,30.521187
182.646729,30.597977
182.742447,30.674448
182.561127,30.751183
182.594574,30.827616
182.49118,30.904024
182.585342,30.980431
182.391678,31.056803
182.181335,31.133024
182.249725,31.209232
182.100586,31.285357
182.007828,31.361408
181.819214,31.437548
181.815445,31.513563
182.029724,31.589481
181.608948,31.665346
181.558487,31.741289
181.603271,31.816969
181.5616,31.892727
181.71225,31.968349
181.538025,32.043919
181.451706,32.119476
181.287857,32.194962
180.76503,32.270424
180.846893,32.345661
181.124313,32.420902
181.409393,32.496162
181.136215,32.571312
181.420227,32.646446
181.239639,32.721596
181.01091,32.796589
180.792648,32.871437
180.728149,32.946373
180.611038,33.021317
180.451752,33.096024
180.317459,33.170849
180.214066,33.245487
180.118073,33.320114
180.0056,33.394672
180.294632,33.469204
180.281799,33.54369
179.962204,33.618118
179.627289,33.692383
179.592865,33.766594
179.707458,33.840889
179.523163,33.915085
179.487656,33.989216
179.23822,34.063316
178.861694,34.137299
178.658676,34.211262
178.767578,34.285244
178.999969,34.35902
179.073761,34.432899
179.088409,34.506676
179.028046,34.580383
178.881165,34.654007
178.446838,34.727505
178.669296,34.801128
178.520477,34.874538
178.247452,34.94796
178.08168,35.021351
178.07515,35.094608
178.210297,35.167999
177.865219,35.241032
177.801437,35.314304
177.375259,35.387341
177.57254,35.460384
177.212082,35.53334
177.472641,35.606377
177.21727,35.67926
177.067719,35.752052
177.072311,35.824814
176.468994,35.897652
176.277405,35.970337
176.038391,36.043018000000004
176.176468,36.115505
176.397202,36.188053
176.283447,36.260464
175.937912,36.332943
175.8414,36.405251
175.862869,36.477558
175.586823,36.54977
175.494446,36.621986
175.275894,36.694118
175.417297,36.766212
175.204132,36.838299
174.853333,36.910278
174.698456,36.982155
174.76564,37.054073
174.392761,37.125862
174.273376,37.197647
174.12442,37.269482
173.827621,37.341122
173.878189,37.412807
173.432648,37.484329
173.54007,37.555931
173.248703,37.627346
172.800125,37.698833
172.274261,37.770176
172.645996,37.84156
173.100479,37.912807
172.911636,37.983978
172.957047,38.055145
172.281036,38.126289
172.289108,38.197353
171.984528,38.268375
171.513535,38.339314
171.354141,38.410267
171.209442,38.481064
171.40155,38.551987
171.015854,38.622803
170.725677,38.693443
170.637924,38.764141
170.876755,38.834774
170.482666,38.905308
170.495651,38.975826
169.704407,39.046375
169.990234,39.116776
169.593994,39.187218
169.306427,39.257488
168.815765,39.327675
168.888748,39.397915
168.389709,39.468155
167.94841,39.538242
168.175903,39.608349
168.402084,39.678326
168.219177,39.748375
167.712616,39.818287
167.419693,39.888165
167.238754,39.958046
167.065811,40.027821
166.93573,40.097534
166.765091,40.167324
166.796234,40.237038
166.578323,40.306568
166.233124,40.376099
165.852646,40.445644
165.725464,40.514877
165.392349,40.584438
165.211151,40.653721
164.756561,40.722996
164.749329,40.792236
164.456161,40.861382
164.412628,40.930569
164.259476,40.999634
163.972031,41.068718
163.44426,41.137756
163.015961,41.206627
162.448669,41.275543
162.818283,41.344433
162.656189,41.41338
162.625778,41.482075
162.485626,41.550896
162.047791,41.619526
161.936798,41.688221
161.31134,41.756783
161.087814,41.825272
160.767532,41.893803
160.803146,41.962238
160.429764,42.030533
160.465851,42.098938
159.938263,42.167263
159.672958,42.235466
159.373093,42.303707
158.931793,42.371887
158.77676400000001,42.439987
158.239075,42.508068
157.936981,42.576046
157.680923,42.644123
157.389664,42.712055
156.809296,42.779903
156.377686,42.847767
155.695694,42.915539
155.215454,42.983261
155.434906,43.051056
155.067413,43.118713
154.811325,43.186256
154.766144,43.253796
154.08783,43.32127
153.739822,43.388783
153.207458,43.456219
152.37355,43.523594
151.917007,43.59103
151.318375,43.658207
150.825272,43.725563
150.151215,43.79277
149.466522,43.859943
149.217361,43.927101
148.67572,43.994114
147.844666,44.061264
147.520355,44.128159
146.400848,44.195114
145.497818,44.262024
144.756638,44.32885
143.579224,44.395523
142.59996,44.462414
141.263275,44.529003
139.872772,44.595673
138.542252,44.662323
137.718964,44.72876
136.283585,44.795361
134.418991,44.86187
132.584579,44.928284
130.502563,44.994675
127.988472,45.06105
124.89019,45.127361
121.275162,45.193623
117.697144,45.259941
112.677856,45.326115
104.217583,45.392269
94.57959,45.458355
86.900932,45.524403
80.118011,45.59042
73.934502,45.656376
68.848602,45.722275
64.50531,45.788197
59.985027,45.853951
54.647881,45.919804
48.993805,45.985458
39.829853,46.051189
33.079395,46.116852
28.204521,46.182415
24.059616,46.248039
20.534168,46.313591
18.052191,46.379105
15.482205,46.444599
13.64329,46.509918
11.151778,46.575409
7.947723,46.640663
3.318303,46.705978
-0.185814,46.771233
-0.650651,46.836388
-0.464112,46.901623
-0.239491,46.966732
-0.6136,47.031715
-0.765007,47.096733
-0.586801,47.161686
-0.654297,47.226646
-0.727953,47.291523
-0.660783,47.356335
-0.470575,47.421154
-0.418633,47.486
-0.541239,47.550701
-0.583589,47.615402
-0.437187,47.680096
-0.402459,47.73719
-0.362295,47.744152
-0.396408,47.744507
-0.16093,47.744514
-0.4374,47.744507
-0.473772,47.744484
-0.476135,47.744507
-0.565239,47.744507
-0.580596,47.744507
-0.705365,47.744423
-0.492829,47.744507
-0.587595,47.744293
-0.781887,47.744278
-0.567423,47.744507
