"True Stress, MPa","True Strain, %"
72.566811,0.604954
72.440964,0.606541
72.45343,0.608283
72.608421,0.609385
73.05722,0.61044
72.481201,0.612501
72.352913,0.616648
73.222008,0.617868
72.790512,0.620487
72.825981,0.62128
72.729057,0.622275
73.202766,0.62641
72.751282,0.628921
72.89386,0.630414
73.330185,0.63289
73.089546,0.633719
73.054626,0.634205
73.254158,0.636609
73.325745,0.641229
73.081551,0.642437
73.180161,0.644498
73.524475,0.64567
73.637405,0.646713
73.444313,0.648928
73.39579,0.650538
74.003181,0.653985
73.684608,0.656235
73.498756,0.657277
74.111496,0.658663
74.226471,0.660392
73.931824,0.661718
73.945061,0.665993
74.466331,0.666952
73.952591,0.669297
74.029373,0.670031
74.334526,0.671239
74.293854,0.676745
73.910309,0.678272
74.339264,0.680025
74.69828,0.682132
74.485359,0.682286
74.316475,0.684524
74.652122,0.687756
74.491974,0.689946
74.235779,0.692586
74.619667,0.693794
74.405586,0.694646
74.536674,0.696398
74.521202,0.698008
74.708649,0.702199
74.942291,0.703525
74.573982,0.705371
74.856224,0.706508
75.23423,0.707455
74.844872,0.710686
74.635437,0.713905
74.868706,0.714935
75.305756,0.717728
74.97422,0.718344
75.025543,0.719965
75.523796,0.724096
75.340019,0.726072
75.288956,0.727256
75.338715,0.73006
75.705437,0.730759
74.831535,0.732143
75.635857,0.734368
75.757912,0.738273
75.530975,0.739066
75.337692,0.741634
75.703011,0.742545
75.885948,0.743633
75.291656,0.74626
75.485558,0.747313
75.865181,0.751182
75.682098,0.752969
75.600586,0.754211
75.90538,0.755536
76.166016,0.758553
75.618027,0.761972
75.737366,0.762611
76.153107,0.765935
75.943222,0.766917
75.688232,0.768183
75.966057,0.770703
76.412498,0.774535
76.228455,0.774606
76.061783,0.777682
76.407478,0.779018
76.233131,0.779764
76.053833,0.782378
76.265778,0.784294
76.534485,0.787156
76.326645,0.789486
76.49601,0.790716
76.738457,0.791769
76.585083,0.793093
76.173492,0.794796
76.852272,0.798935
76.987526,0.800532
76.621452,0.802519
76.84333,0.803441
76.899986,0.804553
77.195457,0.810016
76.9067,0.810879
76.845985,0.812617
77.361183,0.815077
76.763985,0.815514
77.053314,0.817855
77.241898,0.820811
77.413574,0.823058
76.96949,0.825103
77.008583,0.826865
77.686226,0.827799
77.450424,0.829052
77.183098,0.831074
77.714401,0.835093
77.565575,0.836689
77.193245,0.838604
77.575089,0.839715
77.907837,0.840732
77.447044,0.843238
77.315125,0.846985
77.631485,0.848096
77.67585,0.850886
77.285866,0.851512
77.432541,0.852741
77.968262,0.857505
77.601891,0.858994
77.424622,0.860802
77.955292,0.86332
77.938522,0.86397
77.67363,0.865305
77.822029,0.867409
78.125252,0.871462
77.854004,0.872148
77.813583,0.874641
78.158333,0.875716
78.311272,0.876768
77.85006,0.879143
78.176682,0.880727
78.385635,0.884366
78.189247,0.886765
78.052185,0.887651
78.277328,0.888631
78.593102,0.890226
78.386261,0.893747
78.293236,0.895827
78.629593,0.896926
78.359161,0.899454
78.179504,0.90021
78.3881,0.903589
78.888092,0.90757
78.244781,0.908373
78.52346,0.91109
78.860168,0.912035
78.646004,0.912508
78.413246,0.915189
78.855629,0.917221
78.901871,0.920103
78.700348,0.922241
78.525391,0.923599
79.103462,0.924804
78.654243,0.926363
78.506233,0.92791
78.734116,0.932115
79.10025,0.933296
78.816902,0.935622
78.742882,0.936437
79.381866,0.937429
78.955582,0.941976
78.676682,0.943794
78.809059,0.945247
79.387634,0.947774
78.630249,0.948542
79.013756,0.950584
79.27124,0.953879
79.118965,0.956158
78.962456,0.957799
79.039574,0.959865
79.429413,0.96081
79.103088,0.961908
79.04776,0.964175
79.230156,0.968283
79.444153,0.969452
79.13443,0.971577
79.290108,0.972474
79.688927,0.973796
79.264099,0.975969
