"True Stress, MPa","True Strain, %"
169.735641,8.728316
162.766602,8.823687
175.651291,8.918744
179.892105,9.014521
181.455124,9.109415
216.712433,9.204504
213.188828,9.299153
202.592133,9.393935
198.737534,9.488673
196.222061,9.583204
194.871689,9.677819
193.783417,9.771989
193.476822,9.866641
193.016037,9.960795
192.744812,10.055057
192.20192,10.148908
192.159317,10.24319
191.811783,10.336983
191.539398,10.431179
191.791443,10.525004
191.331787,10.618693
191.51088,10.712193
191.476746,10.805696
191.65477,10.898829
191.518661,10.992083
191.260178,11.085378
191.66951,11.178233
191.639359,11.271358
191.646988,11.364329
192.197556,11.457625
191.707565,11.550602
191.556946,11.643038
191.145721,11.735806
191.54361,11.828198
191.651917,11.920678
192.669556,12.013144
192.204575,12.105504
191.725906,12.197612
191.616455,12.289564
192.185013,12.381385
192.333557,12.473376
192.550903,12.564816
193.061768,12.656716
192.555496,12.748708
192.716705,12.840243
192.726486,12.931736
192.60527,13.02346
192.457062,13.114795
166.626892,13.206475
155.524399,13.29748
168.986313,13.388488
173.541245,13.479344
175.271255,13.570246
210.056625,13.660907
209.657303,13.751821
197.417923,13.842278
192.63736,13.932722
189.848022,14.023402
188.285355,14.114174
187.431473,14.204386
186.612579,14.294828
186.312866,14.384785
186.073151,14.475212
186.090088,14.565142
185.333221,14.655026
185.545166,14.745057
184.753922,14.834447
185.07251,14.924174
184.772522,15.01366
184.649368,15.103408
184.661331,15.19296
184.597076,15.281834
184.143219,15.371454
184.903702,15.460866
184.614975,15.549631
184.613647,15.638922
184.891708,15.728035
185.222488,15.817186
185.117401,15.90578
184.836975,15.994421
184.442093,16.083069
184.339752,16.171728
184.705887,16.260286
184.737137,16.348459
184.667175,16.437176
184.72728,16.525457
184.702011,16.613111
184.521118,16.701813
185.013351,16.789307
184.832794,16.877823
184.677658,16.965162
183.918823,17.05332
184.99794,17.140863
184.334335,17.229036
184.557037,17.316059
184.575058,17.403864
160.480698,17.491053
144.295929,17.57909
158.888687,17.665819
163.924591,17.752768
165.302994,17.840162
198.040695,17.927183
201.764801,18.014221
188.239532,18.101274
182.966049,18.188047
180.199814,18.274725
178.40181,18.361526
177.031235,18.448072
176.596817,18.533998
175.665375,18.620764
175.257309,18.707113
174.755875,18.793472
174.244095,18.87982
174.423782,18.96603
173.936127,19.052277
173.591644,19.138123
173.972046,19.223757
173.596893,19.309771
173.846771,19.395552
173.214554,19.481186
173.10173,19.567074
173.304672,19.652655
172.663864,19.738203
172.855057,19.823595
172.415253,19.908724
173.053604,19.99391
172.750397,20.079185
172.135727,20.163742
172.138947,20.249531
172.321045,20.334511
172.083984,20.419182
171.817856,20.504406
172.260437,20.588507
172.11673,20.673584
171.797791,20.758432
171.508621,20.842426
171.286072,20.927467
170.911835,21.01137
170.886887,21.095856
170.955048,21.180546
170.794357,21.264559
170.868225,21.348394
170.594788,21.432417
170.938492,21.516836
148.555786,21.600779
126.547356,21.6845
142.294052,21.768131
146.802444,21.851908
148.833557,21.935335
178.511581,22.019148
187.183701,22.102242
172.435577,22.185991
165.678864,22.269409
162.452194,22.352987
160.632324,22.435806
159.260925,22.518894
158.165161,22.601898
157.665512,22.685125
157.166214,22.767948
156.891739,22.850916
156.624695,22.93375
156.242233,23.016367
155.402817,23.09885
155.19223,23.181498
154.72171,23.264132
154.514725,23.346539
155.05249,23.428864
153.908432,23.511171
154.371811,23.593779
153.4189,23.676012
153.128311,23.758055
153.209702,23.839668
152.983109,23.921869
152.487686,24.003881
152.146759,24.085602
152.371582,24.167301
151.795456,24.248985
152.091324,24.330795
151.725922,24.412436
150.928955,24.494028
151.325928,24.575495
150.898285,24.657097
149.905838,24.738325
150.152878,24.819288
149.8172,24.900335
149.502426,24.981707
149.496628,25.062737
148.854706,25.143719
148.845856,25.224777
148.075546,25.305508
148.128372,25.386185
147.738983,25.466814
129.024017,25.547585
100.127632,25.628475
116.062202,25.709038
120.967598,25.789272
120.834557,25.869986
148.588394,25.950041
161.277191,26.030296
143.995941,26.110636
137.491806,26.190601
134.415024,26.270628
131.391098,26.350643
130.334808,26.430698
129.202896,26.510551
128.59729,26.590315
128.374863,26.670038
127.216682,26.749969
126.483604,26.829624
125.385696,26.908997
124.97197,26.988722
124.680122,27.068106
123.678497,27.147738
122.827545,27.226727
122.660538,27.305763
122.867943,27.38492
122.407524,27.464241
121.183525,27.54357
120.946968,27.62249
120.654625,27.701584
119.696945,27.780273
119.431625,27.858992
118.912277,27.937584
118.460175,28.01651
117.819168,28.095163
116.841858,28.173393
116.581406,28.252478
116.324844,28.330593
115.249451,28.409184
114.977821,28.48728
114.078232,28.565462
113.753334,28.643915
112.90377,28.722036
112.686989,28.799805
112.136818,28.877989
111.204994,28.956232
110.380745,29.033848
109.344009,29.111662
108.620415,29.189262
107.543022,29.267214
90.899445,29.34479
53.430904,29.422651
69.065979,29.500095
71.406258,29.577391
69.339874,29.655029
93.273003,29.732105
110.594864,29.809587
92.761314,29.887365
85.121147,29.964031
81.498871,30.040775
79.530228,30.118082
77.214928,30.194971
76.182564,30.272167
74.825592,30.349005
73.002632,30.425468
72.039246,30.502527
70.689957,30.579155
68.949287,30.65604
67.450653,30.732578
65.187233,30.809042
63.373871,30.885494
60.652946,30.961945
56.700897,31.038305
52.177849,31.114557
47.210289,31.190746
43.9492,31.266665
40.496876,31.342848
37.340351,31.418894
33.538124,31.494961
30.61231,31.570969
25.831446,31.647285
21.642311,31.722733
17.010103,31.798643
9.440843,31.874456
1.605018,31.949999
0.061224,32.025574
0.001079,32.100933
0.06152,32.176598
-0.526873,32.251354
-0.165575,32.32774
-0.470973,32.402493
-0.020644,32.477627
-0.727283,32.552994
-0.331941,32.628109
-1.128296,32.703739
-0.968246,32.777958
-0.592506,32.853512
-0.345155,32.928352
-0.881541,33.003021
-1.018074,33.077614
-1.341719,33.152512
-0.673988,33.227337
-0.81267,33.301998
-0.522482,33.376656
-0.96944,33.45121
-0.504135,33.525677
-0.495187,33.599865
-0.58504,33.67421
-0.915568,33.748775
-0.859815,33.822628
-0.362074,33.897182
-0.813728,33.971138
-0.558085,34.04528
-0.37036,34.119579
-0.938446,34.193443
-0.382205,34.267139
-0.650532,34.341492
-0.761312,34.415028
-0.812028,34.488823
-0.616033,34.562405
-0.262401,34.636082
-0.399576,34.709705
-0.714716,34.783123
-1.034319,34.856812
-0.682127,34.930099
-1.29212,35.003586
0.139646,35.076797
-0.728996,35.150246
-0.572516,35.223637
-0.537046,35.296608
-1.118387,35.369747
-0.365398,35.442963
-0.441683,35.51561
-0.405697,35.58868
-0.901112,35.661385
-0.623085,35.734444
-0.752015,35.807129
-0.093214,35.880123
-0.122443,35.952724
-0.708848,36.025578
-0.343619,36.098198
-0.269024,36.170265
-0.194937,36.242828
-0.64772,36.315327
-0.761709,36.387924
-0.421733,36.459984
-0.856975,36.532364
-0.866136,36.604687
-0.419302,36.676846
-0.598935,36.748989
-0.717817,36.820847
-0.626434,36.892685
-0.739608,36.964809
-0.433028,37.036648
-0.673173,37.10857
-1.050129,37.180408
0.284428,37.252239
-0.496727,37.32399
-0.779407,37.39563
-0.619859,37.467075
-0.310635,37.538689
0.043806,37.610214
-0.395007,37.681446
-0.128783,37.753014
-0.515541,37.824333
-0.339796,37.895599
-0.69085,37.96666
-0.482784,38.038006
-0.672439,38.109154
-0.626784,38.180187
-0.740393,38.25132
-0.419757,38.322353
-0.916461,38.393135
-0.351434,38.464188
-0.960281,38.535027
-1.017636,38.605816
-0.956944,38.676464
-0.432142,38.747082
-0.705029,38.817619
-0.528508,38.888302
-0.562268,38.958717
-1.110118,39.029152
-0.691319,39.099758
-0.511686,39.170097
-0.659314,39.24044
-0.264957,39.310711
-0.393281,39.381149
-0.718869,39.451237
-0.911925,39.52137
-0.374423,39.591446
-0.866621,39.661232
-0.623639,39.731567
-0.388734,39.801079
-0.260482,39.871269
-0.673683,39.940964
-0.749393,40.010883
-0.478809,40.080555
-0.804817,40.150341
-0.598157,40.219692
-0.418373,40.289619
-0.135102,40.359077
-0.426545,40.428478
-0.671179,40.498024
-0.711647,40.567554
-0.757557,40.636734
-1.015579,40.706196
-1.022877,40.77533
-0.234652,40.844639
-0.65207,40.913754
-1.101712,40.983032
-0.402668,41.05188
-0.970398,41.121155
-0.579438,41.190159
-1.110127,41.258305
-0.718105,41.327744
-0.873971,41.396656
-0.745637,41.465446
-0.680899,41.534145
-0.648742,41.602917
-0.908127,41.671551
-1.120333,41.740147
-0.460475,41.808498
-1.003449,41.877205
-0.181706,41.945637
-0.876864,42.013958
-0.471435,42.082317
-0.355805,42.150562
-1.096377,42.219082
-0.756999,42.287327
-0.523194,42.35537
-0.413987,42.423691
-0.828265,42.491539
-0.303978,42.559559
-0.459081,42.627472
-0.565793,42.695564
-0.30922,42.763599
-0.416245,42.831436
-0.457654,42.899296
-0.950387,42.967049
-0.700394,43.034782
-0.625697,43.102272
-0.99858,43.169807
-1.072817,43.23716
-0.499853,43.30521
-0.187759,43.372456
-0.615726,43.43998
-0.659708,43.507141
-1.554394,43.574551
-0.255409,43.641972
0.076496,43.70932
-0.98381,43.776524
-0.29996,43.843807
-0.310404,43.910748
-0.44879,43.977768
-0.071636,44.04504
-0.49118,44.111729
-1.308595,44.178886
-0.627261,44.245846
-0.371771,44.312553
-0.365481,44.379192
-0.52259,44.446026
-0.737312,44.512989
-1.053819,44.579487
-0.649999,44.646378
-0.842201,44.712635
-0.694113,44.779385
-0.635616,44.845966
-0.204235,44.912136
-0.861769,44.978699
-1.14261,45.044941
-1.120339,45.111324
-0.717582,45.177532
-0.444592,45.243889
-0.320518,45.310055
-0.577025,45.376057
-0.244482,45.442234
-0.55078,45.50835
-0.753847,45.57436
0.152711,45.640495
0.017498,45.706493
-1.033732,45.772118
-0.409303,45.837914
-0.594454,45.903706
-0.576881,45.969551
-0.548399,46.035236
-0.923352,46.100975
-0.443229,46.166531
-0.971657,46.23209
-0.246911,46.297867
-0.722971,46.363258
-0.746286,46.428795
-0.938817,46.494114
-0.465822,46.559586
-0.60589,46.624805
-1.207907,46.690109
-0.954851,46.755135
-0.547531,46.820271
-0.240057,46.88567
-0.52616,46.950836
-0.742101,47.016041
-0.925419,47.080814
-1.380854,47.145821
-1.072562,47.210888
-0.961044,47.275784
-0.597177,47.340687
-0.511685,47.405479
-0.590186,47.470203
-1.106196,47.535007
-0.790575,47.599907
-0.760821,47.6642
-0.478324,47.72897
-0.942471,47.793411
-0.768661,47.858017
-0.864092,47.9226
-0.830136,47.987087
-0.866806,48.051434
-0.97068,48.115833
-0.698035,48.18013
-0.721816,48.244419
-1.209393,48.308563
-0.83071,48.372894
-0.790388,48.437084
-0.857373,48.500996
-0.686276,48.565121
-1.02026,48.629135
-0.643479,48.693123
-1.394369,48.750881
-0.739326,48.749748
-0.926246,48.751923
-0.707738,48.751923
-1.133832,48.751717
-0.893438,48.751709
-0.1686,48.751709
-0.181636,48.751709
-0.779482,48.751659
-0.42102,48.751804
-0.871769,48.751923
-0.641116,48.751923
-0.92918,48.751923
-1.264722,48.751923
-0.859645,48.751606
-1.313639,48.751659
-0.978771,48.751614
-0.685946,48.751629
-0.555491,48.751694
-1.252526,48.751781
-0.591546,48.751923
-0.358535,48.751923
-1.135397,48.751923
-0.992027,48.751923
-1.007443,48.751892
-0.503155,48.751556
-0.462292,48.751629
-0.704081,48.751686
-1.226165,48.751678
-1.131163,48.751835
-0.726282,48.751923
-0.728492,48.751591
-1.514129,48.751503
-0.665983,48.751503
-0.830253,48.751534
-1.033463,48.751518
-0.687245,48.751709
-0.954985,48.751621
-1.016843,48.751503
-0.815271,48.751701
-1.296946,48.751572
-0.791915,48.751503
-0.542719,48.751549
-0.691285,48.751556
-1.381823,48.751503
-0.977207,48.751503
-0.559146,48.751518
-0.640032,48.751678
-1.221017,48.751667
-1.504798,48.751503
-1.051238,48.751591
-0.98678,48.751564
-0.164728,48.751534
-0.995245,48.751503
-0.658574,48.751503
-0.211219,48.751503
-0.904668,48.751503
-0.517056,48.751503
-1.132819,48.751503
-0.65427,48.751549
-1.144917,48.751556
-0.332871,48.751526
-1.355873,48.751652
-0.770967,48.751614
-1.467976,48.751572
-0.282171,48.751541
-1.118917,48.751503
-1.163701,48.751503
-0.830205,48.751503
-1.261832,48.751598
-0.918139,48.751709
-1.283237,48.751556
-0.995799,48.751503
