"True Stress, MPa","True Strain, %","True Stress, MPa.1",Unnamed: 3,Unnamed: 4,Unnamed: 5
117.281044,0.803004,117.281044,,,
118.185616,0.822147,118.185616,,,
118.911278,0.841447,118.911278,,,
119.720032,0.862587,119.720032,,,
120.027695,0.88179,120.027695,,,
121.011833,0.901019,121.011833,,,
121.675926,0.920918,121.675926,,,
121.903748,0.941627,121.903748,,,
122.967468,0.961317,122.967468,,,
123.211021,0.980065,123.211021,,,
123.955696,1.000337,123.955696,,,
124.420921,1.020942,124.420921,,,
124.787964,1.04041,124.787964,,,
125.379997,1.059231,125.379997,,,
125.963158,1.080655,125.963158,,,
126.437698,1.099887,126.437698,,,
126.714241,1.119281,126.714241,,,
126.967476,1.139124,126.967476,,,
127.332184,1.159482,127.332184,,,
127.850418,1.178629,127.850418,,,
128.432297,1.197654,128.432297,,,
128.584778,1.218312,128.584778,,,
128.81488,1.238236,128.81488,,,
129.311203,1.257291,129.311203,,,
129.523697,1.277119,129.523697,,,
130.196991,1.297666,130.196991,,,
130.466476,1.317269,130.466476,,,
130.542343,1.336038,130.542343,,,
131.095673,1.356491,131.095673,,,
131.135391,1.376582,131.135391,,,
131.750717,1.395792,131.750717,,,
131.843307,1.41494,131.843307,,,
132.274323,1.435865,132.274323,,,
132.67688,1.455499,132.67688,,,
132.63559,1.474636,132.63559,,,
133.007263,1.493851,133.007263,,,
133.56279,1.513151,133.56279,,,
133.580276,1.533985,133.580276,,,
133.674423,1.55411,133.674423,,,
134.035568,1.573052,134.035568,,,
134.301239,1.592336,134.301239,,,
134.477432,1.613136,134.477432,,,
134.721542,1.632577,134.721542,,,
134.900543,1.651516,134.900543,,,
135.077164,1.671266,135.077164,,,
135.248444,1.691867,135.248444,,,
135.540009,1.711082,135.540009,,,
135.846466,1.730059,135.846466,,,
136.200912,1.749852,136.200912,,,
136.639969,1.769635,136.639969,,,
136.408844,1.790146,136.408844,,,
136.47702,1.80957,136.47702,,,
137.004517,1.829219,137.004517,,,
136.928543,1.848067,136.928543,,,
137.150726,1.867673,137.150726,,,
137.156982,1.888574,137.156982,,,
137.453613,1.907704,137.453613,,,
137.721252,1.926719,137.721252,,,
137.903885,1.946,137.903885,,,
138.102112,1.966527,138.102112,,,
138.201645,1.986554,138.201645,,,
138.53392,2.005426,138.53392,,,
138.420334,2.024674,138.420334,,,
138.62709,2.045647,138.62709,,,
138.908661,2.064502,138.908661,,,
139.068878,2.083429,139.068878,,,
139.110931,2.104167,139.110931,,,
139.289383,2.123466,139.289383,,,
139.272964,2.142097,139.272964,,,
139.510727,2.163482,139.510727,,,
139.464798,2.182088,139.464798,,,
139.784897,2.200993,139.784897,,,
139.845749,2.219917,139.845749,,,
140.117416,2.241298,140.117416,,,
140.264191,2.260145,140.264191,,,
140.472946,2.27889,140.472946,,,
140.476669,2.299495,140.476669,,,
140.616928,2.318995,140.616928,,,
140.727936,2.338113,140.727936,,,
140.828522,2.357233,140.828522,,,
140.844086,2.377868,140.844086,,,
141.013824,2.396992,141.013824,,,
141.375916,2.416508,141.375916,,,
141.290649,2.436166,141.290649,,,
141.193909,2.454726,141.193909,,,
141.324982,2.47455,141.324982,,,
141.571335,2.495063,141.571335,,,
141.68811,2.513961,141.68811,,,
141.884949,2.532833,141.884949,,,
142.02301,2.55313,142.02301,,,
141.80275,2.572819,141.80275,,,
141.997894,2.591626,141.997894,,,
142.159439,2.610878,142.159439,,,
142.416107,2.631752,142.416107,,,
142.390793,2.651222,142.390793,,,
142.233002,2.669852,142.233002,,,
142.393387,2.688573,142.393387,,,
142.351624,2.709616,142.351624,,,
142.745529,2.728775,142.745529,,,
142.635147,2.747745,142.635147,,,
142.608749,2.766555,142.608749,,,
142.873703,2.786973,142.873703,,,
142.759979,2.806581,142.759979,,,
143.017365,2.82542,143.017365,,,
143.221451,2.844528,143.221451,,,
143.333038,2.865249,143.333038,,,
143.196335,2.884112,143.196335,,,
143.277603,2.903122,143.277603,,,
143.346497,2.921758,143.346497,,,
143.515961,2.942329,143.515961,,,
143.720795,2.962197,143.720795,,,
143.627625,2.980526,143.627625,,,
143.536819,3.000479,143.536819,,,
143.766663,3.020386,143.766663,,,
143.852844,3.039231,143.852844,,,
143.788193,3.058183,143.788193,,,
143.876938,3.077004,143.876938,,,
143.980621,3.096769,143.980621,,,
143.968124,3.1179,143.968124,,,
143.92424,3.136282,143.92424,,,
144.146118,3.154771,144.146118,,,
144.172012,3.175456,144.172012,,,
144.216583,3.194751,144.216583,,,
144.158508,3.213114,144.158508,,,
144.47876,3.232142,144.47876,,,
144.511246,3.253042,144.511246,,,
144.510742,3.271365,144.510742,,,
144.573624,3.291219,144.573624,,,
144.545822,3.31082,144.545822,,,
144.729797,3.329231,144.729797,,,
144.786835,3.348087,144.786835,,,
144.797668,3.369003,144.797668,,,
144.790848,3.388365,144.790848,,,
145.001709,3.406951,145.001709,,,
145.158157,3.426,145.158157,,,
145.322601,3.444758,145.322601,,,
145.617233,3.46479,145.617233,,,
144.966995,3.484709,144.966995,,,
145.344162,3.504181,145.344162,,,
145.395782,3.522751,145.395782,,,
145.502502,3.542331,145.502502,,,
145.512405,3.56197,145.512405,,,
145.776001,3.58092,145.776001,,,
145.48407,3.599919,145.48407,,,
145.599396,3.62015,145.599396,,,
145.808029,3.638734,145.808029,,,
145.75293,3.657589,145.75293,,,
145.874619,3.677481,145.874619,,,
145.731461,3.696852,145.731461,,,
146.023026,3.715898,146.023026,,,
145.726898,3.734383,145.726898,,,
146.094421,3.755368,146.094421,,,
146.122986,3.774506,146.122986,,,
146.028198,3.792963,146.028198,,,
146.022842,3.81125,146.022842,,,
146.236084,3.831703,146.236084,,,
146.291534,3.851296,146.291534,,,
146.242523,3.870066,146.242523,,,
146.099915,3.888288,146.099915,,,
146.270172,3.909338,146.270172,,,
146.257706,3.928102,146.257706,,,
146.475266,3.946852,146.475266,,,
146.337311,3.965529,146.337311,,,
146.445862,3.985549,146.445862,,,
146.447449,4.005078,146.447449,,,
146.597733,4.023642,146.597733,,,
146.528748,4.042397,146.528748,,,
146.73877,4.061251,146.73877,,,
146.872742,4.082201,146.872742,,,
146.878738,4.101106,146.878738,,,
146.837173,4.120011,146.837173,,,
146.6539,4.138119,146.6539,,,
147.004974,4.159116,147.004974,,,
146.918167,4.177445,146.918167,,,
146.992157,4.196034,146.992157,,,
147.04274,4.214716,147.04274,,,
146.866074,4.235555,146.866074,,,
147.016037,4.254196,147.016037,,,
147.351562,4.273181,147.351562,,,
147.048187,4.29186,147.048187,,,
147.163803,4.312449,147.163803,,,
147.289307,4.331269,147.289307,,,
147.124191,4.350326,147.124191,,,
147.239029,4.369293,147.239029,,,
147.14238,4.38796,147.14238,,,
147.29808,4.406687,147.29808,,,
147.201889,4.426915,147.201889,,,
147.613251,4.446552,147.613251,,,
147.317596,4.46513,147.317596,,,
147.461823,4.484407,147.461823,,,
147.367157,4.502773,147.367157,,,
147.287659,4.521222,147.287659,,,
147.189301,4.540852,147.189301,,,
147.55658,4.560632,147.55658,,,
147.240921,4.579924,147.240921,,,
147.798233,4.599581,147.798233,,,
147.384506,4.617813,147.384506,,,
147.605545,4.636718,147.605545,,,
147.656601,4.656131,147.656601,,,
147.519669,4.675109,147.519669,,,
147.713486,4.693754,147.713486,,,
147.622681,4.713271,147.622681,,,
147.751556,4.732641,147.751556,,,
147.670639,4.751593,147.670639,,,
147.860275,4.770063,147.860275,,,
147.638077,4.789218,147.638077,,,
148.019211,4.808665,148.019211,,,
147.703598,4.828199,147.703598,,,
147.733444,4.846826,147.733444,,,
147.797043,4.865398,147.797043,,,
147.944611,4.883707,147.944611,,,
147.978409,4.90499,147.978409,,,
147.923874,4.923433,147.923874,,,
148.347229,4.942542,148.347229,,,
148.074829,4.961442,148.074829,,,
148.030594,4.980227,148.030594,,,
148.213043,4.999602,148.213043,,,
148.420197,5.017732,148.420197,,,
148.125336,5.03765,148.125336,,,
148.156509,5.056379,148.156509,,,
148.410217,5.075701,148.410217,,,
148.329407,5.094282,148.329407,,,
148.520477,5.113064,148.520477,,,
148.287262,5.131649,148.287262,,,
148.222397,5.151663,148.222397,,,
148.223877,5.170604,148.223877,,,
148.505783,5.189314,148.505783,,,
148.400162,5.207365,148.400162,,,
148.260498,5.226352,148.260498,,,
148.454666,5.246731,148.454666,,,
148.53273,5.265484,148.53273,,,
148.37352,5.284087,148.37352,,,
148.684448,5.302788,148.684448,,,
148.791519,5.321366,148.791519,,,
148.508209,5.340749,148.508209,,,
148.579071,5.359766,148.579071,,,
148.870483,5.37934,148.870483,,,
148.646072,5.397972,148.646072,,,
148.693619,5.416115,148.693619,,,
148.850555,5.436727,148.850555,,,
148.848175,5.455067,148.848175,,,
149.006683,5.474039,149.006683,,,
148.835373,5.492491,148.835373,,,
148.865021,5.511298,148.865021,,,
148.961212,5.529613,148.961212,,,
148.800217,5.549378,148.800217,,,
149.078934,5.56905,149.078934,,,
149.011566,5.587562,149.011566,,,
148.958481,5.60655,148.958481,,,
149.127151,5.625196,149.127151,,,
149.093613,5.644013,149.093613,,,
149.074509,5.662343,149.074509,,,
148.977386,5.681237,148.977386,,,
148.97934,5.699683,148.97934,,,
148.990189,5.719635,148.990189,,,
148.726929,5.738755,148.726929,,,
148.997147,5.756898,148.997147,,,
148.949554,5.775067,148.949554,,,
148.757492,5.795464,148.757492,,,
148.927521,5.8143,148.927521,,,
148.974136,5.832924,148.974136,,,
149.047607,5.850966,149.047607,,,
149.03363,5.870072,149.03363,,,
149.007462,5.889614,149.007462,,,
149.045334,5.908218,149.045334,,,
149.127258,5.926881,149.127258,,,
149.087555,5.945339,149.087555,,,
149.143906,5.965309,149.143906,,,
149.149902,5.983871,149.149902,,,
149.120422,6.002401,149.120422,,,
149.385239,6.021008,149.385239,,,
149.195953,6.039173,149.195953,,,
149.395569,6.057907,149.395569,,,
149.438278,6.078382,149.438278,,,
149.434921,6.09722,149.434921,,,
149.741516,6.116112,149.741516,,,
149.6185,6.133166,149.6185,,,
149.565353,6.153043,149.565353,,,
149.510635,6.172568,149.510635,,,
149.385712,6.191064,149.385712,,,
149.439865,6.208935,149.439865,,,
149.485382,6.227429,149.485382,,,
149.591385,6.246688,149.591385,,,
149.572601,6.266341,149.572601,,,
149.948654,6.284103,149.948654,,,
149.896225,6.303183,149.896225,,,
149.603989,6.322449,149.603989,,,
149.593369,6.340749,149.593369,,,
149.758377,6.358789,149.758377,,,
149.650101,6.378448,149.650101,,,
149.779892,6.397918,149.779892,,,
149.603882,6.416406,149.603882,,,
149.838348,6.435164,149.838348,,,
149.519699,6.453338,149.519699,,,
149.786987,6.471553,149.786987,,,
149.707153,6.491049,149.707153,,,
150.024536,6.509314,150.024536,,,
149.854553,6.529104,149.854553,,,
149.808365,6.547501,149.808365,,,
149.787369,6.565693,149.787369,,,
149.957291,6.583754,149.957291,,,
150.216476,6.603139,150.216476,,,
150.09436,6.621562,150.09436,,,
149.830338,6.641263,149.830338,,,
150.164337,6.659924,150.164337,,,
149.960587,6.678586,149.960587,,,
149.778931,6.69627,149.778931,,,
149.804657,6.714764,149.804657,,,
149.952713,6.73331,149.952713,,,
149.974869,6.753653,149.974869,,,
149.839462,6.772131,149.839462,,,
149.936783,6.789809,149.936783,,,
149.935104,6.808882,149.935104,,,
149.982285,6.828324,149.982285,,,
150.014557,6.847127,150.014557,,,
149.931915,6.864803,149.931915,,,
150.049118,6.883311,150.049118,,,
150.36174,6.90325,150.36174,,,
150.383621,6.921856,150.383621,,,
150.236588,6.940075,150.236588,,,
150.088425,6.958947,150.088425,,,
150.140991,6.976848,150.140991,,,
150.326508,6.994929,150.326508,,,
150.311249,7.014113,150.311249,,,
150.29744,7.033326,150.29744,,,
150.339752,7.052041,150.339752,,,
150.517014,7.069898,150.517014,,,
150.552933,7.088939,150.552933,,,
150.358215,7.10841,150.358215,,,
150.385315,7.126867,150.385315,,,
150.47522,7.145376,150.47522,,,
150.209915,7.163921,150.209915,,,
150.286057,7.181874,150.286057,,,
150.225876,7.200411,150.225876,,,
150.316452,7.218646,150.316452,,,
150.327896,7.237221,150.327896,,,
150.237106,7.256464,150.237106,,,
150.458633,7.27598,150.458633,,,
150.258194,7.294317,150.258194,,,
150.297165,7.312562,150.297165,,,
150.212555,7.330534,150.212555,,,
150.259186,7.349414,150.259186,,,
150.800797,7.36822,150.800797,,,
150.464584,7.386878,150.464584,,,
150.733109,7.405622,150.733109,,,
150.387894,7.423996,150.387894,,,
150.348007,7.441858,150.348007,,,
150.398178,7.45996,150.398178,,,
150.270294,7.479735,150.270294,,,
150.365707,7.498661,150.365707,,,
150.762161,7.517372,150.762161,,,
150.545425,7.535626,150.545425,,,
150.514053,7.554148,150.514053,,,
150.42981,7.571932,150.42981,,,
150.451294,7.590281,150.451294,,,
150.62326,7.609307,150.62326,,,
150.444107,7.628362,150.444107,,,
150.634445,7.646878,150.634445,,,
150.952133,7.66512,150.952133,,,
150.894821,7.683927,150.894821,,,
150.440765,7.701632,150.440765,,,
150.816925,7.719926,150.816925,,,
150.588379,7.7387,150.588379,,,
150.749741,7.757741,150.749741,,,
150.692062,7.776608,150.692062,,,
150.784973,7.794744,150.784973,,,
150.830627,7.812612,150.830627,,,
150.697235,7.832283,150.697235,,,
151.118607,7.850844,151.118607,,,
150.746063,7.869148,150.746063,,,
150.812973,7.887515,150.812973,,,
150.704956,7.905801,150.704956,,,
150.782715,7.923544,150.782715,,,
150.523193,7.942122,150.523193,,,
150.833328,7.961411,150.833328,,,
150.722366,7.979743,150.722366,,,
150.845474,7.997369,150.845474,,,
150.862061,8.015888,150.862061,,,
151.013199,8.035389,151.013199,,,
150.948196,8.054292,150.948196,,,
150.838165,8.072503,150.838165,,,
150.848099,8.090541,150.848099,,,
150.765137,8.108427,150.765137,,,
150.795425,8.126025,150.795425,,,
151.063797,8.144965,151.063797,,,
150.818039,8.163545,150.818039,,,
150.691803,8.182473,150.691803,,,
150.803711,8.200507,150.803711,,,
151.088913,8.218912,151.088913,,,
151.122025,8.238681,151.122025,,,
150.967667,8.256244,150.967667,,,
151.275116,8.275221,151.275116,,,
150.862228,8.293425,150.862228,,,
151.028854,8.311028,151.028854,,,
150.951294,8.329111,150.951294,,,
151.008942,8.347963,151.008942,,,
150.906662,8.366911,150.906662,,,
150.931335,8.384693,150.931335,,,
151.355515,8.403223,151.355515,,,
151.130524,8.421306,151.130524,,,
151.0439,8.440092,151.0439,,,
151.191879,8.459242,151.191879,,,
151.092896,8.477099,151.092896,,,
151.20192,8.495284,151.20192,,,
151.269302,8.51301,151.269302,,,
151.142303,8.531412,151.142303,,,
151.195053,8.550845,151.195053,,,
151.226486,8.569169,151.226486,,,
151.500153,8.58755,151.500153,,,
151.113144,8.606005,151.113144,,,
151.244522,8.623979,151.244522,,,
151.199982,8.641885,151.199982,,,
151.123138,8.659946,151.123138,,,
150.988022,8.678076,150.988022,,,
151.103165,8.69754,151.103165,,,
150.988678,8.715772,150.988678,,,
151.278168,8.733334,151.278168,,,
151.08139,8.751684,151.08139,,,
151.198914,8.771156,151.198914,,,
151.247696,8.789232,151.247696,,,
151.201782,8.807343,151.201782,,,
150.99469,8.825451,150.99469,,,
151.103973,8.843005,151.103973,,,
151.090561,8.861455,151.090561,,,
151.19101,8.881015,151.19101,,,
151.278183,8.89905,151.278183,,,
151.450455,8.917539,151.450455,,,
151.05986,8.935393,151.05986,,,
151.201416,8.953673,151.201416,,,
151.45343,8.971749,151.45343,,,
151.141464,8.989958,151.141464,,,
151.191772,9.00775,151.191772,,,
151.077881,9.026278,151.077881,,,
151.068695,9.04561,151.068695,,,
151.044174,9.063311,151.044174,,,
151.143509,9.081579,151.143509,,,
151.188293,9.099157,151.188293,,,
151.211884,9.117328,151.211884,,,
151.312149,9.135978,151.312149,,,
151.606766,9.154326,151.606766,,,
151.090805,9.173671,151.090805,,,
151.220139,9.19125,151.220139,,,
151.221146,9.209343,151.221146,,,
150.983749,9.227106,150.983749,,,
151.249725,9.24484,151.249725,,,
151.175415,9.26465,151.175415,,,
151.311172,9.282567,151.311172,,,
151.428223,9.300496,151.428223,,,
151.444687,9.317934,151.444687,,,
151.595428,9.336406,151.595428,,,
151.291489,9.355895,151.291489,,,
151.405045,9.373693,151.405045,,,
151.528687,9.39135,151.528687,,,
151.511032,9.409098,151.511032,,,
151.389603,9.428111,151.389603,,,
151.259827,9.446438,151.259827,,,
151.349487,9.464018,151.349487,,,
151.518417,9.481997,151.518417,,,
151.766998,9.50033,151.766998,,,
151.350861,9.519208,151.350861,,,
151.366043,9.537273,151.366043,,,
151.436554,9.555136,151.436554,,,
151.336105,9.572669,151.336105,,,
151.360397,9.590699,151.360397,,,
151.511276,9.609505,151.511276,,,
151.433792,9.628345,151.433792,,,
151.675522,9.646787,151.675522,,,
151.323151,9.664338,151.323151,,,
151.574341,9.681858,151.574341,,,
151.301544,9.699759,151.301544,,,
151.395844,9.718414,151.395844,,,
151.613907,9.737462,151.613907,,,
151.576996,9.755634,151.576996,,,
151.425156,9.773317,151.425156,,,
151.479477,9.790835,151.479477,,,
151.525742,9.809446,151.525742,,,
151.456924,9.827892,151.456924,,,
151.290039,9.845957,151.290039,,,
151.47493,9.863083,151.47493,,,
151.496964,9.882134,151.496964,,,
151.843185,9.900595,151.843185,,,
151.53743,9.91843,151.53743,,,
151.657379,9.935881,151.657379,,,
151.56958,9.954,151.56958,,,
151.545425,9.972727,151.545425,,,
151.32579,9.990447,151.32579,,,
151.719757,10.008175,151.719757,,,
151.568024,10.026768,151.568024,,,
151.694977,10.0454,151.694977,,,
151.637192,10.063354,151.637192,,,
151.793045,10.080595,151.793045,,,
151.419937,10.098533,151.419937,,,
151.54834,10.117567,151.54834,,,
151.490036,10.134982,151.490036,,,
151.55632,10.152382,151.55632,,,
151.523056,10.17104,151.523056,,,
151.671738,10.189946,151.671738,,,
151.355972,10.207606,151.355972,,,
151.60524,10.225076,151.60524,,,
151.5495,10.243967,151.5495,,,
151.520035,10.262117,151.520035,,,
151.655319,10.279437,151.655319,,,
151.704193,10.29727,151.704193,,,
151.657852,10.316534,151.657852,,,
151.669907,10.334242,151.669907,,,
151.843796,10.351888,151.843796,,,
151.632446,10.369508,151.632446,,,
151.615128,10.38776,151.615128,,,
151.970993,10.406695,151.970993,,,
151.677933,10.424334,151.677933,,,
151.540573,10.441872,151.540573,,,
151.652756,10.459681,151.652756,,,
151.526779,10.478318,151.526779,,,
151.926773,10.496561,151.926773,,,
151.705307,10.514306,151.705307,,,
151.799316,10.531454,151.799316,,,
151.850311,10.549938,151.850311,,,
151.766922,10.568517,151.766922,,,
152.001587,10.586522,152.001587,,,
151.697723,10.604863,151.697723,,,
151.64772,10.62221,151.64772,,,
151.665939,10.639934,151.665939,,,
151.481613,10.657813,151.481613,,,
151.750336,10.676746,151.750336,,,
151.704178,10.694026,151.704178,,,
152.035156,10.71171,152.035156,,,
152.084412,10.729144,152.084412,,,
151.709732,10.747903,151.709732,,,
151.851593,10.766439,151.851593,,,
151.966156,10.783757,151.966156,,,
151.771515,10.801372,151.771515,,,
151.900146,10.820331,151.900146,,,
151.974472,10.838158,151.974472,,,
152.008911,10.855709,152.008911,,,
152.066254,10.87313,152.066254,,,
151.989441,10.891193,151.989441,,,
151.980698,10.909815,151.980698,,,
152.153091,10.927588,152.153091,,,
152.193924,10.945931,152.193924,,,
152.17955,10.963447,152.17955,,,
152.079712,10.981382,152.079712,,,
152.316254,10.99947,152.316254,,,
151.926895,11.016881,151.926895,,,
152.003845,11.034155,152.003845,,,
152.301849,11.052857,152.301849,,,
152.145142,11.07107,152.145142,,,
152.336258,11.088863,152.336258,,,
152.28569,11.105881,152.28569,,,
152.397583,11.123854,152.397583,,,
152.326538,11.141819,152.326538,,,
152.330612,11.159988,152.330612,,,
152.284332,11.17856,152.284332,,,
152.279892,11.196276,152.279892,,,
152.283325,11.213556,152.283325,,,
152.533524,11.231266,152.533524,,,
152.535049,11.249073,152.535049,,,
152.277344,11.268284,152.277344,,,
152.315033,11.285797,152.315033,,,
152.444427,11.303568,152.444427,,,
152.404037,11.321198,152.404037,,,
152.214828,11.338979,152.214828,,,
152.45697,11.356969,152.45697,,,
152.626205,11.375009,152.626205,,,
152.289902,11.393126,152.289902,,,
152.193054,11.410782,152.193054,,,
152.253754,11.428196,152.253754,,,
152.281647,11.446198,152.281647,,,
152.389008,11.463998,152.389008,,,
152.117905,11.481503,152.117905,,,
152.467697,11.498948,152.467697,,,
152.23497,11.517047,152.23497,,,
152.25322,11.534724,152.25322,,,
152.374939,11.553179,152.374939,,,
152.134155,11.571306,152.134155,,,
152.12677,11.588798,152.12677,,,
152.41925,11.606697,152.41925,,,
152.114624,11.624246,152.114624,,,
152.354401,11.641426,152.354401,,,
152.331284,11.659044,152.331284,,,
152.424011,11.677427,152.424011,,,
152.240524,11.69601,152.240524,,,
152.576721,11.712526,152.576721,,,
152.393967,11.731546,152.393967,,,
152.295105,11.74909,152.295105,,,
152.316406,11.767135,152.316406,,,
152.520309,11.784831,152.520309,,,
152.449371,11.802588,152.449371,,,
152.331421,11.82032,152.331421,,,
152.502151,11.838256,152.502151,,,
152.284988,11.855579,152.284988,,,
152.46344,11.872736,152.46344,,,
152.295502,11.891351,152.295502,,,
152.365723,11.909226,152.365723,,,
152.258728,11.926569,152.258728,,,
152.414459,11.944533,152.414459,,,
152.401199,11.962077,152.401199,,,
152.443588,11.979681,152.443588,,,
152.598297,11.997588,152.598297,,,
152.544724,12.015334,152.544724,,,
152.238892,12.033245,152.238892,,,
152.560593,12.051037,152.560593,,,
152.549484,12.068646,152.549484,,,
152.339127,12.086596,152.339127,,,
152.69957,12.104489,152.69957,,,
152.328247,12.122005,152.328247,,,
152.514282,12.139559,152.514282,,,
152.558243,12.157601,152.558243,,,
152.702011,12.175334,152.702011,,,
152.421371,12.192974,152.421371,,,
152.505798,12.210359,152.505798,,,
152.415375,12.228282,152.415375,,,
152.658615,12.245708,152.658615,,,
152.6026,12.263836,152.6026,,,
152.772705,12.281503,152.772705,,,
152.85527,12.299293,152.85527,,,
152.797256,12.316816,152.797256,,,
152.730927,12.334442,152.730927,,,
152.87149,12.351532,152.87149,,,
152.681335,12.368651,152.681335,,,
152.651672,12.387142,152.651672,,,
152.942047,12.404845,152.942047,,,
152.761047,12.421656,152.761047,,,
152.57489,12.439599,152.57489,,,
153.060013,12.457345,153.060013,,,
152.619431,12.474789,152.619431,,,
153.164185,12.493581,153.164185,,,
152.514267,12.510692,152.514267,,,
152.714737,12.528288,152.714737,,,
152.419647,12.54565,152.419647,,,
152.792114,12.564408,152.792114,,,
152.657425,12.58177,152.657425,,,
152.800079,12.599601,152.800079,,,
152.851074,12.617087,152.851074,,,
152.594971,12.63403,152.594971,,,
152.933426,12.651369,152.933426,,,
152.552094,12.669781,152.552094,,,
152.646637,12.687418,152.646637,,,
152.782791,12.705131,152.782791,,,
152.889084,12.722878,152.889084,,,
152.655243,12.740594,152.655243,,,
152.570816,12.75739,152.570816,,,
152.779037,12.774498,152.779037,,,
152.699234,12.793464,152.699234,,,
152.765015,12.810466,152.765015,,,
152.763474,12.827643,152.763474,,,
152.681686,12.844749,152.681686,,,
152.772964,12.863325,152.772964,,,
152.754181,12.88119,152.754181,,,
152.754547,12.898795,152.754547,,,
152.725937,12.915811,152.725937,,,
152.922287,12.933404,152.922287,,,
152.756104,12.950241,152.756104,,,
152.818832,12.968624,152.818832,,,
152.655075,12.986413,152.655075,,,
153.043854,13.004303,153.043854,,,
152.760681,13.021228,152.760681,,,
152.79863,13.038075,152.79863,,,
152.789047,13.055993,152.789047,,,
152.861862,13.074435,152.861862,,,
152.704819,13.091729,152.704819,,,
152.810181,13.108864,152.810181,,,
152.840179,13.126711,152.840179,,,
152.869553,13.144629,152.869553,,,
152.990402,13.162015,152.990402,,,
152.808136,13.179127,152.808136,,,
152.808365,13.196491,152.808365,,,
153.008652,13.2139,153.008652,,,
152.776535,13.232031,152.776535,,,
152.952225,13.249423,152.952225,,,
153.216095,13.266969,153.216095,,,
152.839462,13.284026,152.839462,,,
152.950287,13.301164,152.950287,,,
152.99501,13.319738,152.99501,,,
152.90625,13.337193,152.90625,,,
153.10083,13.354823,153.10083,,,
153.477798,13.372272,153.477798,,,
153.179352,13.389791,153.179352,,,
152.859344,13.406843,152.859344,,,
152.878082,13.424262,152.878082,,,
153.109512,13.442235,153.109512,,,
153.179703,13.459799,153.179703,,,
153.054626,13.477188,153.054626,,,
153.195969,13.494101,153.195969,,,
153.03009,13.511551,153.03009,,,
153.094345,13.528957,153.094345,,,
153.058456,13.547047,153.058456,,,
153.100021,13.564384,153.100021,,,
153.530792,13.581822,153.530792,,,
152.895523,13.59854,152.895523,,,
153.209351,13.616388,153.209351,,,
153.079544,13.634692,153.079544,,,
153.260925,13.651827,153.260925,,,
153.191895,13.668382,153.191895,,,
153.257919,13.686021,153.257919,,,
153.375122,13.704206,153.375122,,,
153.370865,13.721595,153.370865,,,
153.553848,13.739074,153.553848,,,
153.560577,13.756066,153.560577,,,
153.621506,13.77317,153.621506,,,
153.593765,13.791013,153.593765,,,
153.597519,13.809056,153.597519,,,
153.312988,13.825953,153.312988,,,
153.64389,13.843528,153.64389,,,
153.583374,13.86084,153.583374,,,
153.387512,13.878383,153.387512,,,
153.664536,13.895294,153.664536,,,
153.136185,13.912286,153.136185,,,
153.617416,13.931006,153.617416,,,
153.574814,13.948045,153.574814,,,
153.487808,13.965375,153.487808,,,
153.62114,13.982598,153.62114,,,
153.799423,14.000482,153.799423,,,
153.537628,14.01758,153.537628,,,
153.445862,14.034023,153.445862,,,
153.657196,14.051799,153.657196,,,
153.451614,14.068439,153.451614,,,
153.497131,14.086866,153.497131,,,
153.698303,14.104721,153.698303,,,
153.433121,14.121682,153.433121,,,
