"True Stress, MPa","True Strain, %","True Stress, MPa.1"
187.629852,15.434932,187.629852
187.886642,15.524122,187.886642
187.618469,15.613218,187.618469
187.392166,15.702097,187.392166
187.693649,15.791026,187.693649
187.719482,15.879895,187.719482
187.833847,15.96869,187.833847
187.84491,16.057407,187.84491
188.142441,16.146059,188.142441
188.006348,16.234621,188.006348
187.861389,16.322866,187.861389
188.165482,16.411469,188.165482
188.00415,16.499626,188.00415
188.210281,16.587868,188.210281
188.196487,16.676188,188.196487
188.432098,16.764153,188.432098
188.401657,16.852119,188.401657
188.489777,16.940001,188.489777
188.485382,17.027941,188.485382
188.344482,17.115629,188.344482
188.544205,17.203279,188.544205
188.409897,17.290827,188.409897
188.546204,17.378557,188.546204
188.803085,17.465801,188.803085
188.481125,17.553335,188.481125
188.248276,17.640633,188.248276
188.625687,17.72776,188.625687
188.707397,17.815025,188.707397
189.012207,17.902119,189.012207
188.705078,17.989138,188.705078
188.88176,18.076025,188.88176
189.045898,18.162819,189.045898
189.323044,18.249666,189.323044
189.020401,18.33639,189.020401
189.073883,18.422953,189.073883
189.058075,18.509445,189.058075
189.426392,18.595785,189.426392
189.145203,18.68232,189.145203
189.363815,18.768599,189.363815
189.300644,18.854797,189.300644
189.156723,18.940847,189.156723
189.337891,19.026964,189.337891
189.389587,19.113024,189.389587
189.305206,19.198978,189.305206
189.573624,19.284769,189.573624
189.46875,19.370514,189.46875
189.672211,19.456322,189.672211
189.786072,19.542046,189.786072
189.537384,19.627731,189.537384
189.644211,19.713072,189.644211
189.546692,19.798563,189.546692
189.639725,19.883978,189.639725
189.711288,19.969332,189.711288
189.754562,20.054464,189.754562
189.848083,20.139557,189.848083
189.97522,20.224575,189.97522
189.991928,20.309639,189.991928
190.211609,20.394501,190.211609
190.176147,20.479389,190.176147
190.121307,20.564062,190.121307
190.01033,20.648941,190.01033
190.216904,20.733322,190.216904
190.433823,20.818087,190.433823
190.265305,20.902565,190.265305
190.33696,20.98694,190.33696
190.417038,21.071297,190.417038
190.484009,21.15556,190.484009
190.454483,21.239861,190.454483
190.413437,21.323946,190.413437
190.225632,21.407991,190.225632
190.376785,21.492052,190.376785
190.230865,21.576002,190.230865
190.437698,21.659739,190.437698
190.257385,21.743565,190.257385
190.742935,21.827305,190.742935
190.695129,21.910885,190.695129
190.906357,21.994528,190.906357
190.808594,22.07789,190.808594
190.869644,22.161415,190.869644
190.575455,22.244734,190.575455
190.647141,22.32807,190.647141
191.060135,22.411266,191.060135
190.943222,22.494459,190.943222
191.120682,22.577549,191.120682
191.035004,22.66041,191.035004
191.051178,22.743633,191.051178
190.803543,22.826527,190.803543
190.950851,22.909317,190.950851
191.084641,22.991993,191.084641
191.195938,23.074804,191.195938
191.116394,23.157381,191.116394
191.272415,23.239889,191.272415
191.404526,23.322353,191.404526
191.413605,23.404745,191.413605
191.381134,23.487206,191.381134
191.292313,23.569498,191.292313
191.354721,23.651489,191.354721
191.165222,23.733572,191.165222
191.450394,23.815683,191.450394
191.315567,23.897791,191.315567
191.430603,23.979559,191.430603
191.497849,24.061487,191.497849
191.633743,24.143215,191.633743
191.729126,24.22492,191.729126
191.676544,24.30666,191.676544
191.678894,24.388315,191.678894
191.758057,24.469795,191.758057
191.492386,24.551201,191.492386
191.740494,24.632727,191.740494
191.616638,24.714008,191.616638
191.659012,24.795319,191.659012
191.448746,24.876421,191.448746
191.000122,24.957603,191.000122
191.341904,25.038794,191.341904
191.631699,25.119724,191.631699
191.52626,25.200598,191.52626
191.690857,25.281452,191.690857
191.730438,25.362236,191.730438
191.702972,25.442932,191.702972
191.711823,25.523758,191.711823
191.982895,25.604397,191.982895
191.76973,25.684769,191.76973
191.657837,25.765293,191.657837
191.913422,25.845711,191.913422
191.92514,25.926275,191.92514
191.611877,26.00639,191.611877
191.71843,26.086697,191.71843
191.57431,26.166939,191.57431
191.461563,26.247007,191.461563
191.447311,26.326887,191.447311
191.557739,26.406946,191.557739
191.369507,26.486753,191.369507
191.794815,26.566622,191.794815
191.671829,26.646488,191.671829
191.690979,26.726019,191.690979
191.538177,26.805681,191.538177
191.896713,26.885418,191.896713
191.809647,26.964853,191.809647
192.026932,27.044157,192.026932
191.763962,27.123764,191.763962
191.848877,27.203064,191.848877
191.941498,27.282366,191.941498
191.742096,27.36157,191.742096
191.890213,27.440678,191.890213
192.001846,27.519901,192.001846
191.810669,27.598875,191.810669
191.956802,27.677874,191.956802
191.673676,27.756773,191.673676
191.718689,27.835587,191.718689
191.710876,27.914429,191.710876
191.645828,27.993055,191.645828
191.689987,28.071772,191.689987
191.690231,28.15024,191.690231
191.655136,28.228703,191.655136
191.769333,28.307148,191.769333
191.867416,28.385597,191.867416
191.669464,28.463963,191.669464
191.682327,28.542227,191.682327
191.91951,28.620403,191.91951
191.655869,28.698578,191.655869
191.666046,28.776617,191.666046
191.768295,28.854681,191.768295
191.623215,28.932655,191.623215
192.116852,29.01059,192.116852
192.030502,29.088417,192.030502
191.772629,29.16618,191.772629
191.764496,29.244024,191.764496
192.085724,29.32165,192.085724
191.967911,29.399248,191.967911
191.841019,29.476831,191.841019
192.030518,29.554342,192.030518
191.545746,29.63168,191.545746
191.581421,29.709095,191.581421
191.895935,29.7864,191.895935
191.825653,29.863682,191.825653
191.874893,29.940733,191.874893
191.861588,30.017891,191.861588
191.596115,30.095043,191.596115
191.984573,30.172016,191.984573
191.897202,30.249002,191.897202
191.657257,30.325844,191.657257
191.996017,30.402645,191.996017
192.124863,30.479397,192.124863
191.560425,30.556206,191.560425
191.907379,30.632904,191.907379
191.838242,30.709423,191.838242
192.00415,30.785927,192.00415
191.68277,30.862444,191.68277
191.735306,30.938885,191.735306
191.732208,31.015285,191.732208
192.020447,31.091572,192.020447
191.718765,31.167744,191.718765
192.085434,31.243969,192.085434
191.698013,31.320145,191.698013
191.858841,31.3962,191.858841
192.151947,31.472198,192.151947
191.722153,31.548107,191.722153
191.695282,31.623974,191.695282
191.75827,31.699842,191.75827
192.006165,31.775677,192.006165
191.657959,31.851404,191.657959
191.6884,31.927107,191.6884
191.770187,32.002724,191.770187
191.733109,32.078358,191.733109
191.743851,32.153805,191.743851
191.623459,32.229256,191.623459
191.603409,32.304646,191.603409
191.507004,32.380157,191.507004
191.498062,32.455254,191.498062
191.099854,32.53035,191.099854
191.546082,32.605762,191.546082
191.432693,32.680618,191.432693
191.310944,32.755745,191.310944
191.404999,32.830734,191.404999
190.965225,32.905708,190.965225
191.106064,32.980431,191.106064
190.984329,33.055325,190.984329
190.910126,33.130131,190.910126
190.98613,33.204792,190.98613
191.072495,33.279415,191.072495
190.979156,33.353924,190.979156
191.18367,33.428616,191.18367
190.705276,33.503033,190.705276
191.101746,33.577557,191.101746
191.016571,33.651871,191.016571
190.778076,33.726234,190.778076
190.855194,33.800495,190.855194
190.813553,33.874634,190.813553
190.80307,33.948795,190.80307
190.465363,34.022892,190.465363
190.107117,34.096855,190.107117
190.305435,34.170963,190.305435
190.495941,34.244953,190.495941
190.272842,34.318642,190.272842
190.336136,34.392632,190.336136
190.042221,34.466339,190.042221
190.098938,34.540184,190.098938
189.966156,34.613789,189.966156
190.233536,34.687408,190.233536
189.793289,34.760921,189.793289
189.784454,34.834572,189.784454
189.43782,34.907875,189.43782
189.616577,34.981396,189.616577
189.375992,35.054703,189.375992
189.051575,35.12796,189.051575
188.829987,35.201126,188.829987
188.805298,35.274281,188.805298
188.807724,35.3475,188.807724
188.500122,35.420567,188.500122
188.402985,35.493546,188.402985
188.217926,35.566402,188.217926
188.300964,35.639374,188.300964
187.986832,35.712303,187.986832
187.869705,35.784985,187.869705
187.704605,35.857788,187.704605
187.658707,35.93047,187.658707
187.175568,36.003109,187.175568
187.00238,36.075726,187.00238
186.813446,36.148262,186.813446
186.494736,36.220825,186.494736
186.056076,36.293293,186.056076
185.966675,36.365761,185.966675
185.582123,36.437977,185.582123
185.213074,36.510185,185.213074
185.027206,36.5826,185.027206
184.528763,36.654686,184.528763
184.537338,36.726879,184.537338
184.003922,36.799007,184.003922
183.615036,36.871029,183.615036
183.038284,36.942841,183.038284
182.681122,37.014847,182.681122
182.131348,37.08667,182.131348
181.486801,37.158379,181.486801
180.841949,37.230232,180.841949
180.194565,37.301914,180.194565
179.327454,37.373547,179.327454
178.765564,37.445194,178.765564
177.609039,37.516712,177.609039
176.52832,37.588234,176.52832
175.847763,37.659702,175.847763
174.480301,37.731136,174.480301
173.137878,37.802448,173.137878
171.762405,37.873783,171.762405
170.071014,37.944935,170.071014
168.14357,38.016201,168.14357
165.532318,38.087307,165.532318
162.882217,38.158409,162.882217
159.357422,38.229496,159.357422
155.589386,38.300438,155.589386
150.431854,38.371422,150.431854
144.42511,38.442364,144.42511
135.567108,38.5131,135.567108
121.604813,38.584133,121.604813
96.698814,38.654705,96.698814
83.728981,38.725395,83.728981
72.211739,38.796112,72.211739
65.431213,38.866753,65.431213
61.227337,38.937256,61.227337
57.797813,39.007843,57.797813
53.068336,39.07832,53.068336
48.013073,39.148689,48.013073
40.688881,39.219177,40.688881
33.143047,39.289352,33.143047
28.105263,39.359661,28.105263
23.85989,39.429844,23.85989
18.285635,39.499943,18.285635
8.920576,39.569988,8.920576
1.540404,39.640205,1.540404
-0.480663,39.71006,-0.480663
-0.533257,39.780037,-0.533257
-0.704736,39.849957,-0.704736
-0.516868,39.919781,-0.516868
-0.51699,39.989532,-0.51699
-0.703965,40.059391,-0.703965
-0.565674,40.128983,-0.565674
-0.454289,40.198719,-0.454289
-0.647418,40.268307,-0.647418
-0.687609,40.337978,-0.687609
-1.028747,40.407421,-1.028747
-0.54742,40.476963,-0.54742
-0.517782,40.54641,-0.517782
-0.590016,40.615757,-0.590016
-0.729016,40.68507,-0.729016
-0.708515,40.754395,-0.708515
-0.557132,40.823647,-0.557132
-0.659501,40.892776,-0.659501
-0.529438,40.961887,-0.529438
-0.764196,41.030972,-0.764196
-0.447485,41.100037,-0.447485
-0.871106,41.168949,-0.871106
-0.591907,41.237896,-0.591907
-0.366504,41.306824,-0.366504
-0.648572,41.37566,-0.648572
-0.781074,41.444435,-0.781074
-0.788564,41.513157,-0.788564
-0.574593,41.581902,-0.574593
-0.573552,41.650635,-0.573552
-0.553051,41.719223,-0.553051
-0.924666,41.787678,-0.924666
-1.021233,41.856277,-1.021233
-0.824142,41.924709,-0.824142
-0.725443,41.993114,-0.725443
-0.749259,42.061413,-0.749259
-0.678364,42.129726,-0.678364
-0.700715,42.198128,-0.700715
-0.542669,42.266361,-0.542669
-0.742398,42.334389,-0.742398
-0.498152,42.402615,-0.498152
-0.74619,42.470776,-0.74619
-0.663281,42.538792,-0.663281
-0.772378,42.606842,-0.772378
-0.825685,42.674725,-0.825685
-0.639406,42.742699,-0.639406
-0.826946,42.810486,-0.826946
-0.887065,42.878296,-0.887065
-0.898514,42.94606,-0.898514
-0.798133,43.013905,-0.798133
-0.711048,43.081524,-0.711048
-0.605861,43.149082,-0.605861
-0.726037,43.216789,-0.726037
-0.803753,43.284233,-0.803753
-0.749445,43.351826,-0.749445
-0.914442,43.419216,-0.914442
-0.633856,43.486671,-0.633856
-0.707772,43.553993,-0.707772
-0.607326,43.621281,-0.607326
-0.640036,43.688515,-0.640036
-0.63028,43.755638,-0.63028
-0.714244,43.822968,-0.714244
-0.877104,43.890236,-0.877104
-0.733065,43.957127,-0.733065
-0.67586,44.02425,-0.67586
-0.636968,44.091282,-0.636968
-0.704376,44.158146,-0.704376
-0.689218,44.225101,-0.689218
-0.654776,44.291954,-0.654776
-0.920377,44.358791,-0.920377
-0.776171,44.425556,-0.776171
-0.927434,44.492119,-0.927434
-0.842084,44.504425,-0.842084
-0.406242,44.505245,-0.406242
-0.589942,44.505161,-0.589942
-0.320471,44.505245,-0.320471
-0.552179,44.505245,-0.552179
-0.720531,44.505245,-0.720531
-0.509369,44.505207,-0.509369
-0.405045,44.505207,-0.405045
-0.516275,44.505192,-0.516275
-0.492436,44.505199,-0.492436
-0.674103,44.505215,-0.674103
-0.752389,44.505192,-0.752389
-0.751392,44.505169,-0.751392
-0.829945,44.505177,-0.829945
