"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-9.767463,0.0,-9.767463
-19.436794,9.9e-05,-19.436794
-16.430569,8.7e-05,-16.430569
-17.583464,0.000189,-17.583464
-17.281881,0.000134,-17.281881
-16.891241,0.00011,-16.891241
-25.920971,0.000157,-25.920971
-22.542461,0.000188,-22.542461
-23.681219,6.9e-05,-23.681219
-22.845892,0.000183,-22.845892
-9.184149,0.035768,-9.184149
17.279005,0.135562,17.279005
50.059101,0.235554,50.059101
72.011147,0.335321,72.011147
89.056183,0.434844,89.056183
101.855881,0.534249,101.855881
103.458923,0.633772,103.458923
115.450729,0.732873,115.450729
119.621017,0.832113,119.621017
124.829384,0.931153,124.829384
129.257416,1.030305,129.257416
125.368149,1.129087,125.368149
133.399704,1.228192,133.399704
133.968445,1.32676,133.968445
136.335571,1.425478,136.335571
138.995331,1.523898,138.995331
133.104019,1.622499,133.104019
139.588028,1.720611,139.588028
138.910141,1.819093,138.910141
140.408859,1.916984,140.408859
142.049286,2.015267,142.049286
135.353439,2.112999,135.353439
141.434952,2.211032,141.434952
140.233765,2.309008,140.233765
141.377029,2.406467,141.377029
142.328049,2.504173,142.328049
135.251831,2.601644,135.251831
141.105209,2.698777,141.105209
139.903854,2.796359,139.903854
140.594391,2.893353,140.594391
141.679108,2.990662,141.679108
134.353485,3.087419,134.353485
140.174423,3.184433,140.174423
138.452377,3.281391,138.452377
139.171005,3.378013,139.171005
139.818436,3.474788,139.818436
132.357605,3.571218,132.357605
138.089035,3.667541,138.089035
136.642456,3.76383,136.642456
137.449402,3.86016,137.449402
138.442368,3.956323,138.442368
130.945541,4.052435,130.945541
136.961151,4.148385,136.961151
135.480148,4.244334,135.480148
135.9935,4.340106,135.9935
136.962479,4.435757,136.962479
129.385361,4.531446,129.385361
135.127579,4.626933,135.127579
133.660583,4.722277,133.660583
134.136795,4.817677,134.136795
135.127426,4.912939,135.127426
127.405174,5.008089,127.405174
133.172318,5.103281,133.172318
131.62532,5.198299,131.62532
132.310547,5.292973,132.310547
133.085037,5.388206,133.085037
125.149597,5.482723,125.149597
131.087204,5.577222,131.087204
130.012268,5.671739,130.012268
130.593262,5.766153,130.593262
131.593765,5.86055,131.593765
123.779854,5.954754,123.779854
129.800339,6.049029,129.800339
128.080414,6.142971,128.080414
128.709808,6.237027,128.709808
129.855408,6.330999,129.855408
121.757179,6.424719,121.757179
127.734909,6.518513,127.734909
126.123543,6.612062,126.123543
127.00293,6.705659,127.00293
127.991989,6.798966,127.991989
119.588272,6.89259,119.588272
126.022934,6.985816,126.022934
124.466606,7.079068,124.466606
125.14537,7.172211,125.14537
126.128952,7.265322,126.128952
118.426186,7.358204,118.426186
124.261055,7.450972,124.261055
122.914886,7.543779,122.914886
123.578514,7.636484,123.578514
124.633438,7.729134,124.633438
116.409035,7.821535,116.409035
122.558929,7.914301,122.558929
120.930496,8.006309,120.930496
121.908134,8.098743,121.908134
123.0411,8.190989,123.0411
114.650558,8.282915,114.650558
121.0504,8.375031,121.0504
119.608147,8.466964,119.608147
120.489746,8.558799,120.489746
121.614151,8.650439,121.614151
113.591156,8.742126,113.591156
120.024925,8.833719,120.024925
118.353432,8.925255,118.353432
119.246941,9.016655,119.246941
120.228683,9.107896,120.228683
111.497696,9.199248,111.497696
117.677261,9.29057,117.677261
116.010559,9.381301,116.010559
117.0578,9.472688,117.0578
118.384605,9.563216,118.384605
109.897217,9.654348,109.897217
116.231659,9.744911,116.231659
114.811607,9.835588,114.811607
115.789772,9.926266,115.789772
117.024208,10.016704,117.024208
108.552467,10.107217,108.552467
115.112595,10.197567,115.112595
113.641312,10.287705,113.641312
114.213455,10.377979,114.213455
115.311012,10.467972,115.311012
106.794395,10.558141,106.794395
113.214706,10.648016,113.214706
111.260925,10.738034,111.260925
112.212257,10.827847,112.212257
113.426758,10.917425,113.426758
104.583771,11.007239,104.583771
111.176323,11.096689,111.176323
109.375542,11.186066,109.375542
110.263519,11.275434,110.263519
111.80719,11.364657,111.80719
103.065247,11.453828,103.065247
109.396233,11.542997,109.396233
107.808228,11.632053,107.808228
108.541267,11.721164,108.541267
109.62117,11.81012,109.62117
100.625824,11.898814,100.625824
107.255463,11.987422,107.255463
105.518051,12.076172,105.518051
106.441956,12.165066,106.441956
107.669319,12.253351,107.669319
98.592979,12.341599,98.592979
105.355598,12.430312,105.355598
103.79245,12.518354,103.79245
104.705734,12.606804,104.705734
106.130905,12.694551,106.130905
97.417183,12.782813,97.417183
104.340492,12.870598,104.340492
102.459587,12.958591,102.459587
103.519135,13.046565,103.519135
104.868195,13.133921,104.868195
95.731934,13.221916,95.731934
102.723885,13.309369,102.723885
101.026665,13.397143,101.026665
101.907089,13.484298,101.907089
103.212563,13.57181,103.212563
94.163521,13.659121,94.163521
100.960182,13.745948,100.960182
99.661392,13.833316,99.661392
100.389618,13.920235,100.389618
101.672966,14.007293,101.672966
92.792664,14.093949,92.792664
99.935966,14.180911,99.935966
98.206161,14.267744,98.206161
99.100006,14.354447,99.100006
100.419838,14.441008,100.419838
91.342049,14.527343,91.342049
98.619331,14.61401,98.619331
96.635338,14.700118,96.635338
97.588898,14.786527,97.588898
98.922035,14.872577,98.922035
89.650345,14.958955,89.650345
97.029594,15.044736,97.029594
95.161568,15.131166,95.161568
96.301697,15.216857,96.301697
97.907516,15.302561,97.907516
88.225777,15.388461,88.225777
95.577286,15.474299,95.577286
94.15992,15.559671,94.15992
95.061935,15.645143,95.061935
96.301491,15.730874,96.301491
87.002052,15.816323,87.002052
94.370041,15.901832,94.370041
92.922401,15.987,92.922401
93.759666,16.071957,93.759666
95.207199,16.157318,95.207199
85.588127,16.242338,85.588127
92.980598,16.327206,92.980598
91.342072,16.412024,91.342072
92.263069,16.496721,92.263069
93.757874,16.581495,93.757874
84.243103,16.666464,84.243103
91.636627,16.750917,91.636627
89.588646,16.83547,89.588646
90.813347,16.920042,90.813347
92.062401,17.004257,92.062401
82.665405,17.0888,82.665405
89.892181,17.172808,89.892181
88.152832,17.257242,88.152832
89.157806,17.341141,89.157806
90.604271,17.425131,90.604271
80.491783,17.509344,80.491783
