"True Stress, MPa","True Strain, %"
166.837708,56.396069
166.394516,56.452763
165.503403,56.509705
164.86377,56.56636
164.420975,56.623085
163.396698,56.679806
162.401337,56.736412
161.499939,56.793331
160.304993,56.850006
159.055984,56.90649
157.834747,56.963085
156.810532,57.019676
155.270096,57.076454
153.68924,57.132877
151.138046,57.189259
148.524872,57.245636
145.170074,57.30191
140.78392,57.358215
132.514893,57.414589
123.307961,57.471054
116.751335,57.527477
110.236961,57.583511
104.200165,57.639717
97.796318,57.696182
91.749107,57.752327
83.682037,57.808125
76.419823,57.864532
71.229218,57.92041
66.45871,57.976673
61.796997,58.0322
57.342144,58.088409
54.013878,58.144238
51.130939,58.200184
47.89415,58.255745
45.25687,58.311981
42.054623,58.367691
39.049595,58.423306
35.933441,58.479332
31.396946,58.534901
23.421227,58.590481
8.289383,58.646439
-0.50737,58.701904
-0.188946,58.757282
-0.439031,58.812939
-0.386887,58.868546
-0.369601,58.924126
-0.418699,58.97934
-0.479262,59.034603
-0.572014,59.090366
-0.507282,59.145798
-0.382544,59.201069
-0.599902,59.256512
-0.496609,59.31142
-0.24345,59.349548
-0.106105,59.350719
-0.094934,59.350712
-0.571793,59.350719
-0.350504,59.350719
-0.548071,59.350712
-0.480584,59.350712
