"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-14.792029,0.0,-14.792029
-14.78602,0.000106,-14.78602
-14.51702,8.4e-05,-14.51702
-14.381284,4e-06,-14.381284
-13.94572,3.2e-05,-13.94572
-14.281837,2.2e-05,-14.281837
-24.042589,6.3e-05,-24.042589
-26.537401,2.3e-05,-26.537401
-29.059845,9.2e-05,-29.059845
-21.359428,8.9e-05,-21.359428
-25.37776,7.5e-05,-25.37776
-27.695831,3e-06,-27.695831
-27.946844,5.4e-05,-27.946844
-27.9741,1e-05,-27.9741
-27.686062,9e-06,-27.686062
-27.404667,4.4e-05,-27.404667
-27.20196,4.2e-05,-27.20196
-7.642234,0.052067,-7.642234
31.664146,0.156159,31.664146
63.076569,0.260526,63.076569
86.319298,0.364742,86.319298
102.98613,0.46842,102.98613
109.420128,0.571912,109.420128
112.68409,0.675266,112.68409
122.564835,0.778573,122.564835
134.757477,0.881846,134.757477
140.369186,0.985046,140.369186
140.51033,1.088063,140.51033
143.191177,1.191061,143.191177
146.478882,1.293782,146.478882
149.61377,1.396514,149.61377
152.105743,1.499076,152.105743
154.130066,1.601693,154.130066
156.558258,1.704012,156.558258
158.357101,1.806258,158.357101
160.058929,1.908464,160.058929
161.49704,2.010416,161.49704
162.909454,2.112455,162.909454
164.369339,2.214318,164.369339
149.63533,2.316047,149.63533
156.955658,2.417717,156.955658
157.870285,2.519277,157.870285
168.299164,2.620892,168.299164
160.17804,2.722065,160.17804
159.384201,2.823462,159.384201
159.434296,2.924588,159.434296
159.87323,3.02552,159.87323
160.64827,3.126623,160.64827
161.210526,3.22734,161.210526
161.779633,3.328044,161.779633
162.326508,3.428709,162.326508
163.08075,3.52931,163.08075
163.476517,3.629616,163.476517
164.087128,3.730015,164.087128
164.62294,3.830159,164.62294
151.643036,3.9302,151.643036
155.940689,4.030468,155.940689
155.197205,4.130201,155.197205
167.093735,4.230453,167.093735
158.905365,4.330048,158.905365
156.970413,4.429784,156.970413
156.701935,4.529279,156.701935
156.782837,4.628762,156.782837
157.238831,4.728028,157.238831
157.568985,4.827402,157.568985
158.171982,4.926399,158.171982
158.432236,5.025512,158.432236
158.863861,5.1245,158.863861
159.523117,5.223264,159.523117
159.925598,5.321904,159.925598
160.648193,5.420621,160.648193
150.177948,5.519167,150.177948
150.71727,5.617429,150.71727
150.739288,5.715967,150.739288
160.26181,5.814226,160.26181
154.811646,5.91243,154.811646
152.246201,6.010413,152.246201
151.689194,6.108519,151.689194
151.821152,6.206409,151.821152
152.116196,6.304152,152.116196
152.812637,6.401944,152.812637
153.016846,6.499455,153.016846
153.416214,6.597002,153.416214
154.040573,6.694435,154.040573
154.317902,6.791677,154.317902
154.668762,6.88886,154.668762
155.290207,6.986027,155.290207
148.925797,7.08296,148.925797
143.478088,7.179834,143.478088
145.692657,7.276753,145.692657
152.059189,7.373477,152.059189
151.253174,7.470138,151.253174
146.654465,7.566863,146.654465
146.041153,7.663226,146.041153
145.810562,7.759667,145.810562
146.221268,7.855889,146.221268
146.448334,7.952043,146.448334
146.968643,8.048223,146.968643
147.25354,8.144301,147.25354
147.75853,8.24013,147.75853
148.322113,8.335868,148.322113
148.75824,8.431763,148.75824
149.300385,8.527299,149.300385
149.695129,8.622906,149.695129
133.143677,8.71808,133.143677
139.665817,8.81366,139.665817
140.417099,8.908788,140.417099
149.658539,9.003995,149.658539
141.235794,9.099209,141.235794
139.822113,9.194174,139.822113
139.715683,9.288992,139.715683
