"True Stress, MPa","True Strain, %"
-3.721004,0.0
-0.379939,4.5e-05
-2.032635,3.3e-05
-1.92125,4.8e-05
-1.644265,7.5e-05
-4.049273,9.2e-05
-0.289362,2.5e-05
-2.108836,9.8e-05
-1.949113,0.000295
15.61186,0.059882
40.627422,0.160672
66.855164,0.260655
84.384239,0.360258
99.912659,0.459889
112.614777,0.559287
120.640488,0.658649
132.080276,0.758065
137.45546,0.857163
142.96611,0.956279
148.133621,1.055254
150.178329,1.154055
157.128326,1.2528
158.925781,1.351419
161.488632,1.450179
163.929367,1.548794
164.02301,1.647117
169.048721,1.745486
169.426865,1.843715
170.672302,1.941669
171.868774,2.039796
170.763474,2.137672
175.262665,2.235703
174.522034,2.333289
175.248474,2.430913
176.028412,2.528624
174.580765,2.626076
178.781418,2.723293
177.970612,2.820818
178.368546,2.91805
178.340927,3.014755
177.166122,3.111837
180.863297,3.208851
179.94101,3.305754
180.060089,3.4023
180.388382,3.498964
178.516159,3.595448
182.225586,3.691918
181.070084,3.788138
181.346634,3.884336
181.839767,3.980369
180.099167,4.076732
183.500916,4.172501
182.349213,4.268342
182.287994,4.364162
182.456665,4.459967
180.88353,4.555425
184.237961,4.650963
182.823441,4.746355
183.197159,4.84189
183.430206,4.936654
181.447784,5.032118
184.966949,5.127231
183.704529,5.221856
183.613129,5.317063
183.733246,5.411808
181.655212,5.506409
185.298737,5.601138
183.935715,5.695686
183.858734,5.789945
184.410858,5.884182
182.623383,5.978373
186.242981,6.072613
184.804947,6.166649
184.763687,6.260746
185.011856,6.354443
183.038757,6.448406
186.285477,6.541924
184.995758,6.6359
184.759369,6.729215
185.172653,6.82273
183.104172,6.915954
186.603836,7.009161
185.296661,7.102457
185.171371,7.195724
185.30249,7.288487
183.485931,7.381587
187.138824,7.474345
185.873627,7.567086
185.778854,7.659742
185.862473,7.752327
183.836685,7.844771
187.246826,7.93716
185.780792,8.029654
185.574615,8.121943
185.51828,8.213937
183.700607,8.306085
187.31015,8.398278
186.074127,8.490197
185.672348,8.581861
185.730606,8.673483
183.97702,8.765317
187.420395,8.856586
186.491058,8.948161
186.614655,9.039611
186.579193,9.130869
184.659668,9.222092
187.95668,9.313414
186.516754,9.404392
186.179871,9.495547
186.328949,9.586195
184.401184,9.677142
187.608276,9.767979
186.451645,9.858303
186.396637,9.949269
186.462387,10.039613
184.591644,10.130052
188.10022,10.220245
187.016418,10.310548
186.894882,10.400819
186.968231,10.490659
184.910614,10.58075
188.308762,10.67076
187.029587,10.760568
186.690414,10.850312
186.661011,10.940251
184.535278,11.02976
