"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-4.889164,0.0,-4.889164
-4.84938,6.3e-05,-4.84938
-19.494482,0.000101,-19.494482
-17.821661,0.000153,-17.821661
-21.69208,0.000124,-21.69208
-10.713166,4.5e-05,-10.713166
-18.780849,3.1e-05,-18.780849
-20.190266,4e-06,-20.190266
-20.602156,0.000143,-20.602156
-20.411121,7.7e-05,-20.411121
-20.17417,7.7e-05,-20.17417
-19.717264,0.000246,-19.717264
-19.868174,5.3e-05,-19.868174
-19.150391,2.6e-05,-19.150391
-18.73357,0.000114,-18.73357
-18.732248,6.9e-05,-18.732248
-18.178205,2.6e-05,-18.178205
-18.033966,0.000174,-18.033966
-29.19331,9.2e-05,-29.19331
-19.817123,0.034193,-19.817123
11.425611,0.137743,11.425611
49.130718,0.241928,49.130718
66.673798,0.346184,66.673798
81.976227,0.449726,81.976227
94.431915,0.553207,94.431915
104.062508,0.656725,104.062508
111.635582,0.760147,111.635582
118.268974,0.863407,118.268974
123.830376,0.966523,123.830376
128.626801,1.069595,128.626801
132.654251,1.172505,132.654251
136.294937,1.275373,136.294937
139.523621,1.378037,139.523621
142.08374,1.480607,142.08374
137.040573,1.58319,137.040573
134.909256,1.685621,134.909256
138.01088,1.787987,138.01088
146.218704,1.890128,146.218704
145.30806,1.992188,145.30806
142.654663,2.094104,142.654663
142.557129,2.196147,142.557129
143.097717,2.297895,143.097717
143.726868,2.399499,143.726868
144.677811,2.501191,144.677811
145.345337,2.602673,145.345337
146.269806,2.704121,146.269806
147.048706,2.805382,147.048706
147.800201,2.906539,147.800201
148.694016,3.007682,148.694016
149.287033,3.108562,149.287033
149.250107,3.20947,149.250107
134.819489,3.310229,134.819489
141.102036,3.41092,141.102036
143.483582,3.511339,143.483582
149.759399,3.61185,149.759399
142.679276,3.712182,142.679276
141.578278,3.812463,141.578278
141.529922,3.912584,141.529922
141.80191,4.012582,141.80191
142.165085,4.112605,142.165085
142.647278,4.212326,142.647278
143.128387,4.312199,143.128387
143.674301,4.411793,143.674301
144.122284,4.511261,144.122284
144.77037,4.610691,144.77037
145.227905,4.710175,145.227905
145.756607,4.809364,145.756607
131.63063,4.908576,131.63063
136.622772,5.00764,136.622772
134.864563,5.10667,134.864563
147.454453,5.205618,147.454453
138.357452,5.304252,138.357452
136.568817,5.403033,136.568817
136.339279,5.50171,136.339279
136.523087,5.600092,136.523087
136.952789,5.698515,136.952789
137.470001,5.79674,137.470001
137.859512,5.894859,137.859512
138.269058,5.992946,138.269058
138.856293,6.090897,138.856293
139.376144,6.188751,139.376144
140.163788,6.286556,140.163788
140.723465,6.384255,140.723465
128.96846,6.481939,128.96846
130.475449,6.579381,130.475449
129.578079,6.676916,129.578079
139.821228,6.774266,139.821228
133.262344,6.871499,133.262344
130.612289,6.96868,130.612289
130.314285,7.065732,130.314285
130.23204,7.16271,130.23204
130.684875,7.259581,130.684875
131.059616,7.35636,131.059616
131.532303,7.452962,131.532303
131.934509,7.549607,131.934509
132.494324,7.645992,132.494324
133.082336,7.742429,133.082336
133.78511,7.838659,133.78511
134.427795,7.934981,134.427795
126.522896,8.030995,126.522896
122.903389,8.127048,122.903389
123.756264,8.222996,123.756264
130.927383,8.318727,130.927383
128.484253,8.414616,128.484253
124.538246,8.51014,124.538246
123.667267,8.605786,123.667267
123.544151,8.701229,123.544151
123.903236,8.796568,123.903236
124.325104,8.891849,124.325104
124.817513,8.987074,124.817513
125.404297,9.082194,125.404297
126.12674,9.177038,126.12674
126.653267,9.272095,126.653267
127.457932,9.366818,127.457932
127.977295,9.461629,127.977295
126.853882,9.556303,126.853882
111.99395,9.65076,111.99395
117.86319,9.745338,117.86319
120.111092,9.839785,120.111092
125.154739,9.934041,125.154739
118.195168,10.028296,118.195168
117.138672,10.122437,117.138672
117.036201,10.21641,117.036201
117.448265,10.310401,117.448265
117.702644,10.404197,117.702644
118.484283,10.498051,118.484283
118.996666,10.59166,118.996666
119.722,10.685233,119.722
120.316193,10.77875,120.316193
120.784996,10.872097,120.784996
121.782936,10.965534,121.782936
122.155479,11.058703,122.155479
106.732353,11.151934,106.732353
111.505386,11.24499,111.505386
108.752579,11.337984,108.752579
122.092354,11.430807,122.092354
112.371117,11.523729,112.371117
110.469322,11.616338,110.469322
110.431595,11.709114,110.431595
110.588715,11.801541,110.588715
111.228752,11.894166,111.228752
111.770103,11.986457,111.770103
112.534218,12.078662,112.534218
113.420685,12.170983,113.420685
114.019585,12.26318,114.019585
114.779182,12.355138,114.779182
115.785698,12.447212,115.785698
116.348694,12.539055,116.348694
103.685562,12.630892,103.685562
105.229073,12.72256,105.229073
103.729622,12.814192,103.729622
114.370323,12.905682,114.370323
107.389946,12.997225,107.389946
104.908638,13.088488,104.908638
104.676819,13.1798,104.676819
105.004906,13.270981,105.004906
105.236061,13.362041,105.236061
106.284454,13.453024,106.284454
107.034203,13.544033,107.034203
107.608261,13.634811,107.608261
108.610649,13.725653,108.610649
109.179031,13.816303,109.179031
109.962364,13.907061,109.962364
110.886429,13.99756,110.886429
101.85231,14.088023,101.85231
98.161552,14.178518,98.161552
98.092476,14.268798,98.092476
105.750145,14.359089,105.750145
102.459671,14.449172,102.459671
98.828712,14.539262,98.828712
98.149399,14.629214,98.149399
98.318596,14.719075,98.318596
98.667465,14.808791,98.667465
99.610413,14.898588,99.610413
99.971939,14.988172,99.971939
100.889244,15.077733,100.889244
101.692276,15.167187,101.692276
102.594994,15.256543,102.594994
103.285736,15.345983,103.285736
104.174484,15.435194,104.174484
102.183235,15.524413,102.183235
87.600006,15.613482,87.600006
92.505699,15.70259,92.505699
95.081062,15.791458,95.081062
99.910278,15.88035,99.910278
93.14695,15.969124,93.14695
92.388145,16.057768,92.388145
92.467674,16.146395,92.467674
92.911514,16.234941,92.911514
93.318382,16.323452,93.318382
94.286583,16.411783,94.286583
95.226013,16.500151,95.226013
96.181984,16.588219,96.181984
97.176849,16.676464,97.176849
97.763786,16.764589,97.763786
98.489922,16.852451,98.489922
99.147141,16.940342,99.147141
82.352348,17.028467,82.352348
87.520821,17.116066,87.520821
84.13443,17.203747,84.13443
99.084839,17.291428,99.084839
88.396774,17.378908,88.396774
86.99955,17.466322,86.99955
86.87545,17.553808,86.87545
87.5466,17.641058,87.5466
88.146385,17.728184,88.146385
89.080032,17.815367,89.080032
89.972366,17.902456,89.972366
90.69574,17.989408,90.69574
91.509338,18.076374,91.509338
92.439041,18.163177,92.439041
93.032562,18.249933,93.032562
93.773788,18.336618,93.773788
79.918144,18.423252,79.918144
81.623398,18.509777,81.623398
79.387054,18.596357,79.387054
90.730637,18.682613,90.730637
83.023399,18.768974,83.023399
81.373795,18.855192,81.373795
81.121178,18.941418,81.121178
81.445045,19.027546,81.445045
82.296906,19.11364,82.296906
83.111969,19.199511,83.111969
83.915268,19.285503,83.915268
84.850594,19.371197,84.850594
85.61956,19.456945,85.61956
86.461502,19.54269,86.461502
87.400299,19.628185,87.400299
88.01239,19.713713,88.01239
78.036209,19.799168,78.036209
75.000954,19.884518,75.000954
74.034401,19.969669,74.034401
82.415276,20.054962,82.415276
79.017784,20.140118,79.017784
75.908173,20.225176,75.908173
75.382965,20.310196,75.382965
75.80809,20.395086,75.80809
76.293732,20.479958,76.293732
77.271698,20.564741,77.271698
78.171692,20.649513,78.171692
78.740913,20.734171,78.740913
79.665321,20.818754,79.665321
80.54081,20.90332,80.54081
81.178101,20.987696,81.178101
82.359985,21.072163,82.359985
79.315109,21.156433,79.315109
65.025589,21.240564,65.025589
69.135262,21.324766,69.135262
72.633911,21.408821,72.633911
76.456253,21.492769,76.456253
70.246208,21.576632,70.246208
69.499725,21.660484,69.499725
69.703964,21.74427,69.703964
70.475731,21.827927,70.475731
71.18911,21.911659,71.18911
72.369446,21.995226,72.369446
72.797989,22.078651,72.797989
73.652924,22.162075,73.652924
74.756897,22.245586,74.756897
75.435791,22.328783,75.435791
76.366661,22.412066,76.366661
77.416603,22.495266,77.416603
58.712357,22.578394,58.712357
