"True Stress, MPa","True Strain, %"
69.16114,23.563036
69.81324,23.645214
70.651764,23.727434
71.632858,23.809488
72.665787,23.891537
73.675171,23.973526
74.567802,24.055304
75.231346,24.137163
76.456131,24.218874
77.278374,24.300613
78.275261,24.382101
79.217674,24.463726
80.251389,24.545254
80.999153,24.626667
81.971222,24.707977
82.508926,24.789198
83.009392,24.870499
83.918938,24.951572
84.591309,25.032749
85.492607,25.113689
86.288788,25.19467
86.566429,25.275463
87.465408,25.356411
74.686821,25.437092
63.808434,25.517891
60.375546,25.598507
67.415085,25.678967
64.352821,25.759468
59.704857,25.839872
59.204868,25.920244
60.346947,26.000519
61.148682,26.080793
62.449196,26.160889
63.571423,26.240892
64.393806,26.320974
65.794594,26.40098
66.622894,26.480938
67.83812,26.560656
68.671234,26.640469
69.375587,26.720282
70.507034,26.79978
71.438042,26.87957
71.989655,26.958975
73.272301,27.03857
73.641182,27.117958
74.379173,27.197294
75.140991,27.276566
76.03299,27.355841
76.51516,27.434999
77.327011,27.514036
77.86364,27.593065
78.725693,27.672012
59.975163,27.750841
54.690441,27.829796
47.812786,27.908571
59.13472,27.987175
52.630791,28.065859
49.697559,28.144464
49.912617,28.222908
50.891666,28.301455
52.262329,28.379824
53.655636,28.458265
54.749218,28.536633
55.959667,28.614849
57.11533,28.692974
57.912437,28.771156
58.719074,28.849125
59.679501,28.92713
60.515926,29.005104
61.570755,29.082867
61.898209,29.160789
63.147915,29.238422
63.889595,29.316004
64.710289,29.393673
65.513275,29.471172
66.185547,29.548666
66.858154,29.626129
67.731461,29.703539
68.281731,29.780771
68.88504,29.858084
69.623741,29.935303
46.121067,30.012478
43.52306,30.089582
34.459702,30.166634
50.681122,30.243567
40.92804,30.320507
39.798798,30.397341
40.120167,30.474098
41.743958,30.55073
43.032223,30.627487
44.353603,30.704039
45.772709,30.780542
47.304497,30.857082
47.999855,30.933538
49.013954,31.009785
49.684891,31.086205
50.580841,31.162487
51.572479,31.238634
52.258446,31.314814
53.415749,31.390862
54.251942,31.467012
55.075184,31.542814
55.764412,31.618774
56.593513,31.694605
57.361603,31.770391
58.04826,31.846163
58.977497,31.921854
59.767529,31.997429
60.490753,32.073067
60.892979,32.148483
32.338985,32.223919
32.076416,32.299461
21.271393,32.374741
43.200256,32.450043
31.389666,32.5252
31.301065,32.600384
32.241119,32.675514
34.092999,32.750576
36.000614,32.825573
37.627548,32.900551
39.573387,32.97541
40.88316,33.050278
41.932125,33.125038
43.446918,33.199749
44.567013,33.27441
45.832752,33.348965
47.069782,33.423523
48.068714,33.49799
49.010277,33.572468
50.499012,33.646713
51.37151,33.721062
52.137501,33.795322
53.173676,33.869514
54.378223,33.943672
55.305573,34.017864
56.434021,34.091778
57.22892,34.165913
57.753956,34.239838
58.923908,34.313663
24.873484,34.387684
26.140196,34.46154
15.258965,34.535179
37.679985,34.608932
24.31197,34.682556
24.510809,34.756104
26.435551,34.829628
28.618937,34.902935
30.636988,34.97649
32.634243,35.049702
34.621342,35.123001
36.602177,35.196228
37.903599,35.269299
39.311459,35.342579
40.856152,35.415604
42.139328,35.488602
43.684406,35.561638
45.01767,35.634556
45.99662,35.707432
46.910877,35.780289
48.210396,35.853039
49.150528,35.925781
50.395935,35.998386
51.406265,36.071068
52.177387,36.143585
53.09584,36.216171
47.807037,36.288647
50.416782,36.360989
43.7005,36.433327
13.170282,36.505592
10.923173,36.577908
15.218472,36.650112
25.453812,36.72221
17.261238,36.794201
17.771444,36.866238
19.013386,36.938171
20.961823,37.010021
22.826523,37.081985
25.167128,37.153736
26.903856,37.225468
29.211966,37.297268
31.09889,37.368843
32.8974,37.440498
34.391872,37.51207
35.873768,37.583633
37.204678,37.655052
38.474342,37.72646
39.537006,37.797863
35.562675,37.869133
37.611378,37.940353
39.294441,38.011631
38.016399,38.082657
39.202274,38.15382
37.455246,38.224838
36.965668,38.295967
37.787712,38.366871
39.258572,38.437714
26.7264,38.508751
4.813816,38.579506
-2.200076,38.650333
23.147722,38.720905
6.35094,38.791622
2.455394,38.862194
0.902784,38.932777
0.2568,39.003258
0.405981,39.07378
-0.228479,39.144085
-0.10247,39.214428
-0.11847,39.284664
-0.285602,39.354908
-0.432861,39.425217
-0.207897,39.4953
-0.08573,39.565456
-0.384117,39.635498
-0.051874,39.705494
-0.060358,39.77557
-0.212781,39.845425
-0.27693,39.915367
-0.37063,39.985149
0.027953,40.055
-0.030854,40.124664
0.05181,40.194317
0.009982,40.26395
-0.067704,40.33345
-0.058211,40.403049
0.191505,40.472431
0.085951,40.541779
-0.459912,40.611221
0.148676,40.680576
0.225242,40.749783
-0.136894,40.819065
0.042206,40.888191
-0.291764,40.957405
-0.062257,41.026386
-0.247588,41.095539
-0.319376,41.164566
-0.190001,41.233559
-0.179501,41.302383
-0.291125,41.371258
-0.217748,41.440067
-0.384643,41.508846
-0.104791,41.577522
-0.337406,41.646202
-0.593851,41.714767
-0.323665,41.783424
-0.367077,41.85194
-0.027284,41.920315
-0.194139,41.988811
-0.275084,42.057217
