"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-6.219564,0.0,-6.219564
-6.815992,0.0,-6.815992
-6.690438,0.000119,-6.690438
-7.463394,2.1e-05,-7.463394
-7.621594,0.000119,-7.621594
-7.686478,0.000107,-7.686478
-8.553857,7.7e-05,-8.553857
-9.444216,2.1e-05,-9.444216
-9.960586,1.5e-05,-9.960586
-9.914059,0.0,-9.914059
-9.415967,0.0,-9.415967
-9.453409,5.1e-05,-9.453409
-9.677551,0.0,-9.677551
-9.957569,0.0,-9.957569
-10.571593,1.5e-05,-10.571593
-10.707135,0.0,-10.707135
-11.06316,2.1e-05,-11.06316
-11.307672,3.3e-05,-11.307672
-11.380104,5.7e-05,-11.380104
-11.288482,9.8e-05,-11.288482
9.907725,0.063503,9.907725
43.713974,0.166186,43.713974
70.080482,0.270798,70.080482
89.110794,0.375106,89.110794
102.464188,0.478869,102.464188
112.424026,0.582242,112.424026
120.364342,0.685663,120.364342
126.667877,0.789019,126.667877
132.10849,0.892371,132.10849
136.815414,0.995321,136.815414
140.552795,1.09844,140.552795
143.468384,1.201314,143.468384
145.804855,1.303997,145.804855
148.010773,1.406901,148.010773
150.512497,1.50944,150.512497
152.869705,1.611881,152.869705
154.55304,1.714445,154.55304
155.873108,1.816708,155.873108
156.987793,1.918858,156.987793
157.768143,2.020775,157.768143
158.868057,2.122766,158.868057
159.589401,2.224654,159.589401
160.460938,2.326318,160.460938
161.072006,2.428027,161.072006
161.459991,2.529561,161.459991
161.908859,2.630857,161.908859
162.20932,2.732319,162.20932
162.557739,2.833567,162.557739
162.861664,2.934852,162.861664
162.971924,3.035733,162.971924
163.314407,3.136733,163.314407
163.492447,3.237696,163.492447
163.745255,3.338198,163.745255
163.814377,3.438945,163.814377
163.978775,3.539446,163.978775
164.059753,3.639849,164.059753
163.634949,3.740269,163.634949
163.378159,3.840276,163.378159
163.667068,3.940386,163.667068
164.141602,4.040496,164.141602
164.805542,4.140377,164.805542
165.123413,4.240234,165.123413
164.910324,4.339853,164.910324
165.017059,4.439633,165.017059
164.994141,4.539006,164.994141
164.944031,4.63853,164.944031
164.843475,4.737885,164.843475
164.910538,4.837163,164.910538
164.776443,4.936352,164.776443
164.835968,5.035383,164.835968
164.839035,5.134302,164.839035
164.863968,5.233142,164.863968
164.805679,5.331939,164.805679
164.813095,5.430542,164.813095
164.765198,5.529015,164.765198
164.852814,5.627447,164.852814
164.821396,5.725929,164.821396
164.768188,5.824077,164.768188
164.489517,5.922171,164.489517
164.829269,6.020211,164.829269
164.549332,6.11838,164.549332
163.860626,6.21609,163.860626
163.509644,6.313882,163.509644
163.988647,6.411609,163.988647
164.374268,6.509146,164.374268
164.713776,6.606551,164.713776
164.939178,6.704032,164.939178
164.959579,6.801412,164.959579
164.865112,6.898695,164.865112
164.675552,6.99576,164.675552
164.616928,7.092718,164.616928
164.688736,7.189756,164.688736
164.418915,7.286568,164.418915
164.090118,7.383368,164.090118
164.357971,7.479987,164.357971
164.102921,7.576493,164.102921
164.20903,7.67302,164.20903
164.408951,7.76929,164.408951
163.899353,7.865658,163.899353
163.914856,7.961689,163.914856
163.920761,8.057777,163.920761
163.956268,8.153758,163.956268
164.057877,8.24971,164.057877
163.765656,8.34535,163.765656
163.784836,8.441108,163.784836
163.387146,8.536711,163.387146
162.870544,8.63232,162.870544
162.488358,8.727828,162.488358
162.815506,8.822993,162.815506
163.314819,8.91846,163.314819
163.517136,9.013528,163.517136
163.307114,9.108603,163.307114
163.326935,9.203675,163.326935
163.09938,9.298503,163.09938
163.220764,9.393402,163.220764
162.969635,9.488041,162.969635
162.906433,9.582678,162.906433
162.888458,9.677161,162.888458
162.622162,9.771617,162.622162
162.422104,9.865992,162.422104
162.403793,9.960283,162.403793
162.393906,10.054432,162.393906
162.566788,10.14851,162.566788
162.415421,10.242538,162.415421
162.190369,10.336494,162.190369
162.021286,10.430408,162.021286
161.913895,10.524158,161.913895
161.881256,10.617785,161.881256
161.915329,10.711332,161.915329
161.872818,10.804831,161.872818
161.646912,10.898244,161.646912
160.688644,10.991529,160.688644
160.598633,11.084725,160.598633
161.145203,11.177856,161.145203
161.562393,11.270883,161.562393
161.810455,11.363874,161.810455
161.492416,11.456664,161.492416
161.355133,11.549526,161.355133
160.948792,11.642239,160.948792
160.993317,11.734812,160.993317
160.805359,11.827305,160.805359
160.645828,11.919683,160.645828
160.782486,12.012189,160.782486
160.344131,12.104437,160.344131
160.320419,12.196673,160.320419
160.434372,12.28874,160.434372
160.290222,12.380939,160.290222
160.115265,12.472821,160.115265
160.041046,12.564548,160.041046
160.026108,12.656497,160.026108
160.049789,12.748037,160.049789
159.98082,12.839573,159.98082
159.527145,12.931231,159.527145
159.384247,13.022533,159.384247
159.229355,13.113873,159.229355
158.593781,13.205045,158.593781
157.9944,13.296319,157.9944
158.02446,13.387398,158.02446
158.584488,13.478308,158.584488
158.970612,13.569349,158.970612
159.255478,13.660201,159.255478
158.960526,13.750955,158.960526
158.833588,13.841675,158.833588
158.651047,13.932156,158.651047
158.725357,14.022694,158.725357
158.533066,14.113214,158.533066
158.136337,14.203543,158.136337
158.202377,14.29389,158.202377
157.886765,14.384014,157.886765
157.722626,14.474178,157.722626
157.712433,14.564155,157.712433
157.476181,14.654244,157.476181
157.559875,14.743972,157.559875
157.37645,14.833751,157.37645
157.189713,14.92339,157.189713
157.212845,15.013054,157.212845
157.118118,15.102649,157.118118
157.179596,15.192208,157.179596
156.985458,15.28147,156.985458
156.61409,15.370816,156.61409
156.0271,15.460081,156.0271
155.461105,15.549235,155.461105
155.348282,15.638282,155.348282
156.158707,15.72733,156.158707
156.384933,15.816176,156.384933
156.234451,15.905008,156.234451
156.177979,15.993911,156.177979
156.044937,16.082443,156.044937
156.068985,16.171001,156.068985
155.684113,16.259645,155.684113
155.730347,16.347927,155.730347
155.416077,16.436359,155.416077
155.595062,16.524607,155.595062
155.415497,16.612829,155.415497
155.241959,16.700821,155.241959
154.990234,16.78899,154.990234
155.119904,16.876951,155.119904
154.708633,16.964972,154.708633
154.700516,17.052694,154.700516
154.558243,17.140512,154.558243
154.126053,17.228029,154.126053
154.22258,17.315777,154.22258
154.011993,17.403357,154.011993
153.868027,17.490755,153.868027
153.582504,17.578085,153.582504
152.798035,17.665281,152.798035
152.249649,17.752478,152.249649
152.92926,17.839771,152.92926
