"True Stress, MPa","True Strain, %","True Stress, MPa.1"
105.511192,13.211346,105.511192
106.224205,13.302468,106.224205
107.057953,13.393622,107.057953
107.664764,13.484426,107.664764
108.744461,13.57544,108.744461
109.590782,13.666214,109.590782
110.246231,13.75693,110.246231
111.095795,13.847734,111.095795
111.619843,13.938237,111.619843
112.220078,14.028781,112.220078
113.056969,14.119273,113.056969
113.557655,14.2096,113.557655
114.321991,14.299994,114.321991
114.681114,14.3901,114.681114
115.448723,14.480273,115.448723
112.403587,14.570219,112.403587
90.281822,14.659971,90.281822
93.93795,14.749935,93.93795
93.694946,14.83979,93.694946
99.380318,14.929552,99.380318
89.772308,15.01917,89.772308
88.639938,15.108723,88.639938
88.556786,15.198143,88.556786
89.013115,15.28746,89.013115
89.596069,15.376738,89.596069
90.522476,15.466037,90.522476
91.028793,15.555169,91.028793
92.155952,15.64422,92.155952
92.870628,15.733255,92.870628
93.566429,15.822124,93.566429
94.652367,15.910974,94.652367
95.489647,15.999739,95.489647
96.252342,16.088497,96.252342
96.904922,16.177006,96.904922
97.640938,16.265589,97.640938
98.629433,16.353935,98.629433
99.184837,16.442299,99.184837
99.903587,16.530666,99.903587
100.778694,16.618864,100.778694
101.451355,16.706856,101.451355
102.157097,16.794996,102.157097
102.864792,16.882832,102.864792
103.433449,16.970762,103.433449
103.871231,17.058529,103.871231
93.798073,17.146084,93.798073
82.232201,17.233849,82.232201
79.751564,17.32131,79.751564
85.203392,17.408966,85.203392
83.055107,17.496315,83.055107
76.680214,17.583738,76.680214
75.811668,17.671049,75.811668
75.977852,17.758219,75.977852
76.528618,17.845463,76.528618
77.341888,17.932451,77.341888
78.277,18.019373,78.277
79.225136,18.106283,79.225136
79.931587,18.193035,79.931587
80.997459,18.279896,80.997459
81.733116,18.366501,81.733116
82.759644,18.453056,82.759644
83.410286,18.539602,83.410286
84.478714,18.626026,84.478714
85.089729,18.712337,85.089729
86.101028,18.798582,86.101028
87.026222,18.884968,87.026222
88.004463,18.97101,88.004463
88.738213,19.057138,88.738213
89.341667,19.143152,89.341667
90.34095,19.229046,90.34095
90.90184,19.314884,90.90184
91.594063,19.400839,91.594063
92.197678,19.486385,92.197678
92.870934,19.57206,92.870934
76.88044,19.657658,76.88044
71.529388,19.743042,71.529388
66.32148,19.828335,66.32148
76.02372,19.913858,76.02372
69.140938,19.999207,69.140938
64.981323,20.08429,64.981323
64.934921,20.169479,64.934921
64.979492,20.254446,64.979492
65.738762,20.339319,65.738762
66.995934,20.424335,66.995934
66.399002,20.502768,66.399002
54.488125,20.514654,54.488125
49.387699,20.515127,49.387699
45.216061,20.515123,45.216061
43.017292,20.515219,43.017292
40.838604,20.515263,40.838604
39.650993,20.515371,39.650993
38.744579,20.515219,38.744579
37.62553,20.515219,37.62553
37.234184,20.515223,37.234184
36.562828,20.515228,36.562828
36.331718,20.515249,36.331718
35.789322,20.515282,35.789322
35.843998,20.515198,35.843998
35.719421,20.51516,35.719421
35.499783,20.515301,35.499783
35.373177,20.515141,35.373177
35.400959,20.515236,35.400959
35.550716,20.515182,35.550716
11.955884,20.509914,11.955884
6.667902,20.509859,6.667902
1.231436,20.510008,1.231436
19.297291,20.51,19.297291
12.172229,20.509872,12.172229
10.589753,20.509789,10.589753
11.172074,20.509789,11.172074
11.705464,20.509789,11.705464
12.419718,20.509789,12.419718
13.251844,20.509789,13.251844
13.901424,20.509842,13.901424
