"True Stress, MPa","True Strain, %"
57.311672,26.393166
58.248508,26.473089
59.120995,26.553059
60.169418,26.63274
60.735992,26.712479
61.677311,26.792179
62.18087,26.871853
63.060009,26.951437
63.811108,27.030792
64.605957,27.110222
65.310707,27.189585
65.917549,27.268929
66.679901,27.348057
67.562828,27.427221
67.695786,27.506218
68.578186,27.585325
69.523193,27.664303
50.458191,27.743267
46.784081,27.822065
41.384171,27.900913
55.441826,27.979637
48.015011,28.058313
45.067039,28.13681
45.195019,28.21546
45.814148,28.293913
46.888161,28.372356
47.74794,28.450678
48.876163,28.52903
50.037457,28.607206
50.806477,28.68536
51.773251,28.763384
52.732479,28.841568
53.679459,28.919582
54.58144,28.997419
55.498165,29.075281
56.337433,29.152992
56.910126,29.230747
57.809422,29.308462
58.66333,29.386026
59.323257,29.463657
59.688915,29.541058
61.04866,29.618599
61.737259,29.69589
62.317745,29.773285
62.895481,29.850548
63.521385,29.927801
39.84338,30.004984
39.454365,30.082067
31.834427,30.159111
50.072502,30.236038
39.582581,30.312971
38.212719,30.389723
38.933483,30.466566
39.979553,30.543211
41.114384,30.619865
42.29306,30.696407
43.26593,30.773062
44.598312,30.849512
45.413498,30.925861
46.530972,31.002357
47.333397,31.07859
48.449345,31.154816
49.226227,31.231001
50.163219,31.307291
50.955559,31.383387
51.912186,31.459444
52.397232,31.535355
53.32695,31.611315
54.154202,31.687128
54.974659,31.762972
55.707027,31.838783
56.455883,31.914391
57.134254,31.989958
57.870461,32.065613
58.695473,32.141087
29.685869,32.21656
31.639391,32.291969
21.839752,32.367287
43.909889,32.442501
30.689955,32.517693
30.760195,32.59288
31.892185,32.66795
33.306789,32.743
34.87521,32.818081
36.427082,32.892994
37.66993,32.967979
39.375473,33.042759
40.460243,33.117611
41.703487,33.192272
42.790298,33.267002
43.875851,33.341682
44.738476,33.41608
45.697876,33.490551
47.108009,33.565071
47.946217,33.639374
48.381035,33.713703
49.336796,33.788029
50.226295,33.862217
51.158062,33.93639
51.890072,34.010513
52.90176,34.084606
53.806095,34.158615
54.637383,34.232563
55.081455,34.306427
20.823606,34.380379
24.447868,34.454121
18.216652,34.527966
34.265434,34.60146
23.526899,34.675179
23.523808,34.748718
24.932068,34.822208
26.912415,34.895645
28.334322,34.969002
30.529074,35.042431
32.047886,35.115646
33.755653,35.188931
35.708961,35.262131
36.852295,35.335342
38.415066,35.408379
39.552532,35.481449
40.474663,35.554451
41.641354,35.62735
42.909565,35.700264
44.102345,35.773129
45.001652,35.845718
45.89307,35.918575
46.807411,35.99115
47.791168,36.063774
48.353931,36.136303
49.608841,36.208775
50.636673,36.281254
51.442196,36.353561
43.177303,36.425957
20.746624,36.49831
15.701253,36.570419
18.511843,36.642647
24.51557,36.714905
17.767256,36.786877
17.633966,36.858959
19.058033000000002,36.930908
20.704601,37.002956
22.471319,37.074787
24.172457,37.146572
26.176147,37.218399
27.548616,37.290047
29.17198,37.361767
31.118834,37.433407
32.424561,37.504932
34.032791,37.576523
35.206108,37.647942
36.994476,37.719322
37.936298,37.790646
39.234524,37.861984
40.428085,37.9333
41.662933,38.004436
39.578964,38.075596
37.867794,38.146664
41.824749,38.217804
36.758358,38.288708
41.6269,38.359737
41.45425,38.430679
22.446463,38.501637
8.703677,38.572392
1.24432,38.643139
15.579169,38.713932
10.569712,38.784615
3.07178,38.855209
6.594083,38.925766
8.702876,38.996166
9.972329,39.066666
10.695386,39.137089
10.01712,39.20739
8.460457,39.277691
6.231301,39.347969
3.882313,39.418163
1.825935,39.488335
0.359798,39.558414
-0.41832,39.628365
-0.408692,39.698551
-0.631392,39.768391
-0.534068,39.838413
-0.511774,39.908222
-0.55656,39.978039
-0.707706,40.047798
-0.861946,40.117588
-0.78199,40.18713
-0.789331,40.256912
-0.691265,40.32637
-0.733289,40.395912
-0.70384,40.465321
-0.972945,40.53484
-0.472676,40.604118
-0.413225,40.673603
-0.362495,40.742794
-0.205735,40.812016
-0.449965,40.881271
-0.442427,40.950367
-0.20093,41.019444
-0.295373,41.088524
-0.328882,41.157604
-0.6678,41.226471
-0.770243,41.295414
-0.67243,41.364239
-0.676259,41.433079
-0.811844,41.501839
-0.697116,41.570515
-0.696148,41.639168
-0.661277,41.70787
-0.719992,41.776329
-0.70164,41.844887
-0.350861,41.913372
-0.566974,41.981785
-0.577457,42.050274
-0.614868,42.118561
-0.567963,42.186928
-0.643417,42.255135
-0.4791,42.323246
-0.606099,42.39151
-0.284242,42.459637
-0.590012,42.527725
-0.618633,42.595722
-1.008045,42.663651
-0.702313,42.731594
-0.825665,42.799454
-0.352395,42.867298
-0.53385,42.935009
-0.425288,43.002827
-0.341982,43.070381
-0.405427,43.138165
-0.207055,43.205616
-0.67094,43.273232
-0.598059,43.340752
-0.322902,43.408154
-0.665267,43.47562
-0.444883,43.542965
-0.600669,43.610264
-0.523098,43.677589
-0.294123,43.744843
-0.420045,43.812126
-0.316001,43.879154
-0.419069,43.946373
-0.677429,44.013439
-0.216647,44.08046
-0.70827,44.147312
-0.643953,44.214413
-0.665395,44.281147
-0.614226,44.348034
-0.770116,44.414772
-0.573242,44.481552
-0.569869,44.548172
-0.747571,44.614861
-0.530643,44.681473
-0.396566,44.748039
-0.597532,44.814568
-0.796946,44.881035
-0.803491,44.947502
-0.764785,45.013851
-0.510117,45.08025
-0.576676,45.146496
-0.499427,45.212772
-0.836447,45.279022
-0.569919,45.345181
-0.560541,45.41127
-0.755709,45.47739
-1.136451,45.543461
-0.62005,45.609268
-0.644609,45.675404
-0.819018,45.741173
-0.611222,45.807117
-0.784868,45.872913
-0.597375,45.93874
-0.815684,46.004433
-0.860067,46.070091
-0.566327,46.135761
-0.711344,46.201294
-0.383236,46.234509
-0.643494,46.232876
-0.544428,46.233109
-0.491735,46.233185
-0.223369,46.233154
-0.586936,46.233185
-0.450457,46.233181
-0.588699,46.233135
-0.325784,46.233185
-0.652778,46.23317
-0.872309,46.233078
-0.662328,46.233078
-0.664088,46.233131
-0.512124,46.233044
-0.687949,46.233131
