"True Stress, MPa","True Strain, %","True Stress, MPa.1"
-3.131991,0.0,-3.131991
-3.019977,0.00014,-3.019977
-3.474139,6.3e-05,-3.474139
-3.152044,0.000185,-3.152044
-3.300655,7.5e-05,-3.300655
-2.633751,6e-06,-2.633751
-3.184283,0.000292,-3.184283
-3.169328,3.9e-05,-3.169328
-2.956263,0.000334,-2.956263
-3.239333,3e-06,-3.239333
-3.018825,0.000286,-3.018825
-3.222748,0.000125,-3.222748
-2.990653,6e-06,-2.990653
-2.632229,8.6e-05,-2.632229
-2.899953,0.00011,-2.899953
-2.664191,7.7e-05,-2.664191
-3.133016,0.00017,-3.133016
-6.705557,0.000241,-6.705557
14.992579,0.069517,14.992579
45.528339,0.173139,45.528339
75.636017,0.277839,75.636017
92.933952,0.381733,92.933952
107.680168,0.485423,107.680168
119.026199,0.588974,119.026199
127.912155,0.692403,127.912155
135.541656,0.795763,135.541656
141.472687,0.898943,141.472687
146.299881,1.002117,146.299881
150.577255,1.105051,150.577255
154.037567,1.208066,154.037567
157.238297,1.31073,157.238297
159.502335,1.413336,159.502335
161.602005,1.516001,161.602005
163.349274,1.618497,163.349274
164.905167,1.720802,164.905167
166.026779,1.823088,166.026779
167.203873,1.92526,167.203873
168.368973,2.02732,168.368973
169.227493,2.129299,169.227493
169.901718,2.231165,169.901718
170.583069,2.33284,170.583069
171.101501,2.434551,171.101501
171.602737,2.536191,171.602737
172.129105,2.637569,172.129105
172.511429,2.738768,172.511429
172.596649,2.84014,172.596649
173.158417,2.941184,173.158417
173.513138,3.04229,173.513138
174.007629,3.143234,174.007629
174.126083,3.244104,174.126083
174.032974,3.344801,174.032974
174.395798,3.445432,174.395798
174.769882,3.546125,174.769882
174.962799,3.646418,174.962799
175.145493,3.746869,175.145493
175.062469,3.846952,175.062469
175.336395,3.947133,175.336395
175.337173,4.047125,175.337173
175.673309,4.147051,175.673309
175.548386,4.246778,175.548386
175.712357,4.346519,175.712357
175.958389,4.446084,175.958389
176.134369,4.545599,176.134369
176.395004,4.644989,176.395004
176.513107,4.744286,176.513107
172.534912,4.843632,172.534912
174.41214,4.942718,174.41214
175.283859,5.041816,175.283859
179.738602,5.140717,179.738602
177.19664,5.239532,177.19664
176.51709,5.338245,176.51709
175.962799,5.436975,175.962799
176.100281,5.535501,176.100281
176.343567,5.633957,176.343567
176.24971,5.732275,176.24971
176.468292,5.830431,176.468292
176.25592,5.928707,176.25592
176.602875,6.026642,176.602875
176.817108,6.124569,176.817108
176.971039,6.222324,176.971039
177.058197,6.320398,177.058197
176.899887,6.417876,176.899887
177.214096,6.515496,177.214096
177.287125,6.613018,177.287125
177.137024,6.710469,177.137024
177.517395,6.807749,177.517395
177.291428,6.904978,177.291428
177.512527,7.002134,177.512527
177.658493,7.099105,177.658493
177.627228,7.196024,177.627228
177.711761,7.292929,177.711761
177.771042,7.389599,177.771042
177.868561,7.486137,177.868561
178.004379,7.582706,178.004379
178.220673,7.67905,178.220673
178.303299,7.775475,178.303299
178.34465,7.871757,178.34465
178.3965,7.96796,178.3965
178.637634,8.063967,178.637634
178.711411,8.159974,178.711411
178.721085,8.255811,178.721085
178.922806,8.351667,178.922806
178.784027,8.447516,178.784027
178.874893,8.543064,178.874893
179.02359,8.638638,179.02359
179.004135,8.734179,179.004135
179.124161,8.829615,179.124161
179.217087,8.924804,179.217087
179.326065,9.019988,179.326065
179.451523,9.115037,179.451523
179.793152,9.209948,179.793152
179.832657,9.304873,179.832657
179.780594,9.399619,179.780594
175.971313,9.494265,175.971313
177.73938,9.588913,177.73938
178.164383,9.683434,178.164383
182.675781,9.777849,182.675781
180.315353,9.872263,180.315353
179.384445,9.966442,179.384445
179.376221,10.060598,179.376221
179.14798,10.154666,179.14798
179.553207,10.248739,179.553207
179.456512,10.342655,179.456512
179.271286,10.436476,179.271286
179.472321,10.530258,179.472321
179.504166,10.623852,179.504166
179.759918,10.717437,179.759918
179.871231,10.810949,179.871231
180.030899,10.904418,180.030899
179.999725,10.997646,179.999725
180.058029,11.090997,180.058029
180.225311,11.184032,180.225311
180.217255,11.27698,180.217255
180.358719,11.369955,180.358719
180.240616,11.462927,180.240616
180.45369,11.555562,180.45369
180.404663,11.648265,180.404663
180.543182,11.740893,180.543182
180.710632,11.833405,180.710632
180.982651,11.92578,180.982651
181.044952,12.018122,181.044952
180.885269,12.110415,180.885269
181.155426,12.202763,181.155426
181.113098,12.294745,181.113098
181.163284,12.386788,181.163284
181.300461,12.478695,181.300461
181.319061,12.570645,181.319061
181.601074,12.662263,181.601074
181.542358,12.75392,181.542358
181.628159,12.845564,181.628159
181.588348,12.937142,181.588348
181.577011,13.028514,181.577011
181.603943,13.119809,181.603943
181.627014,13.211031,181.627014
181.871552,13.302222,181.871552
181.830399,13.393277,181.830399
182.256195,13.484344,182.256195
182.222137,13.575248,182.222137
182.544052,13.666101,182.544052
182.287277,13.756865,182.287277
182.618423,13.847572,182.618423
178.636612,13.938189,178.636612
179.876923,14.028813,179.876923
180.689987,14.119218,180.689987
184.965912,14.209522,184.965912
182.933441,14.299857,182.933441
181.928452,14.389972,181.928452
181.602448,14.480099,181.602448
181.614807,14.570134,181.614807
181.732742,14.660008,181.732742
181.591492,14.749765,181.591492
181.646057,14.839535,181.646057
181.746262,14.929252,181.746262
181.78598,15.018929,181.78598
181.575455,15.108362,181.575455
182.030121,15.197923,182.030121
181.8022,15.287282,181.8022
181.96521,15.376608,181.96521
182.067627,15.465826,182.067627
181.876678,15.554973,181.876678
181.967224,15.644108,181.967224
181.965027,15.733107,181.965027
182.187439,15.822054,182.187439
182.328232,15.910881,182.328232
182.206268,15.999607,182.206268
182.46199,16.08827,182.46199
182.515198,16.176838,182.515198
182.424408,16.265348,182.424408
182.720291,16.353794,182.720291
182.686417,16.442066,182.686417
182.606201,16.530378,182.606201
182.582855,16.618559,182.582855
182.817627,16.706663,182.817627
183.017517,16.794731,183.017517
183.082809,16.882658,183.082809
182.907806,16.970549,182.907806
183.021973,17.058331,183.021973
182.987961,17.146185,182.987961
183.141449,17.23378,183.141449
183.465652,17.321373,183.465652
183.367264,17.408953,183.367264
183.302963,17.496332,183.302963
183.519547,17.583773,183.519547
183.438232,17.670979,183.438232
183.509872,17.758169,183.509872
183.654526,17.845352,183.654526
183.841019,17.93232,183.841019
183.640564,18.019423,183.640564
183.431976,18.106211,183.431976
179.952637,18.193033,179.952637
180.660034,18.279831,180.660034
181.729446,18.366467,181.729446
186.054779,18.453123,186.054779
184.16568,18.539545,184.16568
183.064789,18.62612,183.064789
182.633072,18.712423,182.633072
182.293457,18.798759,182.293457
182.571198,18.884958,182.571198
182.352341,18.971052,182.352341
182.480423,19.057276,182.480423
182.027878,19.143124,182.027878
182.535767,19.229103,182.535767
182.677109,19.31496,182.677109
182.675415,19.400686,182.675415
182.558624,19.486481,182.558624
182.532623,19.572109,182.532623
182.713058,19.657623,182.713058
182.679504,19.743122,182.679504
182.789627,19.828489,182.789627
183.204529,19.913858,183.204529
183.027283,19.998972,183.027283
182.928558,20.0842,182.928558
183.023087,20.169384,183.023087
183.016541,20.254347,183.016541
183.232086,20.339363,183.232086
183.167831,20.424322,183.167831
183.330704,20.509092,183.330704
183.247589,20.593863,183.247589
183.278351,20.678576,183.278351
183.07579,20.763227,183.07579
183.251968,20.847771,183.251968
183.315796,20.932278,183.315796
183.546249,21.016705,183.546249
183.703934,21.100986,183.703934
183.953293,21.185213,183.953293
183.82843,21.269466,183.82843
183.70195,21.353565,183.70195
184.092865,21.437586,184.092865
183.760666,21.521547,183.760666
183.916138,21.605331,183.916138
183.919022,21.689268,183.919022
183.78244,21.772972,183.78244
183.693863,21.856699,183.693863
183.659271,21.940308,183.659271
184.001099,22.023893,184.001099
184.005524,22.107378,184.005524
184.250717,22.190798,184.250717
180.593933,22.274233,180.593933
180.903336,22.357573,180.903336
181.873138,22.440645,181.873138
185.949097,22.523865,185.949097
184.4758,22.607018,184.4758
183.128723,22.68988,183.128723
182.779556,22.772842,182.779556
182.473938,22.855667,182.473938
182.5354,22.938519,182.5354
182.457581,23.021292,182.457581
182.6371,23.103863,182.6371
182.477402,23.186441,182.477402
182.635086,23.269011,182.635086
